#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       39689     1.21264     1.18774 0.000254221
       39690     1.21225     1.18774 0.000254215
       39691     1.21186     1.18774  0.00025421
       39692     1.21146     1.18774 0.000254204
       39693     1.21106     1.18774 0.000254198
       39694     1.21065     1.18774 0.000254192
       39695     1.21024     1.18774 0.000254187
       39696     1.20983     1.18774 0.000254181
       39697      1.2094     1.18775 0.000254175
       39698     1.20898     1.18775 0.000254169
       39699     1.20855     1.18775 0.000254163
       39700     1.20812     1.18775 0.000254157
       39701     1.20768     1.18775 0.000254152
       39702     1.20724     1.18775 0.000254146
       39703     1.20679     1.18775  0.00025414
       39704     1.20634     1.18775 0.000254134
       39705     1.20589     1.18775 0.000254128
       39706     1.20544     1.18775 0.000254122
       39707     1.20498     1.18775 0.000254116
       39708     1.20453     1.18775  0.00025411
       39709     1.20406     1.18775 0.000254104
       39710      1.2036     1.18775 0.000254097
       39711     1.20314     1.18775 0.000254091
       39712     1.20267     1.18775 0.000254085
       39713     1.20221     1.18775 0.000254079
       39714     1.20174     1.18775 0.000254073
       39715     1.20128     1.18775 0.000254067
       39716     1.20081     1.18775 0.000254061
       39717     1.20034     1.18775 0.000254054
       39718     1.19988     1.18775 0.000254048
       39719     1.19941     1.18775 0.000254042
       39720     1.19895     1.18775 0.000254036
       39721     1.19849     1.18775 0.000254029
       39722     1.19803     1.18776 0.000254023
       39723     1.19757     1.18776 0.000254017
       39724     1.19712     1.18776 0.000254011
       39725     1.19667     1.18776 0.000254004
       39726     1.19622     1.18776 0.000253998
       39727     1.19578     1.18776 0.000253992
       39728     1.19534     1.18776 0.000253985
       39729     1.19491     1.18776 0.000253979
       39730     1.19448     1.18776 0.000253973
       39731     1.19406     1.18776 0.000253966
       39732     1.19364     1.18776  0.00025396
       39733     1.19323     1.18776 0.000253954
       39734     1.19282     1.18776 0.000253947
       39735     1.19242     1.18776 0.000253941
       39736     1.19203     1.18776 0.000253935
       39737     1.19165     1.18776 0.000253928
       39738     1.19128     1.18776 0.000253922
       39739     1.19091     1.18776 0.000253916
       39740     1.19055     1.18776 0.000253909
       39741      1.1902     1.18776 0.000253903
       39742     1.18987     1.18776 0.000253896
       39743     1.18954     1.18776  0.00025389
       39744     1.18922     1.18776 0.000253884
       39745     1.18891     1.18776 0.000253877
       39746     1.18861     1.18776 0.000253871
       39747     1.18832     1.18776 0.000253864
       39748     1.18805     1.18776 0.000253858
       39749     1.18778     1.18776 0.000253852
       39750     1.18753     1.18776 0.000253845
       39751     1.18729     1.18776 0.000253839
       39752     1.18706     1.18776 0.000253833
       39753     1.18684     1.18776 0.000253826
       39754     1.18664     1.18776  0.00025382
       39755     1.18644     1.18776 0.000253813
       39756     1.18626     1.18776 0.000253807
       39757      1.1861     1.18776 0.000253801
       39758     1.18594     1.18776 0.000253794
       39759      1.1858     1.18776 0.000253788
       39760     1.18567     1.18776 0.000253781
       39761     1.18556     1.18776 0.000253775
       39762     1.18545     1.18776 0.000253769
       39763     1.18536     1.18776 0.000253762
       39764     1.18529     1.18776 0.000253756
       39765     1.18522     1.18776  0.00025375
       39766     1.18517     1.18776 0.000253743
       39767     1.18513     1.18776 0.000253737
       39768      1.1851     1.18776  0.00025373
       39769     1.18508     1.18776 0.000253724
       39770     1.18508     1.18776 0.000253718
       39771     1.18509     1.18776 0.000253711
       39772     1.18511     1.18776 0.000253705
       39773     1.18514     1.18776 0.000253699
       39774     1.18518     1.18776 0.000253692
       39775     1.18524     1.18776 0.000253686
       39776      1.1853     1.18776 0.000253679
       39777     1.18537     1.18776 0.000253673
       39778     1.18546     1.18776 0.000253667
       39779     1.18555     1.18776  0.00025366
       39780     1.18566     1.18776 0.000253654
       39781     1.18577     1.18776 0.000253648
       39782     1.18589     1.18776 0.000253641
       39783     1.18602     1.18776 0.000253635
       39784     1.18616     1.18776 0.000253629
       39785      1.1863     1.18776 0.000253622
       39786     1.18646     1.18776 0.000253616
       39787     1.18662     1.18776 0.000253609
       39788     1.18678     1.18776 0.000253603
       39789     1.18696     1.18776 0.000253597
       39790     1.18714     1.18776  0.00025359
       39791     1.18732     1.18776 0.000253584
       39792     1.18751     1.18776 0.000253578
       39793     1.18771     1.18776 0.000253571
       39794      1.1879     1.18776 0.000253565
       39795     1.18811     1.18776 0.000253558
       39796     1.18831     1.18776 0.000253552
       39797     1.18853     1.18776 0.000253546
       39798     1.18874     1.18776 0.000253539
       39799     1.18895     1.18776 0.000253533
       39800     1.18917     1.18776 0.000253527
       39801     1.18939     1.18776  0.00025352
       39802     1.18962     1.18776 0.000253514
       39803     1.18984     1.18776 0.000253507
       39804     1.19006     1.18776 0.000253501
       39805     1.19029     1.18776 0.000253495
       39806     1.19051     1.18776 0.000253488
       39807     1.19074     1.18776 0.000253482
       39808     1.19097     1.18776 0.000253476
       39809     1.19119     1.18776 0.000253469
       39810     1.19142     1.18776 0.000253463
       39811     1.19164     1.18776 0.000253457
       39812     1.19186     1.18776  0.00025345
       39813     1.19208     1.18776 0.000253444
       39814      1.1923     1.18776 0.000253438
       39815     1.19252     1.18776 0.000253431
       39816     1.19274     1.18776 0.000253425
       39817     1.19295     1.18776 0.000253419
       39818     1.19316     1.18776 0.000253412
       39819     1.19337     1.18776 0.000253406
       39820     1.19358     1.18776   0.0002534
       39821     1.19378     1.18776 0.000253393
       39822     1.19399     1.18776 0.000253387
       39823     1.19418     1.18776 0.000253381
       39824     1.19438     1.18776 0.000253374
       39825     1.19457     1.18776 0.000253368
       39826     1.19476     1.18776 0.000253362
       39827     1.19494     1.18776 0.000253355
       39828     1.19512     1.18776 0.000253349
       39829      1.1953     1.18776 0.000253343
       39830     1.19548     1.18776 0.000253337
       39831     1.19565     1.18776  0.00025333
       39832     1.19581     1.18776 0.000253324
       39833     1.19598     1.18776 0.000253318
       39834     1.19614     1.18776 0.000253312
       39835     1.19629     1.18776 0.000253305
       39836     1.19644     1.18776 0.000253299
       39837     1.19659     1.18776 0.000253293
       39838     1.19673     1.18776 0.000253286
       39839     1.19687     1.18776  0.00025328
       39840     1.19701     1.18776 0.000253274
       39841     1.19714     1.18776 0.000253268
       39842     1.19726     1.18776 0.000253261
       39843     1.19739     1.18776 0.000253255
       39844     1.19751     1.18776 0.000253249
       39845     1.19762     1.18776 0.000253243
       39846     1.19773     1.18776 0.000253237
       39847     1.19784     1.18776  0.00025323
       39848     1.19795     1.18776 0.000253224
       39849     1.19805     1.18776 0.000253218
       39850     1.19814     1.18776 0.000253212
       39851     1.19823     1.18776 0.000253205
       39852     1.19832     1.18777 0.000253199
       39853     1.19841     1.18777 0.000253193
       39854     1.19849     1.18777 0.000253187
       39855     1.19856     1.18777 0.000253181
       39856     1.19864     1.18777 0.000253174
       39857     1.19871     1.18777 0.000253168
       39858     1.19877     1.18777 0.000253162
       39859     1.19884     1.18777 0.000253156
       39860      1.1989     1.18777  0.00025315
       39861     1.19895     1.18777 0.000253143
       39862     1.19901     1.18777 0.000253137
       39863     1.19906     1.18777 0.000253131
       39864      1.1991     1.18777 0.000253125
       39865     1.19914     1.18777 0.000253119
       39866     1.19918     1.18777 0.000253112
       39867     1.19922     1.18777 0.000253106
       39868     1.19925     1.18777   0.0002531
       39869     1.19929     1.18777 0.000253094
       39870     1.19931     1.18777 0.000253088
       39871     1.19934     1.18777 0.000253081
       39872     1.19936     1.18777 0.000253075
       39873     1.19938     1.18777 0.000253069
       39874     1.19939     1.18777 0.000253063
       39875     1.19941     1.18777 0.000253057
       39876     1.19942     1.18777 0.000253051
       39877     1.19943     1.18777 0.000253044
       39878     1.19943     1.18777 0.000253038
       39879     1.19943     1.18777 0.000253032
       39880     1.19944     1.18777 0.000253026
       39881     1.19943     1.18777  0.00025302
       39882     1.19943     1.18777 0.000253014
       39883     1.19942     1.18777 0.000253007
       39884     1.19941     1.18777 0.000253001
       39885      1.1994     1.18777 0.000252995
       39886     1.19939     1.18777 0.000252989
       39887     1.19937     1.18778 0.000252983
       39888     1.19936     1.18778 0.000252976
       39889     1.19934     1.18778  0.00025297
       39890     1.19931     1.18778 0.000252964
       39891     1.19929     1.18778 0.000252958
       39892     1.19927     1.18778 0.000252952
       39893     1.19924     1.18778 0.000252946
       39894     1.19921     1.18778 0.000252939
       39895     1.19918     1.18778 0.000252933
       39896     1.19915     1.18778 0.000252927
       39897     1.19911     1.18778 0.000252921
       39898     1.19908     1.18778 0.000252915
       39899     1.19904     1.18778 0.000252909
       39900       1.199     1.18778 0.000252902
       39901     1.19896     1.18778 0.000252896
       39902     1.19892     1.18778  0.00025289
       39903     1.19888     1.18778 0.000252884
       39904     1.19884     1.18778 0.000252878
       39905     1.19879     1.18778 0.000252871
       39906     1.19875     1.18778 0.000252865
       39907      1.1987     1.18778 0.000252859
       39908     1.19866     1.18778 0.000252853
