#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         565  -0.0407702  -0.0346846 0.000111196
         566  -0.0408096  -0.0346954 0.000111525
         567  -0.0408443  -0.0347062 0.000111854
         568  -0.0408838  -0.0347171 0.000112184
         569  -0.0409187   -0.034728 0.000112516
         570  -0.0409537  -0.0347389 0.000112847
         571  -0.0409935  -0.0347499  0.00011318
         572  -0.0410287  -0.0347609 0.000113513
         573   -0.041064  -0.0347719 0.000113847
         574  -0.0410994  -0.0347829 0.000114181
         575  -0.0411373  -0.0347939 0.000114516
         576  -0.0411729   -0.034805 0.000114851
         577   -0.041211  -0.0348161 0.000115187
         578  -0.0412492  -0.0348273 0.000115525
         579  -0.0412851  -0.0348384 0.000115862
         580  -0.0413235  -0.0348496 0.000116201
         581  -0.0413596  -0.0348608  0.00011654
         582  -0.0413959   -0.034872 0.000116879
         583  -0.0414346  -0.0348833 0.000117219
         584  -0.0414711  -0.0348946  0.00011756
         585  -0.0415076  -0.0349059 0.000117902
         586  -0.0415466  -0.0349172 0.000118244
         587   -0.041581  -0.0349285 0.000118586
         588  -0.0416179  -0.0349399 0.000118929
         589  -0.0416549  -0.0349513 0.000119272
         590   -0.041692  -0.0349627 0.000119616
         591  -0.0417268  -0.0349742  0.00011996
         592  -0.0417618  -0.0349857 0.000120304
         593  -0.0417992  -0.0349971 0.000120648
         594  -0.0418367  -0.0350087 0.000120993
         595  -0.0418767  -0.0350202 0.000121339
         596  -0.0419145  -0.0350318 0.000121686
         597  -0.0419523  -0.0350434 0.000122033
         598  -0.0419903   -0.035055 0.000122381
         599  -0.0420283  -0.0350666 0.000122729
         600  -0.0420689  -0.0350783 0.000123078
         601  -0.0421072    -0.03509 0.000123428
         602  -0.0421456  -0.0351017 0.000123778
         603  -0.0421841  -0.0351135 0.000124128
         604  -0.0422227  -0.0351252  0.00012448
         605  -0.0422614   -0.035137 0.000124832
         606  -0.0423003  -0.0351488 0.000125184
         607  -0.0423392  -0.0351607 0.000125537
         608  -0.0423783  -0.0351726 0.000125891
         609  -0.0424199  -0.0351845 0.000126245
         610  -0.0424592  -0.0351964   0.0001266
         611  -0.0425033  -0.0352083 0.000126956
         612  -0.0425452  -0.0352203 0.000127314
         613  -0.0425848  -0.0352323 0.000127672
         614  -0.0426269  -0.0352444 0.000128031
         615  -0.0426692  -0.0352565  0.00012839
         616  -0.0427092  -0.0352686 0.000128751
         617  -0.0427516  -0.0352807 0.000129112
         618  -0.0427918  -0.0352928 0.000129474
         619  -0.0428321   -0.035305 0.000129836
         620  -0.0428749  -0.0353172   0.0001302
         621  -0.0429155  -0.0353295 0.000130564
         622  -0.0429585  -0.0353417 0.000130929
         623  -0.0430017   -0.035354 0.000131294
         624  -0.0430426  -0.0353663 0.000131661
         625   -0.043086  -0.0353787 0.000132028
         626  -0.0431271  -0.0353911 0.000132396
         627  -0.0431708  -0.0354035 0.000132765
         628  -0.0432122  -0.0354159 0.000133135
         629  -0.0432537  -0.0354284 0.000133505
         630  -0.0432953  -0.0354409 0.000133876
         631   -0.043337  -0.0354534 0.000134247
         632  -0.0433836  -0.0354659  0.00013462
         633  -0.0434256  -0.0354785 0.000134993
         634  -0.0434653  -0.0354911 0.000135367
         635  -0.0435076  -0.0355037 0.000135741
         636  -0.0435499  -0.0355164 0.000136116
         637  -0.0435924  -0.0355291 0.000136492
         638  -0.0436349  -0.0355418 0.000136868
         639  -0.0436824  -0.0355545 0.000137245
         640  -0.0437229  -0.0355673 0.000137623
         641  -0.0437658  -0.0355801 0.000138001
         642  -0.0438113  -0.0355929 0.000138381
         643  -0.0438545  -0.0356057 0.000138761
         644  -0.0439002  -0.0356186 0.000139141
         645  -0.0439436  -0.0356315 0.000139523
         646  -0.0439848  -0.0356444 0.000139905
         647  -0.0440285  -0.0356574 0.000140288
         648  -0.0440771  -0.0356704 0.000140672
         649  -0.0441234  -0.0356834 0.000141057
         650  -0.0441698  -0.0356965 0.000141442
         651  -0.0442188  -0.0357096  0.00014183
         652  -0.0442631  -0.0357227 0.000142218
         653  -0.0443099  -0.0357358 0.000142607
         654  -0.0443545   -0.035749 0.000142996
         655  -0.0443992  -0.0357622 0.000143386
         656  -0.0444464  -0.0357755 0.000143778
         657  -0.0444914  -0.0357887 0.000144169
         658  -0.0445388   -0.035802 0.000144562
         659  -0.0445841  -0.0358153 0.000144956
         660  -0.0446341  -0.0358287 0.000145351
         661  -0.0446796  -0.0358421 0.000145746
         662  -0.0447252  -0.0358555 0.000146143
         663  -0.0447709   -0.035869  0.00014654
         664  -0.0448192  -0.0358824 0.000146937
         665  -0.0448675   -0.035896 0.000147336
         666  -0.0449137  -0.0359095 0.000147736
         667  -0.0449599  -0.0359231 0.000148136
         668  -0.0450063  -0.0359367 0.000148537
         669  -0.0450505  -0.0359503 0.000148939
         670  -0.0450971  -0.0359639 0.000149341
         671  -0.0451439  -0.0359776 0.000149744
         672  -0.0451908  -0.0359913 0.000150147
         673  -0.0452379  -0.0360051 0.000150551
         674   -0.045285  -0.0360188 0.000150956
         675  -0.0453323  -0.0360326 0.000151362
         676  -0.0453798  -0.0360465 0.000151768
         677  -0.0454274  -0.0360603 0.000152175
         678  -0.0454751  -0.0360742 0.000152583
         679  -0.0455253  -0.0360881 0.000152992
         680  -0.0455733  -0.0361021 0.000153401
         681   -0.045619   -0.036116 0.000153811
         682  -0.0456673  -0.0361301 0.000154222
         683  -0.0457157  -0.0361441 0.000154634
         684  -0.0457666  -0.0361582 0.000155046
         685  -0.0458153  -0.0361723 0.000155459
         686  -0.0458641  -0.0361864 0.000155873
         687  -0.0459178  -0.0362005 0.000156289
         688  -0.0459669  -0.0362147 0.000156705
         689  -0.0460161   -0.036229 0.000157122
         690  -0.0460678  -0.0362432  0.00015754
         691  -0.0461197  -0.0362575 0.000157959
         692  -0.0461741  -0.0362718 0.000158379
         693  -0.0462238  -0.0362862 0.000158801
         694  -0.0462738  -0.0363006 0.000159223
         695  -0.0463215   -0.036315 0.000159645
         696  -0.0463717  -0.0363295 0.000160068
         697  -0.0464244   -0.036344 0.000160492
         698  -0.0464749  -0.0363585 0.000160917
         699  -0.0465279   -0.036373 0.000161344
         700  -0.0465787  -0.0363876  0.00016177
         701  -0.0466296  -0.0364022 0.000162198
         702  -0.0466807  -0.0364168 0.000162627
         703  -0.0467319  -0.0364315 0.000163056
         704  -0.0467856  -0.0364462 0.000163486
         705  -0.0468371   -0.036461 0.000163917
         706  -0.0468887  -0.0364757 0.000164349
         707  -0.0469405  -0.0364905 0.000164782
         708  -0.0469901  -0.0365054 0.000165215
         709  -0.0470446  -0.0365202  0.00016565
         710  -0.0470968  -0.0365351 0.000166085
         711  -0.0471492  -0.0365501 0.000166521
         712  -0.0472017   -0.036565 0.000166957
         713  -0.0472567    -0.03658 0.000167395
         714  -0.0473096   -0.036595 0.000167834
         715  -0.0473625  -0.0366101 0.000168274
         716  -0.0474157  -0.0366252 0.000168714
         717  -0.0474689  -0.0366403 0.000169155
         718  -0.0475224  -0.0366555 0.000169597
         719  -0.0475736  -0.0366707  0.00017004
         720  -0.0476273  -0.0366859 0.000170483
         721  -0.0476811  -0.0367011 0.000170927
         722  -0.0477352  -0.0367164 0.000171373
         723  -0.0477893  -0.0367317 0.000171818
         724   -0.047846  -0.0367471 0.000172266
         725  -0.0479005  -0.0367625 0.000172714
         726  -0.0479552  -0.0367779 0.000173162
         727    -0.04801  -0.0367933 0.000173612
         728  -0.0480673  -0.0368088 0.000174063
         729  -0.0481224  -0.0368243 0.000174515
         730  -0.0481776  -0.0368399 0.000174967
         731   -0.048233  -0.0368555 0.000175421
         732  -0.0482886  -0.0368711 0.000175875
         733  -0.0483443  -0.0368867  0.00017633
         734  -0.0484049  -0.0369024 0.000176787
         735  -0.0484609  -0.0369182 0.000177244
         736  -0.0485171  -0.0369339 0.000177703
         737  -0.0485735  -0.0369497 0.000178162
         738    -0.04863  -0.0369655 0.000178622
         739  -0.0486866  -0.0369814 0.000179083
         740  -0.0487482  -0.0369973 0.000179546
         741  -0.0488052  -0.0370132 0.000180009
         742    -0.04886  -0.0370292 0.000180473
         743  -0.0489149  -0.0370452 0.000180938
         744  -0.0489724  -0.0370612 0.000181404
         745  -0.0490324  -0.0370773  0.00018187
         746  -0.0490902  -0.0370934 0.000182338
         747  -0.0491458  -0.0371095 0.000182806
         748  -0.0492063  -0.0371257 0.000183276
         749  -0.0492669  -0.0371419 0.000183747
         750  -0.0493254  -0.0371582 0.000184218
         751   -0.049384  -0.0371744 0.000184691
         752  -0.0494428  -0.0371908 0.000185165
         753  -0.0495041  -0.0372071 0.000185639
         754  -0.0495656  -0.0372235 0.000186115
         755  -0.0496248  -0.0372399 0.000186592
         756  -0.0496843  -0.0372564  0.00018707
         757  -0.0497439  -0.0372729 0.000187549
         758  -0.0498037  -0.0372894 0.000188029
         759  -0.0498636   -0.037306 0.000188509
         760  -0.0499261  -0.0373226 0.000188991
         761  -0.0499911  -0.0373392 0.000189475
         762  -0.0500539  -0.0373559 0.000189959
         763  -0.0501146  -0.0373726 0.000190445
         764  -0.0501777  -0.0373894 0.000190932
         765  -0.0502387  -0.0374062 0.000191419
         766  -0.0502998   -0.037423 0.000191908
         767  -0.0503635  -0.0374399 0.000192398
         768  -0.0504226  -0.0374568 0.000192889
         769  -0.0504843  -0.0374737 0.000193381
         770  -0.0505461  -0.0374907 0.000193873
         771  -0.0506081  -0.0375077 0.000194367
         772  -0.0506703  -0.0375248 0.000194861
         773  -0.0507302  -0.0375419 0.000195357
         774  -0.0507951   -0.037559 0.000195853
         775  -0.0508555  -0.0375761 0.000196351
         776  -0.0509183  -0.0375933 0.000196849
         777   -0.050979  -0.0376106 0.000197348
         778  -0.0510423  -0.0376278 0.000197848
         779  -0.0511057  -0.0376451 0.000198349
         780  -0.0511669  -0.0376625 0.000198851
         781  -0.0512306  -0.0376798 0.000199354
         782  -0.0512946  -0.0376973 0.000199858
         783  -0.0513587  -0.0377147 0.000200363
         784  -0.0514254  -0.0377322 0.000200869
         785  -0.0514899  -0.0377497 0.000201376
         786  -0.0515545  -0.0377673 0.000201884
         787  -0.0516194  -0.0377849 0.000202394
         788  -0.0516844  -0.0378025 0.000202904
         789  -0.0517473  -0.0378202 0.000203415
         790  -0.0518198  -0.0378379 0.000203928
         791  -0.0518853  -0.0378557 0.000204442
         792  -0.0519535  -0.0378735 0.000204957
         793  -0.0520194  -0.0378913 0.000205474
         794  -0.0520856  -0.0379092 0.000205991
         795  -0.0521543  -0.0379271  0.00020651
         796  -0.0522208  -0.0379451  0.00020703
         797  -0.0522875  -0.0379631  0.00020755
         798  -0.0523544  -0.0379811 0.000208072
         799  -0.0524215  -0.0379992 0.000208595
         800  -0.0524911  -0.0380173  0.00020912
         801  -0.0525586  -0.0380354 0.000209645
         802  -0.0526286  -0.0380536 0.000210172
         803   -0.052694  -0.0380719   0.0002107
         804  -0.0527621  -0.0380901 0.000211228
         805  -0.0528303  -0.0381084 0.000211758
         806  -0.0528987  -0.0381268 0.000212289
         807  -0.0529649  -0.0381452 0.000212821
         808  -0.0530337  -0.0381636 0.000213353
         809  -0.0531027  -0.0381821 0.000213887
         810  -0.0531719  -0.0382006 0.000214422
         811  -0.0532412  -0.0382191 0.000214958
         812  -0.0533108  -0.0382377 0.000215496
         813   -0.053383  -0.0382563 0.000216034
         814  -0.0534529   -0.038275 0.000216574
         815  -0.0535254  -0.0382937 0.000217115
         816  -0.0535958  -0.0383125 0.000217658
         817  -0.0536687  -0.0383313 0.000218201
         818  -0.0537371  -0.0383501 0.000218746
         819  -0.0538081   -0.038369 0.000219291
         820  -0.0538816  -0.0383879 0.000219838
         821   -0.053953  -0.0384069 0.000220387
         822  -0.0540245  -0.0384259 0.000220936
         823  -0.0540963  -0.0384449 0.000221486
         824  -0.0541682   -0.038464 0.000222038
         825  -0.0542404  -0.0384831 0.000222591
         826  -0.0543128  -0.0385023 0.000223145
         827  -0.0543853  -0.0385215   0.0002237
         828  -0.0544581  -0.0385407 0.000224256
         829  -0.0545311    -0.03856 0.000224814
         830  -0.0546043  -0.0385793 0.000225373
         831  -0.0546777  -0.0385987 0.000225932
         832  -0.0547536  -0.0386181 0.000226494
         833  -0.0548298  -0.0386376 0.000227056
         834  -0.0549015  -0.0386571  0.00022762
         835  -0.0549781  -0.0386766 0.000228185
         836  -0.0550525  -0.0386962 0.000228751
         837  -0.0551272  -0.0387159 0.000229319
         838   -0.055202  -0.0387355 0.000229888
         839  -0.0552771  -0.0387552 0.000230457
         840  -0.0553524   -0.038775 0.000231029
         841  -0.0554279  -0.0387948 0.000231601
         842  -0.0555036  -0.0388146 0.000232174
         843  -0.0555772  -0.0388345 0.000232749
         844  -0.0556533  -0.0388545 0.000233325
         845  -0.0557297  -0.0388744 0.000233902
         846  -0.0558063  -0.0388944  0.00023448
         847  -0.0558831  -0.0389145 0.000235059
         848  -0.0559624  -0.0389346  0.00023564
         849   -0.056042  -0.0389548 0.000236223
         850  -0.0561219  -0.0389749 0.000236807
         851  -0.0561972  -0.0389952 0.000237391
         852  -0.0562751  -0.0390155 0.000237978
         853  -0.0563532  -0.0390358 0.000238565
         854  -0.0564315  -0.0390562 0.000239154
         855  -0.0565101  -0.0390766 0.000239744
         856  -0.0565889   -0.039097 0.000240335
         857  -0.0566655  -0.0391175 0.000240927
         858  -0.0567495  -0.0391381 0.000241521
         859   -0.056829  -0.0391587 0.000242117
         860  -0.0569087  -0.0391793 0.000242713
         861  -0.0569886     -0.0392 0.000243311
         862  -0.0570687  -0.0392207  0.00024391
         863  -0.0571491  -0.0392415 0.000244511
         864  -0.0572297  -0.0392623 0.000245113
         865  -0.0573082  -0.0392832 0.000245715
         866  -0.0573893  -0.0393041  0.00024632
         867  -0.0574706  -0.0393251 0.000246925
         868  -0.0575521  -0.0393461 0.000247532
         869  -0.0576339  -0.0393671  0.00024814
         870  -0.0577159  -0.0393882 0.000248749
         871  -0.0577981  -0.0394093  0.00024936
         872  -0.0578806  -0.0394305 0.000249972
         873  -0.0579633  -0.0394517 0.000250586
         874  -0.0580463   -0.039473 0.000251201
         875  -0.0581295  -0.0394943 0.000251817
         876  -0.0582153  -0.0395157 0.000252435
         877  -0.0582989  -0.0395371 0.000253054
         878  -0.0583829  -0.0395586 0.000253674
         879   -0.058467  -0.0395801 0.000254296
         880  -0.0585514  -0.0396017 0.000254919
         881   -0.058636  -0.0396233 0.000255544
         882  -0.0587209  -0.0396449  0.00025617
         883  -0.0588061  -0.0396666 0.000256797
         884  -0.0588914  -0.0396884 0.000257426
         885  -0.0589771  -0.0397102 0.000258056
         886  -0.0590653   -0.039732 0.000258688
         887  -0.0591514  -0.0397539 0.000259321
         888  -0.0592378  -0.0397758 0.000259955
         889  -0.0593268  -0.0397978 0.000260592
         890  -0.0594137  -0.0398199 0.000261229
         891  -0.0595008   -0.039842 0.000261868
         892  -0.0595882  -0.0398641 0.000262509
         893  -0.0596759  -0.0398863 0.000263151
         894  -0.0597638  -0.0399085 0.000263794
         895  -0.0598519  -0.0399308 0.000264439
         896  -0.0599403  -0.0399531 0.000265085
         897   -0.060029  -0.0399755 0.000265732
         898  -0.0601203  -0.0399979 0.000266382
         899  -0.0602119  -0.0400204 0.000267033
         900  -0.0603037   -0.040043 0.000267685
         901  -0.0603911  -0.0400655 0.000268339
         902  -0.0604834  -0.0400882 0.000268995
         903   -0.060576  -0.0401109 0.000269652
         904  -0.0606666  -0.0401336 0.000270311
         905  -0.0607573  -0.0401564 0.000270971
         906  -0.0608508  -0.0401792 0.000271633
         907  -0.0609445  -0.0402021 0.000272296
         908  -0.0610361  -0.0402251 0.000272962
         909  -0.0611256  -0.0402481 0.000273628
         910  -0.0612201  -0.0402711 0.000274296
         911  -0.0613125  -0.0402942 0.000274966
         912  -0.0614052  -0.0403174 0.000275637
         913  -0.0614981  -0.0403406 0.000276309
         914  -0.0615914  -0.0403638 0.000276984
         915  -0.0616873  -0.0403871  0.00027766
         916  -0.0617811  -0.0404105 0.000278337
         917  -0.0618775  -0.0404339 0.000279016
         918  -0.0619719  -0.0404573 0.000279697
         919  -0.0620689  -0.0404809 0.000280379
