#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       27003     1.86016     1.76174 0.000494964
       27004     1.86003     1.76174 0.000494959
       27005     1.85988     1.76175 0.000494954
       27006     1.85973     1.76175 0.000494949
       27007     1.85957     1.76175 0.000494943
       27008      1.8594     1.76176 0.000494938
       27009     1.85922     1.76176 0.000494933
       27010     1.85903     1.76176 0.000494928
       27011     1.85883     1.76177 0.000494923
       27012     1.85862     1.76177 0.000494917
       27013     1.85841     1.76178 0.000494912
       27014     1.85819     1.76178 0.000494907
       27015     1.85796     1.76178 0.000494901
       27016     1.85772     1.76179 0.000494895
       27017     1.85748     1.76179  0.00049489
       27018     1.85723     1.76179 0.000494884
       27019     1.85697      1.7618 0.000494878
       27020     1.85671      1.7618 0.000494872
       27021     1.85644      1.7618 0.000494867
       27022     1.85616     1.76181 0.000494861
       27023     1.85588     1.76181 0.000494854
       27024     1.85559     1.76181 0.000494848
       27025      1.8553     1.76182 0.000494842
       27026       1.855     1.76182 0.000494836
       27027      1.8547     1.76182 0.000494829
       27028     1.85439     1.76183 0.000494823
       27029     1.85408     1.76183 0.000494816
       27030     1.85377     1.76183  0.00049481
       27031     1.85345     1.76184 0.000494803
       27032     1.85313     1.76184 0.000494796
       27033     1.85281     1.76184 0.000494789
       27034     1.85249     1.76185 0.000494783
       27035     1.85216     1.76185 0.000494776
       27036     1.85184     1.76185 0.000494768
       27037     1.85151     1.76186 0.000494761
       27038     1.85119     1.76186 0.000494754
       27039     1.85087     1.76186 0.000494747
       27040     1.85054     1.76187 0.000494739
       27041     1.85022     1.76187 0.000494732
       27042      1.8499     1.76187 0.000494724
       27043     1.84959     1.76188 0.000494716
       27044     1.84928     1.76188 0.000494709
       27045     1.84897     1.76188 0.000494701
       27046     1.84866     1.76189 0.000494693
       27047     1.84837     1.76189 0.000494685
       27048     1.84807     1.76189 0.000494677
       27049     1.84779      1.7619 0.000494669
       27050     1.84751      1.7619 0.000494661
       27051     1.84724      1.7619 0.000494653
       27052     1.84697     1.76191 0.000494644
       27053     1.84672     1.76191 0.000494636
       27054     1.84647     1.76191 0.000494627
       27055     1.84624     1.76192 0.000494619
       27056     1.84601     1.76192 0.000494611
       27057      1.8458     1.76192 0.000494602
       27058     1.84559     1.76192 0.000494593
       27059      1.8454     1.76193 0.000494585
       27060     1.84522     1.76193 0.000494576
       27061     1.84505     1.76193 0.000494567
       27062      1.8449     1.76194 0.000494558
       27063     1.84476     1.76194  0.00049455
       27064     1.84463     1.76194 0.000494541
       27065     1.84452     1.76195 0.000494532
       27066     1.84442     1.76195 0.000494523
       27067     1.84433     1.76195 0.000494514
       27068     1.84426     1.76196 0.000494505
       27069     1.84421     1.76196 0.000494496
       27070     1.84417     1.76196 0.000494487
       27071     1.84415     1.76196 0.000494478
       27072     1.84414     1.76197 0.000494469
       27073     1.84414     1.76197 0.000494461
       27074     1.84416     1.76197 0.000494452
       27075      1.8442     1.76198 0.000494443
       27076     1.84425     1.76198 0.000494434
       27077     1.84432     1.76198 0.000494425
       27078      1.8444     1.76199 0.000494416
       27079      1.8445     1.76199 0.000494407
       27080     1.84461     1.76199 0.000494398
       27081     1.84474     1.76199 0.000494389
       27082     1.84487       1.762 0.000494381
       27083     1.84503       1.762 0.000494372
       27084      1.8452       1.762 0.000494363
       27085     1.84537     1.76201 0.000494354
       27086     1.84557     1.76201 0.000494346
       27087     1.84577     1.76201 0.000494337
       27088     1.84599     1.76202 0.000494329
       27089     1.84622     1.76202  0.00049432
       27090     1.84646     1.76202 0.000494312
       27091     1.84671     1.76203 0.000494303
       27092     1.84696     1.76203 0.000494295
       27093     1.84723     1.76203 0.000494287
       27094     1.84751     1.76204 0.000494279
       27095      1.8478     1.76204 0.000494271
       27096     1.84809     1.76204 0.000494263
       27097     1.84839     1.76204 0.000494255
       27098      1.8487     1.76205 0.000494247
       27099     1.84902     1.76205 0.000494239
       27100     1.84934     1.76205 0.000494231
       27101     1.84967     1.76206 0.000494224
       27102        1.85     1.76206 0.000494216
       27103     1.85034     1.76206 0.000494208
       27104     1.85068     1.76207 0.000494201
       27105     1.85102     1.76207 0.000494194
       27106     1.85137     1.76207 0.000494186
       27107     1.85172     1.76208 0.000494179
       27108     1.85207     1.76208 0.000494172
       27109     1.85243     1.76208 0.000494165
       27110     1.85278     1.76209 0.000494158
       27111     1.85314     1.76209 0.000494151
       27112      1.8535     1.76209 0.000494145
       27113     1.85386      1.7621 0.000494138
       27114     1.85422      1.7621 0.000494132
       27115     1.85458      1.7621 0.000494125
       27116     1.85494     1.76211 0.000494119
       27117      1.8553     1.76211 0.000494113
       27118     1.85566     1.76211 0.000494106
       27119     1.85601     1.76212   0.0004941
       27120     1.85637     1.76212 0.000494094
       27121     1.85673     1.76212 0.000494088
       27122     1.85708     1.76213 0.000494083
       27123     1.85743     1.76213 0.000494077
       27124     1.85778     1.76214 0.000494071
       27125     1.85813     1.76214 0.000494066
       27126     1.85848     1.76214  0.00049406
       27127     1.85882     1.76215 0.000494055
       27128     1.85917     1.76215  0.00049405
       27129     1.85951     1.76215 0.000494044
       27130     1.85985     1.76216 0.000494039
       27131     1.86019     1.76216 0.000494034
       27132     1.86052     1.76216 0.000494029
       27133     1.86085     1.76217 0.000494025
       27134     1.86118     1.76217  0.00049402
       27135     1.86151     1.76218 0.000494015
       27136     1.86184     1.76218 0.000494011
       27137     1.86216     1.76218 0.000494006
       27138     1.86248     1.76219 0.000494002
       27139      1.8628     1.76219 0.000493998
       27140     1.86312     1.76219 0.000493993
       27141     1.86343      1.7622 0.000493989
       27142     1.86374      1.7622 0.000493985
       27143     1.86405      1.7622 0.000493981
       27144     1.86436     1.76221 0.000493977
       27145     1.86467     1.76221 0.000493974
       27146     1.86497     1.76222  0.00049397
       27147     1.86527     1.76222 0.000493966
       27148     1.86557     1.76222 0.000493963
       27149     1.86587     1.76223 0.000493959
       27150     1.86616     1.76223 0.000493956
       27151     1.86645     1.76224 0.000493953
       27152     1.86674     1.76224 0.000493949
       27153     1.86703     1.76224 0.000493946
       27154     1.86732     1.76225 0.000493943
       27155      1.8676     1.76225  0.00049394
       27156     1.86789     1.76225 0.000493937
       27157     1.86816     1.76226 0.000493935
       27158     1.86844     1.76226 0.000493932
       27159     1.86872     1.76227 0.000493929
       27160     1.86899     1.76227 0.000493927
       27161     1.86926     1.76227 0.000493924
       27162     1.86953     1.76228 0.000493922
       27163      1.8698     1.76228  0.00049392
       27164     1.87006     1.76229 0.000493917
       27165     1.87032     1.76229 0.000493915
       27166     1.87058     1.76229 0.000493913
       27167     1.87084      1.7623 0.000493911
       27168     1.87109      1.7623 0.000493909
       27169     1.87135     1.76231 0.000493907
       27170     1.87159     1.76231 0.000493905
       27171     1.87184     1.76231 0.000493904
       27172     1.87209     1.76232 0.000493902
       27173     1.87233     1.76232   0.0004939
       27174     1.87257     1.76233 0.000493899
       27175      1.8728     1.76233 0.000493898
       27176     1.87304     1.76233 0.000493896
       27177     1.87327     1.76234 0.000493895
       27178     1.87349     1.76234 0.000493894
       27179     1.87372     1.76235 0.000493892
       27180     1.87394     1.76235 0.000493891
       27181     1.87416     1.76235  0.00049389
       27182     1.87438     1.76236 0.000493889
       27183     1.87459     1.76236 0.000493888
       27184      1.8748     1.76237 0.000493888
       27185     1.87501     1.76237 0.000493887
       27186     1.87522     1.76238 0.000493886
       27187     1.87542     1.76238 0.000493885
       27188     1.87562     1.76238 0.000493885
       27189     1.87581     1.76239 0.000493884
       27190     1.87601     1.76239 0.000493884
       27191      1.8762      1.7624 0.000493883
       27192     1.87639      1.7624 0.000493883
       27193     1.87657      1.7624 0.000493883
       27194     1.87675     1.76241 0.000493882
       27195     1.87693     1.76241 0.000493882
       27196     1.87711     1.76242 0.000493882
       27197     1.87728     1.76242 0.000493882
       27198     1.87746     1.76243 0.000493882
       27199     1.87762     1.76243 0.000493882
       27200     1.87779     1.76243 0.000493882
       27201     1.87796     1.76244 0.000493882
       27202     1.87812     1.76244 0.000493882
       27203     1.87828     1.76245 0.000493882
       27204     1.87843     1.76245 0.000493883
       27205     1.87859     1.76246 0.000493883
       27206     1.87874     1.76246 0.000493883
       27207      1.8789     1.76246 0.000493884
       27208     1.87905     1.76247 0.000493884
       27209     1.87919     1.76247 0.000493885
       27210     1.87934     1.76248 0.000493885
       27211     1.87949     1.76248 0.000493886
       27212     1.87963     1.76249 0.000493886
       27213     1.87977     1.76249 0.000493887
       27214     1.87991     1.76249 0.000493888
       27215     1.88005      1.7625 0.000493888
       27216     1.88019      1.7625 0.000493889
       27217     1.88033     1.76251  0.00049389
       27218     1.88047     1.76251 0.000493891
       27219     1.88061     1.76252 0.000493892
       27220     1.88074     1.76252 0.000493893
       27221     1.88088     1.76252 0.000493894
       27222     1.88102     1.76253 0.000493895
       27223     1.88115     1.76253 0.000493896
       27224     1.88129     1.76254 0.000493897
       27225     1.88143     1.76254 0.000493898
       27226     1.88156     1.76255 0.000493899
       27227      1.8817     1.76255 0.000493901
       27228     1.88184     1.76256 0.000493902
       27229     1.88198     1.76256 0.000493903
       27230     1.88212     1.76256 0.000493905
       27231     1.88226     1.76257 0.000493906
       27232      1.8824     1.76257 0.000493907
       27233     1.88254     1.76258 0.000493909
       27234     1.88268     1.76258  0.00049391
       27235     1.88283     1.76259 0.000493912
       27236     1.88297     1.76259 0.000493914
       27237     1.88312     1.76259 0.000493915
       27238     1.88327      1.7626 0.000493917
       27239     1.88342      1.7626 0.000493919
       27240     1.88357     1.76261 0.000493921
       27241     1.88372     1.76261 0.000493923
       27242     1.88387     1.76262 0.000493925
       27243     1.88403     1.76262 0.000493927
       27244     1.88419     1.76263 0.000493929
       27245     1.88434     1.76263 0.000493931
       27246     1.88451     1.76263 0.000493933
       27247     1.88467     1.76264 0.000493935
       27248     1.88483     1.76264 0.000493937
       27249       1.885     1.76265 0.000493939
       27250     1.88517     1.76265 0.000493942
       27251     1.88534     1.76266 0.000493944
       27252     1.88551     1.76266 0.000493947
       27253     1.88568     1.76267 0.000493949
       27254     1.88585     1.76267 0.000493952
       27255     1.88603     1.76268 0.000493954
       27256     1.88621     1.76268 0.000493957
       27257     1.88639     1.76268  0.00049396
       27258     1.88657     1.76269 0.000493962
       27259     1.88675     1.76269 0.000493965
       27260     1.88693      1.7627 0.000493968
       27261     1.88711      1.7627 0.000493971
       27262      1.8873     1.76271 0.000493974
       27263     1.88749     1.76271 0.000493977
       27264     1.88767     1.76272  0.00049398
       27265     1.88786     1.76272 0.000493984
       27266     1.88805     1.76273 0.000493987
       27267     1.88824     1.76273  0.00049399
       27268     1.88843     1.76273 0.000493994
       27269     1.88862     1.76274 0.000493997
       27270     1.88881     1.76274 0.000494001
       27271       1.889     1.76275 0.000494004
       27272      1.8892     1.76275 0.000494008
       27273     1.88939     1.76276 0.000494012
       27274     1.88958     1.76276 0.000494015
       27275     1.88977     1.76277 0.000494019
       27276     1.88996     1.76277 0.000494023
       27277     1.89015     1.76278 0.000494027
       27278     1.89034     1.76278 0.000494031
       27279     1.89053     1.76279 0.000494035
       27280     1.89072     1.76279 0.000494039
       27281      1.8909      1.7628 0.000494043
       27282     1.89109      1.7628 0.000494048
       27283     1.89127      1.7628 0.000494052
       27284     1.89145     1.76281 0.000494056
       27285     1.89164     1.76281 0.000494061
       27286     1.89182     1.76282 0.000494065
       27287     1.89199     1.76282  0.00049407
       27288     1.89217     1.76283 0.000494075
       27289     1.89234     1.76283 0.000494079
       27290     1.89251     1.76284 0.000494084
       27291     1.89268     1.76284 0.000494089
       27292     1.89285     1.76285 0.000494094
       27293     1.89301     1.76285 0.000494099
       27294     1.89317     1.76286 0.000494104
       27295     1.89332     1.76286 0.000494109
       27296     1.89348     1.76287 0.000494114
       27297     1.89363     1.76287 0.000494119
       27298     1.89378     1.76288 0.000494124
       27299     1.89392     1.76288 0.000494129
       27300     1.89406     1.76289 0.000494134
       27301      1.8942     1.76289  0.00049414
       27302     1.89433      1.7629 0.000494145
       27303     1.89445      1.7629 0.000494151
       27304     1.89458     1.76291 0.000494156
       27305      1.8947     1.76291 0.000494161
       27306     1.89481     1.76291 0.000494167
       27307     1.89492     1.76292 0.000494172
       27308     1.89503     1.76292 0.000494178
       27309     1.89513     1.76293 0.000494184
       27310     1.89522     1.76293 0.000494189
       27311     1.89532     1.76294 0.000494195
       27312      1.8954     1.76294 0.000494201
       27313     1.89548     1.76295 0.000494206
       27314     1.89556     1.76295 0.000494212
       27315     1.89563     1.76296 0.000494218
       27316     1.89569     1.76296 0.000494224
       27317     1.89575     1.76297  0.00049423
       27318      1.8958     1.76297 0.000494235
       27319     1.89585     1.76298 0.000494241
       27320     1.89589     1.76298 0.000494247
       27321     1.89592     1.76299 0.000494253
       27322     1.89595     1.76299 0.000494259
       27323     1.89597       1.763 0.000494265
       27324     1.89599       1.763 0.000494271
       27325     1.89599     1.76301 0.000494276
       27326       1.896     1.76301 0.000494282
       27327     1.89599     1.76302 0.000494288
       27328     1.89598     1.76302 0.000494294
       27329     1.89596     1.76303   0.0004943
       27330     1.89594     1.76303 0.000494306
       27331      1.8959     1.76304 0.000494312
       27332     1.89587     1.76304 0.000494317
       27333     1.89582     1.76305 0.000494323
       27334     1.89577     1.76305 0.000494329
       27335      1.8957     1.76306 0.000494335
       27336     1.89564     1.76306  0.00049434
       27337     1.89556     1.76307 0.000494346
       27338     1.89548     1.76307 0.000494352
       27339     1.89538     1.76307 0.000494357
       27340     1.89529     1.76308 0.000494363
       27341     1.89518     1.76308 0.000494368
       27342     1.89506     1.76309 0.000494374
       27343     1.89494     1.76309 0.000494379
       27344     1.89481      1.7631 0.000494385
       27345     1.89467      1.7631  0.00049439
       27346     1.89452     1.76311 0.000494395
       27347     1.89437     1.76311   0.0004944
       27348     1.89421     1.76312 0.000494406
       27349     1.89403     1.76312 0.000494411
       27350     1.89385     1.76313 0.000494416
       27351     1.89367     1.76313 0.000494421
       27352     1.89347     1.76314 0.000494426
       27353     1.89326     1.76314  0.00049443
       27354     1.89305     1.76315 0.000494435
       27355     1.89283     1.76315  0.00049444
       27356      1.8926     1.76316 0.000494444
       27357     1.89236     1.76316 0.000494449
       27358     1.89211     1.76317 0.000494453
       27359     1.89186     1.76317 0.000494458
       27360     1.89159     1.76318 0.000494462
       27361     1.89132     1.76318 0.000494466
       27362     1.89104     1.76318  0.00049447
       27363     1.89075     1.76319 0.000494474
       27364     1.89045     1.76319 0.000494478
       27365     1.89014      1.7632 0.000494481
       27366     1.88982      1.7632 0.000494485
       27367      1.8895     1.76321 0.000494488
       27368     1.88917     1.76321 0.000494492
       27369     1.88882     1.76322 0.000494495
       27370     1.88847     1.76322 0.000494498
       27371     1.88812     1.76323 0.000494501
       27372     1.88775     1.76323 0.000494504
       27373     1.88738     1.76324 0.000494507
       27374       1.887     1.76324 0.000494509
       27375     1.88661     1.76324 0.000494512
       27376     1.88621     1.76325 0.000494514
       27377      1.8858     1.76325 0.000494516
       27378     1.88539     1.76326 0.000494518
       27379     1.88497     1.76326  0.00049452
       27380     1.88454     1.76327 0.000494522
       27381     1.88411     1.76327 0.000494524
       27382     1.88367     1.76328 0.000494525
       27383     1.88322     1.76328 0.000494526
       27384     1.88276     1.76328 0.000494528
       27385      1.8823     1.76329 0.000494529
       27386     1.88183     1.76329  0.00049453
       27387     1.88136      1.7633  0.00049453
       27388     1.88088      1.7633 0.000494531
       27389      1.8804     1.76331 0.000494531
       27390     1.87991     1.76331 0.000494532
       27391     1.87941     1.76331 0.000494532
       27392     1.87891     1.76332 0.000494532
       27393     1.87841     1.76332 0.000494531
       27394      1.8779     1.76333 0.000494531
       27395     1.87739     1.76333  0.00049453
       27396     1.87687     1.76334  0.00049453
       27397     1.87635     1.76334 0.000494529
       27398     1.87583     1.76334 0.000494528
       27399      1.8753     1.76335 0.000494527
       27400     1.87478     1.76335 0.000494525
       27401     1.87425     1.76336 0.000494524
       27402     1.87372     1.76336 0.000494522
       27403     1.87319     1.76336 0.000494521
       27404     1.87265     1.76337 0.000494519
       27405     1.87212     1.76337 0.000494516
       27406     1.87159     1.76338 0.000494514
       27407     1.87105     1.76338 0.000494512
       27408     1.87052     1.76338 0.000494509
       27409     1.86999     1.76339 0.000494506
       27410     1.86946     1.76339 0.000494503
       27411     1.86893     1.76339   0.0004945
       27412     1.86841      1.7634 0.000494497
       27413     1.86788      1.7634 0.000494494
       27414     1.86736     1.76341  0.00049449
       27415     1.86685     1.76341 0.000494487
       27416     1.86634     1.76341 0.000494483
       27417     1.86583     1.76342 0.000494479
       27418     1.86533     1.76342 0.000494475
       27419     1.86483     1.76342 0.000494471
       27420     1.86434     1.76343 0.000494466
       27421     1.86385     1.76343 0.000494462
       27422     1.86337     1.76344 0.000494457
       27423      1.8629     1.76344 0.000494453
       27424     1.86243     1.76344 0.000494448
       27425     1.86197     1.76345 0.000494443
       27426     1.86152     1.76345 0.000494438
       27427     1.86108     1.76345 0.000494432
       27428     1.86065     1.76346 0.000494427
       27429     1.86023     1.76346 0.000494422
       27430     1.85981     1.76346 0.000494416
       27431     1.85941     1.76347  0.00049441
       27432     1.85902     1.76347 0.000494405
       27433     1.85863     1.76347 0.000494399
       27434     1.85826     1.76348 0.000494393
       27435      1.8579     1.76348 0.000494387
       27436     1.85755     1.76349 0.000494381
       27437     1.85721     1.76349 0.000494375
       27438     1.85689     1.76349 0.000494368
       27439     1.85657      1.7635 0.000494362
       27440     1.85627      1.7635 0.000494355
       27441     1.85598      1.7635 0.000494349
       27442     1.85571     1.76351 0.000494342
       27443     1.85545     1.76351 0.000494336
       27444      1.8552     1.76351 0.000494329
       27445     1.85496     1.76352 0.000494322
       27446     1.85474     1.76352 0.000494315
       27447     1.85453     1.76352 0.000494308
       27448     1.85434     1.76353 0.000494301
       27449     1.85416     1.76353 0.000494294
       27450     1.85399     1.76353 0.000494287
       27451     1.85384     1.76354  0.00049428
       27452     1.85371     1.76354 0.000494273
       27453     1.85358     1.76354 0.000494266
       27454     1.85347     1.76355 0.000494259
       27455     1.85338     1.76355 0.000494252
       27456      1.8533     1.76355 0.000494245
       27457     1.85324     1.76356 0.000494237
       27458     1.85318     1.76356  0.00049423
       27459     1.85315     1.76356 0.000494223
       27460     1.85312     1.76356 0.000494216
       27461     1.85312     1.76357 0.000494209
       27462     1.85312     1.76357 0.000494201
       27463     1.85314     1.76357 0.000494194
       27464     1.85317     1.76358 0.000494187
       27465     1.85322     1.76358  0.00049418
       27466     1.85327     1.76358 0.000494172
       27467     1.85335     1.76359 0.000494165
       27468     1.85343     1.76359 0.000494158
       27469     1.85353     1.76359 0.000494151
       27470     1.85363      1.7636 0.000494144
       27471     1.85375      1.7636 0.000494137
       27472     1.85389      1.7636  0.00049413
       27473     1.85403     1.76361 0.000494123
       27474     1.85418     1.76361 0.000494116
       27475     1.85435     1.76361 0.000494109
       27476     1.85452     1.76362 0.000494102
       27477     1.85471     1.76362 0.000494095
       27478      1.8549     1.76362 0.000494088
       27479     1.85511     1.76363 0.000494081
       27480     1.85532     1.76363 0.000494075
       27481     1.85554     1.76363 0.000494068
       27482     1.85577     1.76364 0.000494061
       27483     1.85601     1.76364 0.000494055
       27484     1.85625     1.76364 0.000494048
       27485     1.85651     1.76365 0.000494042
       27486     1.85676     1.76365 0.000494036
       27487     1.85703     1.76365 0.000494029
       27488      1.8573     1.76366 0.000494023
       27489     1.85757     1.76366 0.000494017
       27490     1.85786     1.76366 0.000494011
       27491     1.85814     1.76367 0.000494005
       27492     1.85843     1.76367 0.000493999
       27493     1.85872     1.76367 0.000493993
       27494     1.85902     1.76368 0.000493987
       27495     1.85932     1.76368 0.000493981
       27496     1.85962     1.76369 0.000493976
       27497     1.85992     1.76369  0.00049397
       27498     1.86023     1.76369 0.000493965
       27499     1.86054      1.7637 0.000493959
       27500     1.86085      1.7637 0.000493954
       27501     1.86116      1.7637 0.000493949
       27502     1.86147     1.76371 0.000493944
       27503     1.86178     1.76371 0.000493939
       27504     1.86209     1.76371 0.000493934
       27505      1.8624     1.76372 0.000493929
       27506     1.86271     1.76372 0.000493924
       27507     1.86302     1.76372 0.000493919
       27508     1.86332     1.76373 0.000493914
       27509     1.86363     1.76373  0.00049391
       27510     1.86393     1.76374 0.000493905
       27511     1.86423     1.76374 0.000493901
       27512     1.86453     1.76374 0.000493896
       27513     1.86483     1.76375 0.000493892
       27514     1.86512     1.76375 0.000493888
       27515     1.86542     1.76375 0.000493884
       27516     1.86571     1.76376  0.00049388
       27517     1.86599     1.76376 0.000493876
       27518     1.86627     1.76376 0.000493872
       27519     1.86655     1.76377 0.000493868
       27520     1.86683     1.76377 0.000493864
       27521      1.8671     1.76378 0.000493861
       27522     1.86737     1.76378 0.000493857
       27523     1.86763     1.76378 0.000493853
       27524     1.86789     1.76379  0.00049385
       27525     1.86815     1.76379 0.000493847
       27526      1.8684     1.76379 0.000493843
       27527     1.86865      1.7638  0.00049384
       27528      1.8689      1.7638 0.000493837
       27529     1.86914     1.76381 0.000493834
       27530     1.86937     1.76381 0.000493831
       27531     1.86961     1.76381 0.000493828
       27532     1.86984     1.76382 0.000493825
       27533     1.87006     1.76382 0.000493822
       27534     1.87028     1.76383 0.000493819
       27535      1.8705     1.76383 0.000493816
       27536     1.87071     1.76383 0.000493814
       27537     1.87092     1.76384 0.000493811
       27538     1.87112     1.76384 0.000493809
       27539     1.87132     1.76385 0.000493806
       27540     1.87152     1.76385 0.000493804
       27541     1.87171     1.76385 0.000493801
       27542      1.8719     1.76386 0.000493799
       27543     1.87209     1.76386 0.000493797
       27544     1.87227     1.76386 0.000493794
       27545     1.87245     1.76387 0.000493792
       27546     1.87263     1.76387  0.00049379
       27547      1.8728     1.76388 0.000493788
       27548     1.87297     1.76388 0.000493786
       27549     1.87314     1.76388 0.000493784
       27550     1.87331     1.76389 0.000493782
       27551     1.87347     1.76389  0.00049378
       27552     1.87363      1.7639 0.000493778
       27553     1.87379      1.7639 0.000493776
       27554     1.87394      1.7639 0.000493775
       27555     1.87409     1.76391 0.000493773
       27556     1.87425     1.76391 0.000493771
       27557      1.8744     1.76392 0.000493769
       27558     1.87454     1.76392 0.000493768
       27559     1.87469     1.76392 0.000493766
       27560     1.87483     1.76393 0.000493765
       27561     1.87498     1.76393 0.000493763
       27562     1.87512     1.76394 0.000493762
       27563     1.87526     1.76394  0.00049376
       27564      1.8754     1.76394 0.000493759
       27565     1.87554     1.76395 0.000493758
       27566     1.87568     1.76395 0.000493757
       27567     1.87582     1.76396 0.000493755
       27568     1.87596     1.76396 0.000493754
       27569      1.8761     1.76396 0.000493753
       27570     1.87624     1.76397 0.000493752
       27571     1.87638     1.76397 0.000493751
       27572     1.87652     1.76398  0.00049375
       27573     1.87666     1.76398 0.000493749
       27574      1.8768     1.76399 0.000493748
       27575     1.87694     1.76399 0.000493747
       27576     1.87708     1.76399 0.000493746
       27577     1.87722       1.764 0.000493745
       27578     1.87737       1.764 0.000493744
       27579     1.87751     1.76401 0.000493744
       27580     1.87766     1.76401 0.000493743
       27581     1.87781     1.76401 0.000493742
       27582     1.87796     1.76402 0.000493742
       27583     1.87811     1.76402 0.000493741
       27584     1.87826     1.76403 0.000493741
       27585     1.87842     1.76403  0.00049374
       27586     1.87857     1.76403  0.00049374
       27587     1.87873     1.76404 0.000493739
       27588      1.8789     1.76404 0.000493739
       27589     1.87906     1.76405 0.000493739
       27590     1.87923     1.76405 0.000493738
       27591     1.87939     1.76406 0.000493738
       27592     1.87957     1.76406 0.000493738
       27593     1.87974     1.76406 0.000493738
       27594     1.87991     1.76407 0.000493738
       27595     1.88009     1.76407 0.000493738
       27596     1.88028     1.76408 0.000493738
       27597     1.88046     1.76408 0.000493738
       27598     1.88065     1.76409 0.000493738
       27599     1.88084     1.76409 0.000493738
       27600     1.88103     1.76409 0.000493739
       27601     1.88122      1.7641 0.000493739
       27602     1.88142      1.7641 0.000493739
       27603     1.88162     1.76411  0.00049374
       27604     1.88183     1.76411  0.00049374
       27605     1.88203     1.76411 0.000493741
       27606     1.88224     1.76412 0.000493742
       27607     1.88246     1.76412 0.000493742
       27608     1.88267     1.76413 0.000493743
       27609     1.88289     1.76413 0.000493744
       27610     1.88311     1.76414 0.000493745
       27611     1.88333     1.76414 0.000493746
       27612     1.88356     1.76414 0.000493747
       27613     1.88378     1.76415 0.000493748
       27614     1.88401     1.76415 0.000493749
       27615     1.88424     1.76416 0.000493751
       27616     1.88448     1.76416 0.000493752
       27617     1.88472     1.76417 0.000493753
       27618     1.88495     1.76417 0.000493755
       27619     1.88519     1.76418 0.000493756
       27620     1.88543     1.76418 0.000493758
       27621     1.88568     1.76418  0.00049376
       27622     1.88592     1.76419 0.000493762
       27623     1.88617     1.76419 0.000493764
       27624     1.88642      1.7642 0.000493765
       27625     1.88666      1.7642 0.000493767
       27626     1.88691     1.76421  0.00049377
       27627     1.88716     1.76421 0.000493772
       27628     1.88741     1.76422 0.000493774
       27629     1.88766     1.76422 0.000493776
       27630     1.88791     1.76422 0.000493779
       27631     1.88816     1.76423 0.000493781
       27632     1.88841     1.76423 0.000493784
       27633     1.88866     1.76424 0.000493787
       27634     1.88891     1.76424 0.000493789
       27635     1.88916     1.76425 0.000493792
       27636     1.88941     1.76425 0.000493795
       27637     1.88966     1.76426 0.000493798
       27638      1.8899     1.76426 0.000493801
       27639     1.89015     1.76426 0.000493804
       27640     1.89039     1.76427 0.000493807
       27641     1.89063     1.76427 0.000493811
       27642     1.89087     1.76428 0.000493814
       27643      1.8911     1.76428 0.000493818
       27644     1.89133     1.76429 0.000493821
       27645     1.89156     1.76429 0.000493825
       27646     1.89179      1.7643 0.000493828
       27647     1.89201      1.7643 0.000493832
       27648     1.89223     1.76431 0.000493836
       27649     1.89245     1.76431  0.00049384
       27650     1.89266     1.76432 0.000493844
       27651     1.89287     1.76432 0.000493848
       27652     1.89307     1.76432 0.000493852
       27653     1.89327     1.76433 0.000493856
       27654     1.89346     1.76433  0.00049386
       27655     1.89365     1.76434 0.000493864
       27656     1.89383     1.76434 0.000493869
       27657     1.89401     1.76435 0.000493873
       27658     1.89418     1.76435 0.000493878
       27659     1.89434     1.76436 0.000493882
       27660      1.8945     1.76436 0.000493887
       27661     1.89465     1.76437 0.000493891
       27662      1.8948     1.76437 0.000493896
       27663     1.89494     1.76438 0.000493901
       27664     1.89507     1.76438 0.000493905
       27665     1.89519     1.76439  0.00049391
       27666      1.8953     1.76439 0.000493915
       27667     1.89541      1.7644  0.00049392
       27668     1.89551      1.7644 0.000493925
       27669      1.8956      1.7644  0.00049393
       27670     1.89568     1.76441 0.000493935
       27671     1.89575     1.76441  0.00049394
       27672     1.89581     1.76442 0.000493945
       27673     1.89586     1.76442  0.00049395
       27674     1.89591     1.76443 0.000493955
       27675     1.89594     1.76443  0.00049396
       27676     1.89596     1.76444 0.000493965
       27677     1.89597     1.76444  0.00049397
       27678     1.89597     1.76445 0.000493975
       27679     1.89596     1.76445  0.00049398
       27680     1.89594     1.76446 0.000493985
       27681     1.89591     1.76446  0.00049399
       27682     1.89587     1.76447 0.000493994
       27683     1.89581     1.76447 0.000493999
       27684     1.89574     1.76448 0.000494004
       27685     1.89566     1.76448 0.000494009
       27686     1.89557     1.76449 0.000494014
       27687     1.89547     1.76449 0.000494019
       27688     1.89535     1.76449 0.000494024
       27689     1.89522      1.7645 0.000494028
       27690     1.89507      1.7645 0.000494033
       27691     1.89491     1.76451 0.000494038
       27692     1.89474     1.76451 0.000494042
       27693     1.89455     1.76452 0.000494047
       27694     1.89435     1.76452 0.000494051
       27695     1.89414     1.76453 0.000494055
       27696     1.89391     1.76453  0.00049406
       27697     1.89367     1.76454 0.000494064
       27698     1.89341     1.76454 0.000494068
       27699     1.89313     1.76455 0.000494072
       27700     1.89284     1.76455 0.000494076
