#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        7577   0.0603009   0.0564691 4.50165e-05
        7578   0.0602914   0.0564696 4.50134e-05
        7579    0.060282   0.0564701 4.50103e-05
        7580   0.0602726   0.0564706 4.50071e-05
        7581   0.0602633   0.0564711  4.5004e-05
        7582    0.060254   0.0564716 4.50008e-05
        7583   0.0602447   0.0564721 4.49976e-05
        7584   0.0602355   0.0564726 4.49944e-05
        7585   0.0602264   0.0564731 4.49912e-05
        7586   0.0602172   0.0564736  4.4988e-05
        7587   0.0602082   0.0564741 4.49848e-05
        7588   0.0601992   0.0564746 4.49815e-05
        7589   0.0601903    0.056475 4.49782e-05
        7590   0.0601815   0.0564755  4.4975e-05
        7591   0.0601728    0.056476 4.49717e-05
        7592   0.0601641   0.0564765 4.49684e-05
        7593   0.0601555    0.056477 4.49651e-05
        7594    0.060147   0.0564775 4.49617e-05
        7595   0.0601387    0.056478 4.49584e-05
        7596   0.0601304   0.0564784 4.49551e-05
        7597   0.0601222   0.0564789 4.49517e-05
        7598   0.0601141   0.0564794 4.49483e-05
        7599   0.0601061   0.0564799  4.4945e-05
        7600   0.0600983   0.0564803 4.49416e-05
        7601   0.0600905   0.0564808 4.49382e-05
        7602   0.0600829   0.0564813 4.49347e-05
        7603   0.0600754   0.0564818 4.49313e-05
        7604   0.0600681   0.0564822 4.49279e-05
        7605   0.0600608   0.0564827 4.49244e-05
        7606   0.0600537   0.0564832  4.4921e-05
        7607   0.0600467   0.0564836 4.49175e-05
        7608   0.0600399   0.0564841 4.49141e-05
        7609   0.0600332   0.0564846 4.49106e-05
        7610   0.0600266    0.056485 4.49071e-05
        7611   0.0600202   0.0564855 4.49036e-05
        7612   0.0600139    0.056486 4.49001e-05
        7613   0.0600078   0.0564864 4.48966e-05
        7614   0.0600018   0.0564869  4.4893e-05
        7615   0.0599959   0.0564874 4.48895e-05
        7616   0.0599902   0.0564878  4.4886e-05
        7617   0.0599847   0.0564883 4.48824e-05
        7618   0.0599793   0.0564887 4.48789e-05
        7619    0.059974   0.0564892 4.48753e-05
        7620   0.0599689   0.0564897 4.48717e-05
        7621   0.0599639   0.0564901 4.48682e-05
        7622   0.0599591   0.0564906 4.48646e-05
        7623   0.0599545    0.056491  4.4861e-05
        7624     0.05995   0.0564915 4.48574e-05
        7625   0.0599456   0.0564919 4.48538e-05
        7626   0.0599414   0.0564924 4.48502e-05
        7627   0.0599373   0.0564928 4.48466e-05
        7628   0.0599334   0.0564933  4.4843e-05
        7629   0.0599296   0.0564937 4.48394e-05
        7630   0.0599259   0.0564942 4.48358e-05
        7631   0.0599224   0.0564946 4.48322e-05
        7632   0.0599191   0.0564951 4.48285e-05
        7633   0.0599158   0.0564955 4.48249e-05
        7634   0.0599127    0.056496 4.48213e-05
        7635   0.0599097   0.0564964 4.48176e-05
        7636   0.0599068   0.0564969  4.4814e-05
        7637   0.0599041   0.0564973 4.48103e-05
        7638   0.0599015   0.0564978 4.48067e-05
        7639    0.059899   0.0564982  4.4803e-05
        7640   0.0598966   0.0564986 4.47994e-05
        7641   0.0598943   0.0564991 4.47957e-05
        7642   0.0598921   0.0564995  4.4792e-05
        7643     0.05989      0.0565 4.47884e-05
        7644   0.0598881   0.0565004 4.47847e-05
        7645   0.0598862   0.0565009  4.4781e-05
        7646   0.0598844   0.0565013 4.47774e-05
        7647   0.0598827   0.0565018 4.47737e-05
        7648    0.059881   0.0565022   4.477e-05
        7649   0.0598795   0.0565026 4.47663e-05
        7650    0.059878   0.0565031 4.47627e-05
        7651   0.0598766   0.0565035  4.4759e-05
        7652   0.0598753    0.056504 4.47553e-05
        7653    0.059874   0.0565044 4.47516e-05
        7654   0.0598728   0.0565048 4.47479e-05
        7655   0.0598716   0.0565053 4.47443e-05
        7656   0.0598705   0.0565057 4.47406e-05
        7657   0.0598694   0.0565062 4.47369e-05
        7658   0.0598684   0.0565066 4.47332e-05
        7659   0.0598674    0.056507 4.47295e-05
        7660   0.0598664   0.0565075 4.47258e-05
        7661   0.0598655   0.0565079 4.47221e-05
        7662   0.0598646   0.0565083 4.47184e-05
        7663   0.0598638   0.0565088 4.47148e-05
        7664   0.0598629   0.0565092 4.47111e-05
        7665   0.0598621   0.0565097 4.47074e-05
        7666   0.0598613   0.0565101 4.47037e-05
        7667   0.0598605   0.0565105    4.47e-05
        7668   0.0598598    0.056511 4.46963e-05
        7669    0.059859   0.0565114 4.46926e-05
        7670   0.0598583   0.0565118 4.46889e-05
        7671   0.0598576   0.0565123 4.46852e-05
        7672   0.0598568   0.0565127 4.46815e-05
        7673   0.0598561   0.0565132 4.46778e-05
        7674   0.0598554   0.0565136 4.46741e-05
        7675   0.0598548    0.056514 4.46704e-05
        7676   0.0598541   0.0565145 4.46667e-05
        7677   0.0598535   0.0565149  4.4663e-05
        7678   0.0598528   0.0565153 4.46593e-05
        7679   0.0598522   0.0565158 4.46556e-05
        7680   0.0598516   0.0565162 4.46519e-05
        7681    0.059851   0.0565166 4.46482e-05
        7682   0.0598505   0.0565171 4.46445e-05
        7683   0.0598499   0.0565175 4.46408e-05
        7684   0.0598494   0.0565179 4.46371e-05
        7685    0.059849   0.0565184 4.46334e-05
        7686   0.0598485   0.0565188 4.46297e-05
        7687   0.0598481   0.0565192  4.4626e-05
        7688   0.0598478   0.0565197 4.46223e-05
        7689   0.0598475   0.0565201 4.46186e-05
        7690   0.0598473   0.0565205 4.46149e-05
        7691   0.0598471    0.056521 4.46111e-05
        7692    0.059847   0.0565214 4.46074e-05
        7693    0.059847   0.0565218 4.46037e-05
        7694    0.059847   0.0565223    4.46e-05
        7695   0.0598472   0.0565227 4.45963e-05
        7696   0.0598474   0.0565231 4.45926e-05
        7697   0.0598478   0.0565236 4.45889e-05
        7698   0.0598482    0.056524 4.45852e-05
        7699   0.0598487   0.0565244 4.45815e-05
        7700   0.0598494   0.0565249 4.45778e-05
        7701   0.0598502   0.0565253 4.45741e-05
        7702   0.0598511   0.0565257 4.45704e-05
        7703   0.0598522   0.0565261 4.45667e-05
        7704   0.0598534   0.0565266 4.45631e-05
        7705   0.0598548    0.056527 4.45594e-05
        7706   0.0598563   0.0565274 4.45557e-05
        7707    0.059858   0.0565279  4.4552e-05
        7708   0.0598599   0.0565283 4.45483e-05
        7709   0.0598619   0.0565287 4.45446e-05
        7710   0.0598642   0.0565292 4.45409e-05
        7711   0.0598666   0.0565296 4.45373e-05
        7712   0.0598692     0.05653 4.45336e-05
        7713    0.059872   0.0565305 4.45299e-05
        7714    0.059875   0.0565309 4.45263e-05
        7715   0.0598782   0.0565313 4.45226e-05
        7716   0.0598817   0.0565318  4.4519e-05
        7717   0.0598853   0.0565322 4.45153e-05
        7718   0.0598892   0.0565326 4.45117e-05
        7719   0.0598932   0.0565331  4.4508e-05
        7720   0.0598975   0.0565335 4.45044e-05
        7721   0.0599021    0.056534 4.45008e-05
        7722   0.0599068   0.0565344 4.44972e-05
        7723   0.0599118   0.0565348 4.44935e-05
        7724    0.059917   0.0565353 4.44899e-05
        7725   0.0599224   0.0565357 4.44863e-05
        7726    0.059928   0.0565361 4.44828e-05
        7727   0.0599338   0.0565366 4.44792e-05
        7728   0.0599399    0.056537 4.44756e-05
        7729   0.0599462   0.0565375  4.4472e-05
        7730   0.0599527   0.0565379 4.44685e-05
        7731   0.0599593   0.0565383 4.44649e-05
        7732   0.0599662   0.0565388 4.44614e-05
        7733   0.0599733   0.0565392 4.44578e-05
        7734   0.0599806   0.0565397 4.44543e-05
        7735    0.059988   0.0565401 4.44508e-05
        7736   0.0599956   0.0565406 4.44473e-05
        7737   0.0600034    0.056541 4.44438e-05
        7738   0.0600114   0.0565415 4.44403e-05
        7739   0.0600195   0.0565419 4.44369e-05
        7740   0.0600278   0.0565424 4.44334e-05
        7741   0.0600362   0.0565428   4.443e-05
        7742   0.0600447   0.0565433 4.44265e-05
        7743   0.0600533   0.0565437 4.44231e-05
        7744   0.0600621   0.0565442 4.44197e-05
        7745    0.060071   0.0565446 4.44163e-05
        7746   0.0600799   0.0565451 4.44129e-05
        7747   0.0600889   0.0565455 4.44095e-05
        7748   0.0600981    0.056546 4.44062e-05
        7749   0.0601072   0.0565465 4.44028e-05
        7750   0.0601164   0.0565469 4.43995e-05
        7751   0.0601257   0.0565474 4.43961e-05
        7752    0.060135   0.0565479 4.43928e-05
        7753   0.0601444   0.0565483 4.43895e-05
        7754   0.0601537   0.0565488 4.43862e-05
        7755    0.060163   0.0565492 4.43829e-05
        7756   0.0601724   0.0565497 4.43797e-05
        7757   0.0601817   0.0565502 4.43764e-05
        7758    0.060191   0.0565507 4.43732e-05
        7759   0.0602003   0.0565511   4.437e-05
        7760   0.0602095   0.0565516 4.43668e-05
        7761   0.0602187   0.0565521 4.43636e-05
        7762   0.0602278   0.0565525 4.43604e-05
        7763   0.0602368    0.056553 4.43572e-05
        7764   0.0602458   0.0565535  4.4354e-05
        7765   0.0602547    0.056554 4.43509e-05
        7766   0.0602635   0.0565544 4.43477e-05
        7767   0.0602722   0.0565549 4.43446e-05
        7768   0.0602808   0.0565554 4.43415e-05
        7769   0.0602892   0.0565559 4.43384e-05
        7770   0.0602976   0.0565564 4.43353e-05
        7771   0.0603058   0.0565568 4.43322e-05
        7772   0.0603139   0.0565573 4.43292e-05
        7773   0.0603219   0.0565578 4.43261e-05
        7774   0.0603297   0.0565583 4.43231e-05
        7775   0.0603374   0.0565588   4.432e-05
        7776    0.060345   0.0565593  4.4317e-05
        7777   0.0603523   0.0565598  4.4314e-05
        7778   0.0603596   0.0565602  4.4311e-05
        7779   0.0603666   0.0565607  4.4308e-05
        7780   0.0603735   0.0565612  4.4305e-05
        7781   0.0603803   0.0565617  4.4302e-05
        7782   0.0603868   0.0565622 4.42991e-05
        7783   0.0603932   0.0565627 4.42961e-05
        7784   0.0603994   0.0565632 4.42931e-05
        7785   0.0604055   0.0565637 4.42902e-05
        7786   0.0604113   0.0565642 4.42873e-05
        7787    0.060417   0.0565647 4.42843e-05
        7788   0.0604225   0.0565652 4.42814e-05
        7789   0.0604279   0.0565657 4.42785e-05
        7790    0.060433   0.0565662 4.42756e-05
        7791    0.060438   0.0565667 4.42727e-05
        7792   0.0604428   0.0565672 4.42698e-05
        7793   0.0604474   0.0565677  4.4267e-05
        7794   0.0604518   0.0565682 4.42641e-05
        7795   0.0604561   0.0565687 4.42612e-05
        7796   0.0604601   0.0565692 4.42584e-05
        7797    0.060464   0.0565697 4.42555e-05
        7798   0.0604677   0.0565702 4.42526e-05
        7799   0.0604713   0.0565707 4.42498e-05
        7800   0.0604746   0.0565712  4.4247e-05
        7801   0.0604778   0.0565717 4.42441e-05
        7802   0.0604808   0.0565722 4.42413e-05
        7803   0.0604836   0.0565727 4.42385e-05
        7804   0.0604863   0.0565732 4.42356e-05
        7805   0.0604887   0.0565737 4.42328e-05
        7806    0.060491   0.0565742   4.423e-05
        7807   0.0604932   0.0565747 4.42272e-05
        7808   0.0604951   0.0565752 4.42244e-05
        7809   0.0604969   0.0565757 4.42215e-05
        7810   0.0604986   0.0565762 4.42187e-05
        7811      0.0605   0.0565767 4.42159e-05
        7812   0.0605013   0.0565772 4.42131e-05
        7813   0.0605024   0.0565777 4.42103e-05
        7814   0.0605034   0.0565782 4.42075e-05
        7815   0.0605042   0.0565787 4.42047e-05
        7816   0.0605048   0.0565792 4.42019e-05
        7817   0.0605053   0.0565797 4.41991e-05
        7818   0.0605056   0.0565802 4.41963e-05
        7819   0.0605057   0.0565807 4.41935e-05
        7820   0.0605057   0.0565812 4.41907e-05
        7821   0.0605055   0.0565817 4.41879e-05
        7822   0.0605051   0.0565822 4.41851e-05
        7823   0.0605046   0.0565827 4.41823e-05
        7824   0.0605039   0.0565832 4.41795e-05
        7825    0.060503   0.0565837 4.41767e-05
        7826    0.060502   0.0565842 4.41739e-05
        7827   0.0605009   0.0565847 4.41711e-05
        7828   0.0604995   0.0565852 4.41683e-05
        7829    0.060498   0.0565857 4.41654e-05
        7830   0.0604963   0.0565862 4.41626e-05
        7831   0.0604945   0.0565867 4.41598e-05
        7832   0.0604925   0.0565872  4.4157e-05
        7833   0.0604903   0.0565877 4.41542e-05
        7834   0.0604879   0.0565882 4.41513e-05
        7835   0.0604854   0.0565887 4.41485e-05
        7836   0.0604827   0.0565892 4.41457e-05
        7837   0.0604798   0.0565897 4.41428e-05
        7838   0.0604768   0.0565902   4.414e-05
        7839   0.0604736   0.0565907 4.41371e-05
        7840   0.0604702   0.0565912 4.41343e-05
        7841   0.0604666   0.0565917 4.41314e-05
        7842   0.0604629   0.0565922 4.41285e-05
        7843    0.060459   0.0565927 4.41257e-05
        7844   0.0604549   0.0565931 4.41228e-05
        7845   0.0604506   0.0565936 4.41199e-05
        7846   0.0604462   0.0565941  4.4117e-05
        7847   0.0604416   0.0565946 4.41141e-05
        7848   0.0604368   0.0565951 4.41112e-05
        7849   0.0604318   0.0565956 4.41083e-05
        7850   0.0604266   0.0565961 4.41054e-05
        7851   0.0604213   0.0565966 4.41024e-05
        7852   0.0604158   0.0565971 4.40995e-05
        7853   0.0604101   0.0565975 4.40966e-05
        7854   0.0604042    0.056598 4.40936e-05
        7855   0.0603982   0.0565985 4.40907e-05
        7856    0.060392    0.056599 4.40877e-05
        7857   0.0603856   0.0565995 4.40847e-05
        7858    0.060379      0.0566 4.40817e-05
        7859   0.0603723   0.0566004 4.40787e-05
        7860   0.0603654   0.0566009 4.40757e-05
        7861   0.0603584   0.0566014 4.40727e-05
        7862   0.0603512   0.0566019 4.40697e-05
        7863   0.0603438   0.0566023 4.40667e-05
        7864   0.0603363   0.0566028 4.40636e-05
        7865   0.0603286   0.0566033 4.40606e-05
        7866   0.0603208   0.0566038 4.40575e-05
        7867   0.0603128   0.0566042 4.40544e-05
        7868   0.0603047   0.0566047 4.40513e-05
        7869   0.0602964   0.0566052 4.40482e-05
        7870   0.0602881   0.0566056 4.40451e-05
        7871   0.0602796   0.0566061  4.4042e-05
        7872    0.060271   0.0566066 4.40388e-05
        7873   0.0602622    0.056607 4.40357e-05
        7874   0.0602534   0.0566075 4.40325e-05
        7875   0.0602445    0.056608 4.40294e-05
        7876   0.0602354   0.0566084 4.40262e-05
        7877   0.0602263   0.0566089  4.4023e-05
        7878   0.0602171   0.0566093 4.40198e-05
        7879   0.0602078   0.0566098 4.40166e-05
        7880   0.0601985   0.0566103 4.40133e-05
        7881   0.0601891   0.0566107 4.40101e-05
        7882   0.0601796   0.0566112 4.40069e-05
        7883   0.0601701   0.0566116 4.40036e-05
        7884   0.0601606   0.0566121 4.40003e-05
        7885    0.060151   0.0566125  4.3997e-05
        7886   0.0601414    0.056613 4.39937e-05
        7887   0.0601318   0.0566134 4.39904e-05
        7888   0.0601222   0.0566139 4.39871e-05
        7889   0.0601126   0.0566143 4.39837e-05
        7890    0.060103   0.0566147 4.39804e-05
        7891   0.0600934   0.0566152  4.3977e-05
        7892   0.0600839   0.0566156 4.39736e-05
        7893   0.0600744   0.0566161 4.39702e-05
        7894   0.0600649   0.0566165 4.39668e-05
        7895   0.0600555   0.0566169 4.39634e-05
        7896   0.0600462   0.0566174   4.396e-05
        7897   0.0600369   0.0566178 4.39566e-05
        7898   0.0600277   0.0566182 4.39531e-05
        7899   0.0600186   0.0566187 4.39497e-05
        7900   0.0600096   0.0566191 4.39462e-05
        7901   0.0600006   0.0566195 4.39427e-05
        7902   0.0599918   0.0566199 4.39392e-05
        7903   0.0599832   0.0566204 4.39357e-05
        7904   0.0599746   0.0566208 4.39322e-05
        7905   0.0599662   0.0566212 4.39287e-05
        7906   0.0599579   0.0566216 4.39252e-05
        7907   0.0599497   0.0566221 4.39216e-05
        7908   0.0599417   0.0566225 4.39181e-05
        7909   0.0599339   0.0566229 4.39145e-05
        7910   0.0599262   0.0566233  4.3911e-05
        7911   0.0599187   0.0566237 4.39074e-05
        7912   0.0599113   0.0566241 4.39038e-05
        7913   0.0599041   0.0566246 4.39002e-05
        7914   0.0598972    0.056625 4.38966e-05
        7915   0.0598904   0.0566254  4.3893e-05
        7916   0.0598838   0.0566258 4.38894e-05
        7917   0.0598774   0.0566262 4.38858e-05
        7918   0.0598711   0.0566266 4.38822e-05
        7919   0.0598651    0.056627 4.38785e-05
        7920   0.0598593   0.0566274 4.38749e-05
        7921   0.0598537   0.0566278 4.38712e-05
        7922   0.0598484   0.0566283 4.38676e-05
        7923   0.0598432   0.0566287 4.38639e-05
        7924   0.0598382   0.0566291 4.38602e-05
        7925   0.0598335   0.0566295 4.38566e-05
        7926    0.059829   0.0566299 4.38529e-05
        7927   0.0598247   0.0566303 4.38492e-05
        7928   0.0598207   0.0566307 4.38455e-05
        7929   0.0598168   0.0566311 4.38418e-05
        7930   0.0598132   0.0566315 4.38382e-05
        7931   0.0598098   0.0566319 4.38345e-05
        7932   0.0598067   0.0566323 4.38308e-05
        7933   0.0598038   0.0566327 4.38271e-05
        7934   0.0598011   0.0566331 4.38234e-05
        7935   0.0597987   0.0566335 4.38196e-05
        7936   0.0597965   0.0566339 4.38159e-05
        7937   0.0597945   0.0566343 4.38122e-05
        7938   0.0597928   0.0566347 4.38085e-05
        7939   0.0597913   0.0566351 4.38048e-05
        7940   0.0597901   0.0566355 4.38011e-05
        7941   0.0597891   0.0566359 4.37974e-05
        7942   0.0597884   0.0566363 4.37937e-05
        7943   0.0597879   0.0566367 4.37899e-05
        7944   0.0597876   0.0566371 4.37862e-05
        7945   0.0597876   0.0566375 4.37825e-05
        7946   0.0597879   0.0566378 4.37788e-05
        7947   0.0597885   0.0566382 4.37751e-05
        7948   0.0597893   0.0566386 4.37714e-05
        7949   0.0597903    0.056639 4.37677e-05
        7950   0.0597917   0.0566394 4.37639e-05
        7951   0.0597933   0.0566398 4.37602e-05
        7952   0.0597951   0.0566402 4.37565e-05
        7953   0.0597973   0.0566406 4.37528e-05
        7954   0.0597997    0.056641 4.37491e-05
        7955   0.0598024   0.0566414 4.37454e-05
        7956   0.0598054   0.0566418 4.37418e-05
        7957   0.0598087   0.0566422 4.37381e-05
        7958   0.0598123   0.0566426 4.37344e-05
        7959   0.0598162    0.056643 4.37307e-05
        7960   0.0598204   0.0566434  4.3727e-05
        7961   0.0598249   0.0566438 4.37234e-05
        7962   0.0598297   0.0566442 4.37197e-05
        7963   0.0598348   0.0566446 4.37161e-05
        7964   0.0598403    0.056645 4.37124e-05
        7965    0.059846   0.0566454 4.37088e-05
        7966   0.0598521   0.0566458 4.37051e-05
        7967   0.0598585   0.0566462 4.37015e-05
        7968   0.0598653   0.0566466 4.36979e-05
        7969   0.0598723    0.056647 4.36943e-05
        7970   0.0598797   0.0566474 4.36907e-05
        7971   0.0598875   0.0566478 4.36871e-05
        7972   0.0598956   0.0566482 4.36835e-05
        7973    0.059904   0.0566487 4.36799e-05
        7974   0.0599127   0.0566491 4.36764e-05
        7975   0.0599219   0.0566495 4.36728e-05
        7976   0.0599313   0.0566499 4.36693e-05
        7977   0.0599411   0.0566503 4.36658e-05
        7978   0.0599513   0.0566507 4.36623e-05
        7979   0.0599618   0.0566511 4.36588e-05
        7980   0.0599726   0.0566515 4.36553e-05
        7981   0.0599838    0.056652 4.36518e-05
        7982   0.0599953   0.0566524 4.36483e-05
        7983   0.0600072   0.0566528 4.36449e-05
        7984   0.0600194   0.0566532 4.36415e-05
        7985   0.0600319   0.0566536  4.3638e-05
        7986   0.0600448   0.0566541 4.36346e-05
        7987    0.060058   0.0566545 4.36313e-05
        7988   0.0600715   0.0566549 4.36279e-05
        7989   0.0600854   0.0566554 4.36246e-05
        7990   0.0600995   0.0566558 4.36212e-05
        7991    0.060114   0.0566562 4.36179e-05
        7992   0.0601287   0.0566567 4.36146e-05
        7993   0.0601438   0.0566571 4.36113e-05
        7994   0.0601591   0.0566575 4.36081e-05
        7995   0.0601747    0.056658 4.36048e-05
        7996   0.0601906   0.0566584 4.36016e-05
        7997   0.0602068   0.0566589 4.35984e-05
        7998   0.0602232   0.0566593 4.35953e-05
        7999   0.0602399   0.0566597 4.35921e-05
        8000   0.0602568   0.0566602  4.3589e-05
        8001   0.0602739   0.0566606 4.35859e-05
        8002   0.0602912   0.0566611 4.35828e-05
        8003   0.0603088   0.0566616 4.35797e-05
        8004   0.0603265    0.056662 4.35767e-05
        8005   0.0603444   0.0566625 4.35737e-05
        8006   0.0603625   0.0566629 4.35707e-05
        8007   0.0603808   0.0566634 4.35677e-05
        8008   0.0603992   0.0566639 4.35648e-05
        8009   0.0604177   0.0566643 4.35619e-05
        8010   0.0604364   0.0566648  4.3559e-05
        8011   0.0604552   0.0566653 4.35561e-05
        8012    0.060474   0.0566658 4.35532e-05
        8013    0.060493   0.0566662 4.35504e-05
        8014   0.0605121   0.0566667 4.35476e-05
        8015   0.0605312   0.0566672 4.35449e-05
        8016   0.0605504   0.0566677 4.35421e-05
        8017   0.0605696   0.0566682 4.35394e-05
        8018   0.0605888   0.0566687 4.35367e-05
        8019   0.0606081   0.0566691 4.35341e-05
        8020   0.0606273   0.0566696 4.35315e-05
        8021   0.0606466   0.0566701 4.35289e-05
        8022   0.0606658   0.0566706 4.35263e-05
        8023    0.060685   0.0566711 4.35237e-05
        8024   0.0607042   0.0566716 4.35212e-05
        8025   0.0607233   0.0566721 4.35187e-05
        8026   0.0607424   0.0566727 4.35162e-05
        8027   0.0607614   0.0566732 4.35138e-05
        8028   0.0607803   0.0566737 4.35114e-05
        8029   0.0607991   0.0566742  4.3509e-05
        8030   0.0608178   0.0566747 4.35066e-05
        8031   0.0608363   0.0566752 4.35043e-05
        8032   0.0608548   0.0566757  4.3502e-05
        8033   0.0608731   0.0566763 4.34997e-05
        8034   0.0608913   0.0566768 4.34975e-05
        8035   0.0609093   0.0566773 4.34953e-05
        8036   0.0609272   0.0566778 4.34931e-05
        8037   0.0609449   0.0566784 4.34909e-05
        8038   0.0609625   0.0566789 4.34887e-05
        8039   0.0609798   0.0566794 4.34866e-05
        8040    0.060997     0.05668 4.34845e-05
        8041   0.0610139   0.0566805 4.34825e-05
        8042   0.0610307   0.0566811 4.34804e-05
        8043   0.0610473   0.0566816 4.34784e-05
        8044   0.0610636   0.0566821 4.34764e-05
        8045   0.0610797   0.0566827 4.34744e-05
        8046   0.0610956   0.0566832 4.34725e-05
        8047   0.0611113   0.0566838 4.34706e-05
        8048   0.0611267   0.0566843 4.34687e-05
        8049   0.0611419   0.0566849 4.34668e-05
        8050   0.0611568   0.0566855  4.3465e-05
        8051   0.0611715    0.056686 4.34631e-05
        8052    0.061186   0.0566866 4.34613e-05
        8053   0.0612001   0.0566871 4.34595e-05
        8054   0.0612141   0.0566877 4.34578e-05
        8055   0.0612277   0.0566883  4.3456e-05
        8056   0.0612411   0.0566888 4.34543e-05
        8057   0.0612543   0.0566894 4.34526e-05
        8058   0.0612671     0.05669 4.34509e-05
        8059   0.0612797   0.0566905 4.34493e-05
        8060    0.061292   0.0566911 4.34476e-05
        8061   0.0613041   0.0566917  4.3446e-05
        8062   0.0613159   0.0566922 4.34444e-05
        8063   0.0613273   0.0566928 4.34428e-05
        8064   0.0613386   0.0566934 4.34413e-05
        8065   0.0613495    0.056694 4.34397e-05
        8066   0.0613602   0.0566945 4.34382e-05
        8067   0.0613705   0.0566951 4.34367e-05
        8068   0.0613806   0.0566957 4.34352e-05
        8069   0.0613905   0.0566963 4.34337e-05
        8070      0.0614   0.0566969 4.34322e-05
        8071   0.0614093   0.0566975 4.34308e-05
        8072   0.0614182    0.056698 4.34293e-05
        8073   0.0614269   0.0566986 4.34279e-05
        8074   0.0614354   0.0566992 4.34265e-05
        8075   0.0614435   0.0566998 4.34251e-05
        8076   0.0614514   0.0567004 4.34237e-05
        8077    0.061459    0.056701 4.34223e-05
        8078   0.0614663   0.0567016 4.34209e-05
        8079   0.0614733   0.0567022 4.34196e-05
        8080   0.0614801   0.0567028 4.34182e-05
        8081   0.0614866   0.0567033 4.34169e-05
        8082   0.0614928   0.0567039 4.34156e-05
        8083   0.0614988   0.0567045 4.34142e-05
        8084   0.0615044   0.0567051 4.34129e-05
        8085   0.0615099   0.0567057 4.34116e-05
        8086    0.061515   0.0567063 4.34103e-05
        8087   0.0615199   0.0567069  4.3409e-05
        8088   0.0615245   0.0567075 4.34078e-05
        8089   0.0615289   0.0567081 4.34065e-05
        8090    0.061533   0.0567087 4.34052e-05
        8091   0.0615368   0.0567093  4.3404e-05
        8092   0.0615404   0.0567099 4.34027e-05
        8093   0.0615437   0.0567105 4.34014e-05
        8094   0.0615468   0.0567111 4.34002e-05
        8095   0.0615496   0.0567117 4.33989e-05
        8096   0.0615521   0.0567123 4.33977e-05
        8097   0.0615544   0.0567129 4.33965e-05
        8098   0.0615565   0.0567135 4.33952e-05
        8099   0.0615583   0.0567141  4.3394e-05
        8100   0.0615599   0.0567147 4.33928e-05
        8101   0.0615612   0.0567153 4.33915e-05
        8102   0.0615623   0.0567159 4.33903e-05
        8103   0.0615631   0.0567165 4.33891e-05
        8104   0.0615637   0.0567171 4.33878e-05
        8105    0.061564   0.0567177 4.33866e-05
        8106   0.0615642   0.0567183 4.33854e-05
        8107    0.061564   0.0567189 4.33841e-05
        8108   0.0615637   0.0567195 4.33829e-05
        8109   0.0615631   0.0567201 4.33817e-05
        8110   0.0615622   0.0567207 4.33804e-05
        8111   0.0615612   0.0567212 4.33792e-05
        8112   0.0615599   0.0567218 4.33779e-05
        8113   0.0615583   0.0567224 4.33767e-05
        8114   0.0615566    0.056723 4.33754e-05
        8115   0.0615546   0.0567236 4.33742e-05
        8116   0.0615524   0.0567242 4.33729e-05
        8117   0.0615499   0.0567248 4.33716e-05
        8118   0.0615472   0.0567254 4.33704e-05
        8119   0.0615443    0.056726 4.33691e-05
        8120   0.0615412   0.0567266 4.33678e-05
        8121   0.0615378   0.0567272 4.33665e-05
        8122   0.0615343   0.0567278 4.33652e-05
        8123   0.0615305   0.0567284 4.33639e-05
        8124   0.0615264    0.056729 4.33626e-05
        8125   0.0615222   0.0567296 4.33612e-05
        8126   0.0615177   0.0567301 4.33599e-05
        8127    0.061513   0.0567307 4.33586e-05
        8128   0.0615081   0.0567313 4.33572e-05
        8129    0.061503   0.0567319 4.33559e-05
        8130   0.0614976   0.0567325 4.33545e-05
        8131    0.061492   0.0567331 4.33531e-05
        8132   0.0614862   0.0567337 4.33517e-05
        8133   0.0614802   0.0567342 4.33503e-05
        8134    0.061474   0.0567348 4.33489e-05
        8135   0.0614675   0.0567354 4.33475e-05
        8136   0.0614608    0.056736  4.3346e-05
        8137   0.0614539   0.0567366 4.33446e-05
        8138   0.0614468   0.0567372 4.33431e-05
        8139   0.0614395   0.0567377 4.33417e-05
        8140   0.0614319   0.0567383 4.33402e-05
        8141   0.0614242   0.0567389 4.33387e-05
        8142   0.0614162   0.0567395 4.33371e-05
        8143    0.061408     0.05674 4.33356e-05
        8144   0.0613996   0.0567406 4.33341e-05
        8145   0.0613909   0.0567412 4.33325e-05
        8146   0.0613821   0.0567417 4.33309e-05
        8147    0.061373   0.0567423 4.33293e-05
        8148   0.0613637   0.0567429 4.33277e-05
        8149   0.0613542   0.0567434 4.33261e-05
        8150   0.0613445    0.056744 4.33245e-05
        8151   0.0613346   0.0567446 4.33228e-05
        8152   0.0613245   0.0567451 4.33212e-05
        8153   0.0613141   0.0567457 4.33195e-05
        8154   0.0613036   0.0567463 4.33178e-05
        8155   0.0612928   0.0567468  4.3316e-05
        8156   0.0612818   0.0567474 4.33143e-05
        8157   0.0612706   0.0567479 4.33125e-05
        8158   0.0612592   0.0567485 4.33108e-05
        8159   0.0612476    0.056749  4.3309e-05
        8160   0.0612359   0.0567496 4.33071e-05
        8161   0.0612239   0.0567501 4.33053e-05
        8162   0.0612117   0.0567507 4.33034e-05
        8163   0.0611993   0.0567512 4.33016e-05
