#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        1310    -5.43646    -5.43459 0.000278995
        1311    -5.43575    -5.43459 0.000278783
        1312      -5.436    -5.43459 0.000278573
        1313    -5.43561    -5.43459 0.000278362
        1314    -5.43587    -5.43459 0.000278152
        1315    -5.43613     -5.4346 0.000277942
        1316    -5.43638     -5.4346 0.000277735
        1317    -5.43664     -5.4346 0.000277528
        1318     -5.4369     -5.4346 0.000277323
        1319    -5.43683     -5.4346 0.000277118
        1320    -5.43677     -5.4346 0.000276913
        1321    -5.43702    -5.43461 0.000276709
        1322     -5.4376    -5.43461 0.000276509
        1323    -5.43721    -5.43461 0.000276307
        1324    -5.43617    -5.43461 0.000276101
        1325     -5.4361    -5.43461 0.000275895
        1326    -5.43571    -5.43461 0.000275688
        1327    -5.43629    -5.43461 0.000275483
        1328    -5.43525    -5.43461 0.000275276
        1329    -5.43518    -5.43461 0.000275069
        1330    -5.43479    -5.43462 0.000274863
        1331    -5.43505    -5.43462 0.000274656
        1332    -5.43465    -5.43462  0.00027445
        1333    -5.43556    -5.43462 0.000274245
        1334    -5.43549    -5.43462  0.00027404
        1335    -5.43574    -5.43462 0.000273836
        1336    -5.43567    -5.43462 0.000273632
        1337     -5.4356    -5.43462 0.000273429
        1338    -5.43586    -5.43462 0.000273226
        1339    -5.43579    -5.43462 0.000273023
        1340    -5.43669    -5.43462 0.000272824
        1341     -5.4363    -5.43462 0.000272623
        1342    -5.43558    -5.43462 0.000272421
        1343    -5.43487    -5.43462 0.000272218
        1344     -5.4348    -5.43462 0.000272016
        1345    -5.43473    -5.43462 0.000271814
        1346    -5.43433    -5.43462 0.000271612
        1347    -5.43459    -5.43462  0.00027141
        1348    -5.43452    -5.43462 0.000271209
        1349    -5.43477    -5.43462 0.000271008
        1350    -5.43503    -5.43462 0.000270807
        1351    -5.43495    -5.43463 0.000270607
        1352    -5.43488    -5.43463 0.000270407
        1353    -5.43449    -5.43463 0.000270207
        1354    -5.43409    -5.43462 0.000270008
        1355    -5.43499    -5.43463 0.000269809
        1356    -5.43525    -5.43463  0.00026961
        1357    -5.43485    -5.43463 0.000269411
        1358    -5.43478    -5.43463 0.000269213
        1359    -5.43503    -5.43463 0.000269015
        1360    -5.43593    -5.43463 0.000268819
        1361    -5.43553    -5.43463 0.000268622
        1362    -5.43481    -5.43463 0.000268425
        1363    -5.43506    -5.43463 0.000268228
        1364    -5.43531    -5.43463 0.000268032
        1365    -5.43524    -5.43463 0.000267836
        1366    -5.43516    -5.43463  0.00026764
        1367    -5.43476    -5.43463 0.000267445
        1368    -5.43468    -5.43463 0.000267249
        1369    -5.43493    -5.43463 0.000267054
        1370    -5.43452    -5.43463 0.000266859
        1371    -5.43444    -5.43463 0.000266664
        1372    -5.43469    -5.43463  0.00026647
        1373    -5.43461    -5.43463 0.000266276
        1374     -5.4342    -5.43463 0.000266082
        1375    -5.43412    -5.43463 0.000265889
        1376    -5.43404    -5.43463 0.000265696
        1377    -5.43331    -5.43463 0.000265505
        1378     -5.4342    -5.43463 0.000265313
        1379    -5.43412    -5.43463  0.00026512
        1380    -5.43307    -5.43463 0.000264931
        1381    -5.43299    -5.43462 0.000264742
        1382    -5.43258    -5.43462 0.000264554
        1383    -5.43282    -5.43462 0.000264366
        1384    -5.43242    -5.43462  0.00026418
        1385    -5.43266    -5.43462 0.000263993
        1386    -5.43258    -5.43462 0.000263806
        1387    -5.43251    -5.43462 0.000263621
        1388    -5.43243    -5.43461 0.000263435
        1389    -5.43203    -5.43461 0.000263252
        1390    -5.43228    -5.43461 0.000263068
        1391    -5.43188    -5.43461 0.000262887
        1392    -5.43181    -5.43461 0.000262705
        1393    -5.43141     -5.4346 0.000262527
        1394    -5.43134     -5.4346 0.000262349
        1395    -5.43128     -5.4346 0.000262172
        1396    -5.43122     -5.4346 0.000261995
        1397    -5.43083    -5.43459 0.000261821
        1398    -5.43045    -5.43459 0.000261651
        1399    -5.42975    -5.43459 0.000261487
        1400    -5.43002    -5.43458  0.00026132
        1401    -5.42997    -5.43458 0.000261155
        1402    -5.42992    -5.43458  0.00026099
        1403    -5.42955    -5.43457 0.000260828
        1404    -5.42952    -5.43457 0.000260667
        1405    -5.43045    -5.43457 0.000260498
        1406    -5.42978    -5.43456 0.000260335
        1407    -5.42943    -5.43456 0.000260176
        1408    -5.42908    -5.43456  0.00026002
        1409    -5.42906    -5.43455 0.000259865
        1410    -5.42905    -5.43455  0.00025971
        1411    -5.42905    -5.43455 0.000259555
        1412    -5.42937    -5.43454 0.000259397
        1413    -5.42937    -5.43454 0.000259239
        1414    -5.42906    -5.43453 0.000259085
        1415     -5.4294    -5.43453 0.000258927
        1416    -5.42975    -5.43453 0.000258766
        1417     -5.4301    -5.43452 0.000258603
        1418    -5.43046    -5.43452 0.000258436
        1419    -5.43017    -5.43452 0.000258272
        1420     -5.4299    -5.43452 0.000258111
        1421    -5.42963    -5.43451 0.000257952
        1422    -5.43001    -5.43451  0.00025779
        1423     -5.4304    -5.43451 0.000257625
        1424    -5.43047     -5.4345  0.00025746
        1425    -5.43087     -5.4345 0.000257292
        1426    -5.43031     -5.4345 0.000257128
        1427     -5.4304    -5.43449 0.000256964
        1428     -5.4305    -5.43449 0.000256799
        1429    -5.42995    -5.43449 0.000256639
        1430    -5.43006    -5.43449 0.000256478
        1431    -5.43082    -5.43448 0.000256312
        1432     -5.4303    -5.43448  0.00025615
        1433    -5.43075    -5.43448 0.000255984
        1434    -5.43089    -5.43447 0.000255818
        1435    -5.43038    -5.43447 0.000255656
        1436     -5.4302    -5.43447 0.000255495
        1437    -5.43035    -5.43447 0.000255333
        1438    -5.43051    -5.43446  0.00025517
        1439    -5.43034    -5.43446 0.000255009
        1440    -5.43019    -5.43446 0.000254849
        1441    -5.43036    -5.43445 0.000254688
        1442    -5.43053    -5.43445 0.000254526
        1443    -5.43103    -5.43445 0.000254361
        1444    -5.42992    -5.43445 0.000254204
        1445    -5.42946    -5.43444 0.000254052
        1446    -5.42932    -5.43444 0.000253901
        1447    -5.42983    -5.43444 0.000253745
        1448    -5.43003    -5.43443 0.000253588
        1449    -5.43055    -5.43443 0.000253427
        1450    -5.43042    -5.43443 0.000253268
        1451    -5.43029    -5.43442 0.000253109
        1452    -5.43082    -5.43442 0.000252947
        1453    -5.43069    -5.43442 0.000252786
        1454    -5.43122    -5.43442 0.000252622
        1455     -5.4311    -5.43442 0.000252458
        1456    -5.43162    -5.43441 0.000252292
        1457    -5.43182    -5.43441 0.000252125
        1458    -5.43202    -5.43441 0.000251958
        1459    -5.43222    -5.43441  0.00025179
        1460    -5.43241    -5.43441 0.000251621
        1461    -5.43358    -5.43441 0.000251449
        1462    -5.43345    -5.43441 0.000251278
        1463    -5.43429    -5.43441 0.000251106
        1464    -5.43415    -5.43441 0.000250935
        1465    -5.43499    -5.43441 0.000250764
        1466     -5.4342    -5.43441 0.000250593
        1467    -5.43502    -5.43441 0.000250422
        1468    -5.43552    -5.43441 0.000250253
        1469    -5.43601    -5.43441 0.000250085
        1470    -5.43618    -5.43441 0.000249918
        1471    -5.43666    -5.43441 0.000249753
        1472    -5.43617    -5.43441 0.000249586
        1473    -5.43697    -5.43441 0.000249422
        1474    -5.43777    -5.43442 0.000249263
        1475    -5.43694    -5.43442   0.0002491
        1476    -5.43707    -5.43442 0.000248938
        1477     -5.4372    -5.43442 0.000248777
        1478    -5.43733    -5.43442 0.000248616
        1479     -5.4368    -5.43443 0.000248453
        1480    -5.43692    -5.43443 0.000248291
        1481    -5.43703    -5.43443  0.00024813
        1482    -5.43713    -5.43443 0.000247969
        1483    -5.43787    -5.43443 0.000247813
        1484    -5.43796    -5.43444 0.000247657
        1485    -5.43805    -5.43444 0.000247502
        1486    -5.43813    -5.43444 0.000247348
        1487    -5.43852    -5.43444 0.000247197
        1488    -5.43891    -5.43445 0.000247049
        1489    -5.43897    -5.43445 0.000246902
        1490    -5.43871    -5.43445 0.000246753
        1491    -5.43875    -5.43445 0.000246604
        1492    -5.43847    -5.43446 0.000246454
        1493    -5.43851    -5.43446 0.000246303
        1494    -5.43822    -5.43446 0.000246151
        1495    -5.43824    -5.43446    0.000246
        1496    -5.43891    -5.43447 0.000245853
        1497     -5.4386    -5.43447 0.000245705
        1498    -5.43828    -5.43447 0.000245554
        1499    -5.43861    -5.43448 0.000245405
        1500    -5.43926    -5.43448 0.000245262
        1501    -5.43957    -5.43448 0.000245123
        1502    -5.43956    -5.43449 0.000244983
        1503    -5.43986    -5.43449 0.000244846
        1504    -5.43983    -5.43449 0.000244709
        1505     -5.4398     -5.4345 0.000244572
        1506    -5.43977     -5.4345 0.000244434
        1507     -5.4394     -5.4345 0.000244294
        1508    -5.43903    -5.43451  0.00024415
        1509    -5.43963    -5.43451 0.000244012
        1510     -5.4399    -5.43451 0.000243876
        1511    -5.44049    -5.43452 0.000243747
        1512    -5.44042    -5.43452 0.000243617
        1513      -5.441    -5.43453 0.000243494
        1514    -5.44028    -5.43453 0.000243363
        1515     -5.4402    -5.43453 0.000243231
        1516    -5.44044    -5.43454 0.000243101
        1517    -5.44003    -5.43454 0.000242968
        1518    -5.43994    -5.43454 0.000242834
        1519    -5.43984    -5.43455 0.000242699
        1520    -5.43942    -5.43455 0.000242561
        1521    -5.43932    -5.43455 0.000242422
        1522    -5.43889    -5.43456 0.000242279
        1523    -5.43878    -5.43456 0.000242136
        1524    -5.43801    -5.43456 0.000241987
        1525    -5.43661    -5.43456 0.000241832
        1526    -5.43713    -5.43456  0.00024168
        1527    -5.43734    -5.43457 0.000241528
        1528    -5.43689    -5.43457 0.000241375
        1529    -5.43676    -5.43457 0.000241222
        1530    -5.43727    -5.43457  0.00024107
        1531    -5.43746    -5.43457  0.00024092
        1532    -5.43733    -5.43457  0.00024077
        1533    -5.43751    -5.43458  0.00024062
        1534    -5.43737    -5.43458  0.00024047
        1535    -5.43722    -5.43458  0.00024032
        1536     -5.4374    -5.43458  0.00024017
        1537    -5.43725    -5.43458  0.00024002
        1538    -5.43711    -5.43459  0.00023987
        1539    -5.43599    -5.43459 0.000239716
        1540    -5.43584    -5.43459 0.000239562
        1541    -5.43471    -5.43459 0.000239406
        1542    -5.43488    -5.43459 0.000239251
        1543    -5.43538    -5.43459 0.000239096
        1544    -5.43555    -5.43459 0.000238942
        1545    -5.43442    -5.43459 0.000238788
        1546    -5.43427    -5.43459 0.000238633
        1547    -5.43379    -5.43459  0.00023848
        1548    -5.43363    -5.43459 0.000238326
        1549     -5.4338    -5.43459 0.000238173
        1550    -5.43462    -5.43459 0.000238019
        1551    -5.43479    -5.43459 0.000237866
        1552    -5.43496    -5.43459 0.000237713
        1553    -5.43481    -5.43459  0.00023756
        1554    -5.43498    -5.43459 0.000237407
        1555    -5.43386    -5.43459 0.000237255
        1556    -5.43403    -5.43459 0.000237103
        1557    -5.43356    -5.43459 0.000236951
        1558    -5.43342    -5.43459   0.0002368
        1559    -5.43392    -5.43458 0.000236649
        1560     -5.4341    -5.43458 0.000236497
        1561    -5.43364    -5.43458 0.000236347
        1562     -5.4335    -5.43458 0.000236196
        1563    -5.43337    -5.43458 0.000236047
        1564    -5.43323    -5.43458 0.000235897
        1565    -5.43246    -5.43458  0.00023575
        1566    -5.43265    -5.43458 0.000235603
        1567    -5.43221    -5.43458 0.000235458
        1568    -5.43241    -5.43458 0.000235311
        1569    -5.43229    -5.43457 0.000235166
        1570     -5.4325    -5.43457  0.00023502
        1571    -5.43239    -5.43457 0.000234874
        1572    -5.43229    -5.43457 0.000234729
        1573    -5.43219    -5.43457 0.000234585
        1574    -5.43241    -5.43457  0.00023444
        1575    -5.43232    -5.43457 0.000234296
        1576    -5.43223    -5.43456 0.000234152
        1577    -5.43085    -5.43456 0.000234015
        1578    -5.43077    -5.43456 0.000233879
        1579    -5.43101    -5.43456 0.000233742
        1580    -5.43127    -5.43456 0.000233603
        1581    -5.43184    -5.43455 0.000233462
        1582    -5.43049    -5.43455 0.000233328
        1583    -5.43011    -5.43455 0.000233198
        1584    -5.43005    -5.43455 0.000233068
        1585    -5.43033    -5.43454 0.000232936
        1586    -5.42996    -5.43454 0.000232807
        1587     -5.4296    -5.43454 0.000232681
        1588    -5.42924    -5.43453 0.000232559
        1589    -5.42986    -5.43453 0.000232431
        1590    -5.43048    -5.43453 0.000232299
        1591    -5.42949    -5.43453 0.000232174
        1592     -5.4298    -5.43452 0.000232047
        1593    -5.42947    -5.43452 0.000231923
        1594    -5.42979    -5.43452 0.000231797
        1595    -5.43011    -5.43451 0.000231668
        1596    -5.42979    -5.43451 0.000231542
        1597    -5.42916    -5.43451 0.000231421
        1598     -5.4295     -5.4345 0.000231297
        1599    -5.42919     -5.4345 0.000231177
        1600    -5.42825     -5.4345 0.000231065
        1601    -5.42763    -5.43449 0.000230961
        1602    -5.42734    -5.43449  0.00023086
        1603    -5.42771    -5.43448 0.000230754
        1604    -5.42807    -5.43448 0.000230645
        1605    -5.42877    -5.43448 0.000230529
        1606    -5.42915    -5.43447 0.000230409
        1607    -5.42888    -5.43447 0.000230292
        1608    -5.42894    -5.43447 0.000230175
        1609    -5.42933    -5.43446 0.000230054
        1610    -5.42908    -5.43446 0.000229935
        1611     -5.4285    -5.43446 0.000229822
        1612    -5.42793    -5.43445 0.000229715
        1613    -5.42899    -5.43445 0.000229598
        1614    -5.42843    -5.43444 0.000229486
        1615    -5.42851    -5.43444 0.000229373
        1616    -5.42893    -5.43444 0.000229256
        1617    -5.42935    -5.43443 0.000229136
        1618    -5.42944    -5.43443 0.000229015
        1619    -5.42954    -5.43443 0.000228894
        1620    -5.42997    -5.43443 0.000228769
        1621    -5.43072    -5.43442 0.000228639
        1622    -5.43115    -5.43442 0.000228507
        1623    -5.43126    -5.43442 0.000228375
        1624     -5.4317    -5.43442  0.00022824
        1625    -5.43116    -5.43442 0.000228109
        1626    -5.43128    -5.43441 0.000227977
        1627    -5.43139    -5.43441 0.000227844
        1628     -5.4328    -5.43441 0.000227706
        1629     -5.4326    -5.43441 0.000227569
        1630    -5.43207    -5.43441 0.000227434
        1631    -5.43219    -5.43441 0.000227299
        1632     -5.4323    -5.43441 0.000227163
        1633    -5.43275     -5.4344 0.000227026
        1634    -5.43222     -5.4344 0.000226891
        1635    -5.43233     -5.4344 0.000226756
        1636    -5.43277     -5.4344  0.00022662
        1637    -5.43386     -5.4344 0.000226481
        1638    -5.43398     -5.4344 0.000226343
        1639    -5.43441     -5.4344 0.000226205
        1640    -5.43452     -5.4344 0.000226067
        1641    -5.43463     -5.4344  0.00022593
        1642    -5.43507     -5.4344 0.000225792
        1643    -5.43485     -5.4344 0.000225655
        1644    -5.43495     -5.4344 0.000225518
        1645    -5.43473     -5.4344 0.000225381
        1646     -5.4345     -5.4344 0.000225244
        1647    -5.43428     -5.4344 0.000225107
        1648    -5.43437     -5.4344 0.000224971
        1649    -5.43446     -5.4344 0.000224834
        1650     -5.4339     -5.4344 0.000224698
        1651    -5.43366     -5.4344 0.000224563
        1652    -5.43374     -5.4344 0.000224427
        1653    -5.43382     -5.4344 0.000224292
        1654    -5.43389     -5.4344 0.000224156
        1655    -5.43461     -5.4344 0.000224021
        1656    -5.43533     -5.4344 0.000223886
        1657    -5.43507     -5.4344 0.000223751
        1658    -5.43545     -5.4344 0.000223617
        1659    -5.43583     -5.4344 0.000223484
        1660    -5.43589     -5.4344 0.000223351
        1661    -5.43561     -5.4344 0.000223218
        1662    -5.43566     -5.4344 0.000223085
        1663    -5.43505    -5.43441 0.000222951
        1664    -5.43509    -5.43441 0.000222818
        1665    -5.43545    -5.43441 0.000222685
        1666    -5.43548    -5.43441 0.000222552
        1667    -5.43389    -5.43441 0.000222419
        1668    -5.43391    -5.43441 0.000222286
        1669    -5.43393    -5.43441 0.000222153
        1670     -5.4333    -5.43441  0.00022202
        1671    -5.43397    -5.43441 0.000221888
        1672     -5.4343    -5.43441 0.000221755
        1673    -5.43399     -5.4344 0.000221623
        1674    -5.43464     -5.4344  0.00022149
        1675    -5.43432     -5.4344 0.000221358
        1676    -5.43465     -5.4344 0.000221226
        1677    -5.43529    -5.43441 0.000221095
        1678    -5.43432    -5.43441 0.000220963
        1679    -5.43399    -5.43441 0.000220832
        1680    -5.43398     -5.4344   0.0002207
        1681    -5.43397     -5.4344 0.000220569
        1682    -5.43364     -5.4344 0.000220438
        1683     -5.4333     -5.4344 0.000220308
        1684    -5.43361     -5.4344 0.000220178
        1685    -5.43392     -5.4344 0.000220048
        1686    -5.43487     -5.4344 0.000219917
        1687    -5.43485     -5.4344 0.000219787
        1688    -5.43451     -5.4344 0.000219657
        1689    -5.43579     -5.4344 0.000219528
        1690    -5.43544     -5.4344 0.000219399
        1691    -5.43542    -5.43441  0.00021927
        1692    -5.43604    -5.43441 0.000219143
        1693    -5.43667    -5.43441 0.000219018
        1694      -5.436    -5.43441  0.00021889
        1695    -5.43533    -5.43441 0.000218762
        1696    -5.43595    -5.43441 0.000218635
        1697    -5.43625    -5.43441 0.000218509
        1698     -5.4359    -5.43441 0.000218382
        1699    -5.43588    -5.43441 0.000218255
        1700    -5.43585    -5.43441 0.000218128
        1701     -5.4355    -5.43441 0.000218001
        1702    -5.43613    -5.43442 0.000217875
        1703    -5.43708    -5.43442 0.000217753
        1704    -5.43706    -5.43442  0.00021763
        1705    -5.43703    -5.43442 0.000217508
        1706    -5.43572    -5.43442 0.000217382
        1707    -5.43537    -5.43442 0.000217255
        1708    -5.43503    -5.43442 0.000217129
        1709    -5.43469    -5.43442 0.000217002
        1710    -5.43467    -5.43442 0.000216875
        1711    -5.43497    -5.43442 0.000216748
        1712    -5.43495    -5.43442 0.000216622
        1713    -5.43494    -5.43442 0.000216496
        1714    -5.43428    -5.43442 0.000216369
        1715    -5.43556    -5.43442 0.000216244
        1716    -5.43587    -5.43442  0.00021612
        1717    -5.43585    -5.43443 0.000215995
        1718    -5.43487    -5.43443  0.00021587
        1719    -5.43486    -5.43443 0.000215744
        1720     -5.4342    -5.43443 0.000215619
        1721    -5.43354    -5.43443 0.000215494
        1722     -5.4332    -5.43442  0.00021537
        1723    -5.43319    -5.43442 0.000215247
        1724    -5.43383    -5.43442 0.000215122
        1725    -5.43381    -5.43442 0.000214998
        1726     -5.4338    -5.43442 0.000214873
        1727    -5.43379    -5.43442 0.000214749
        1728    -5.43378    -5.43442 0.000214625
        1729    -5.43409    -5.43442 0.000214501
        1730    -5.43343    -5.43442 0.000214378
        1731    -5.43374    -5.43442 0.000214255
        1732    -5.43405    -5.43442 0.000214131
        1733    -5.43436    -5.43442 0.000214007
        1734    -5.43369    -5.43442 0.000213884
        1735    -5.43367    -5.43442 0.000213762
        1736    -5.43365    -5.43442 0.000213639
        1737    -5.43396    -5.43442 0.000213516
        1738    -5.43361    -5.43442 0.000213394
        1739    -5.43423    -5.43442 0.000213271
        1740    -5.43324    -5.43442 0.000213149
        1741    -5.43354    -5.43442 0.000213028
        1742    -5.43351    -5.43442 0.000212906
        1743    -5.43283    -5.43442 0.000212786
        1744    -5.43247    -5.43441 0.000212667
        1745    -5.43178    -5.43441  0.00021255
        1746    -5.43175    -5.43441 0.000212434
        1747    -5.43203    -5.43441 0.000212317
        1748    -5.43199    -5.43441   0.0002122
        1749    -5.43129    -5.43441 0.000212086
        1750    -5.43125    -5.43441 0.000211972
        1751    -5.43055     -5.4344 0.000211863
        1752     -5.4305     -5.4344 0.000211754
        1753    -5.43013     -5.4344 0.000211647
        1754    -5.42975     -5.4344 0.000211543
        1755    -5.42969    -5.43439 0.000211439
        1756    -5.42963    -5.43439 0.000211336
        1757    -5.43054    -5.43439 0.000211227
        1758    -5.43048    -5.43439 0.000211119
        1759    -5.43009    -5.43438 0.000211013
        1760    -5.43003    -5.43438 0.000210908
        1761    -5.42996    -5.43438 0.000210803
        1762    -5.42989    -5.43438 0.000210698
        1763    -5.43079    -5.43437 0.000210589
        1764    -5.43072    -5.43437  0.00021048
        1765    -5.43096    -5.43437 0.000210369
        1766    -5.43089    -5.43437 0.000210259
        1767    -5.43081    -5.43437  0.00021015
        1768    -5.43073    -5.43436 0.000210041
        1769    -5.43098    -5.43436 0.000209931
        1770    -5.43123    -5.43436  0.00020982
        1771     -5.4318    -5.43436 0.000209707
        1772    -5.43172    -5.43436 0.000209593
        1773    -5.43131    -5.43436 0.000209482
        1774    -5.43059    -5.43435 0.000209375
        1775    -5.43051    -5.43435 0.000209268
        1776    -5.43044    -5.43435 0.000209162
        1777    -5.43101    -5.43435 0.000209053
        1778    -5.43093    -5.43435 0.000208944
        1779    -5.43021    -5.43434 0.000208839
        1780    -5.42981    -5.43434 0.000208738
        1781    -5.42942    -5.43434 0.000208639
        1782    -5.42967    -5.43434 0.000208538
        1783     -5.4296    -5.43433 0.000208438
        1784    -5.43018    -5.43433 0.000208334
        1785    -5.43012    -5.43433 0.000208231
        1786    -5.43005    -5.43433 0.000208128
        1787    -5.42999    -5.43432 0.000208026
        1788    -5.43058    -5.43432  0.00020792
        1789     -5.4302    -5.43432 0.000207816
        1790    -5.43014    -5.43432 0.000207713
        1791    -5.42977    -5.43431 0.000207613
        1792    -5.42875    -5.43431  0.00020752
        1793     -5.4287    -5.43431 0.000207428
        1794    -5.42834     -5.4343 0.000207339
        1795    -5.42829     -5.4343 0.000207251
        1796    -5.42858     -5.4343  0.00020716
        1797    -5.42855    -5.43429 0.000207069
        1798    -5.42852    -5.43429 0.000206979
        1799    -5.42881    -5.43429 0.000206886
        1800    -5.42976    -5.43429 0.000206787
        1801    -5.42942    -5.43428  0.00020669
        1802    -5.42907    -5.43428 0.000206595
        1803    -5.42906    -5.43428 0.000206501
        1804    -5.42905    -5.43427 0.000206407
        1805    -5.42872    -5.43427 0.000206315
        1806    -5.42904    -5.43427 0.000206221
        1807    -5.42904    -5.43427 0.000206128
        1808    -5.42872    -5.43426 0.000206036
        1809     -5.4284    -5.43426 0.000205948
        1810    -5.42841    -5.43426  0.00020586
        1811    -5.42907    -5.43425 0.000205766
        1812    -5.42941    -5.43425  0.00020567
        1813    -5.42943    -5.43425 0.000205573
        1814    -5.42913    -5.43424 0.000205479
        1815    -5.42819    -5.43424 0.000205393
        1816     -5.4279    -5.43424  0.00020531
        1817    -5.42761    -5.43423 0.000205229
        1818    -5.42798    -5.43423 0.000205145
        1819    -5.42802    -5.43423 0.000205061
        1820    -5.42806    -5.43422 0.000204976
        1821    -5.42844    -5.43422 0.000204888
        1822    -5.42881    -5.43422 0.000204797
        1823    -5.42919    -5.43422 0.000204703
        1824    -5.42925    -5.43421 0.000204609
        1825    -5.42898    -5.43421 0.000204517
        1826    -5.42905    -5.43421 0.000204425
        1827    -5.42944     -5.4342  0.00020433
        1828    -5.42983     -5.4342 0.000204232
        1829     -5.4299     -5.4342 0.000204134
        1830    -5.42998     -5.4342 0.000204035
        1831    -5.43037    -5.43419 0.000203934
        1832    -5.43013    -5.43419 0.000203835
        1833    -5.43021    -5.43419 0.000203736
        1834    -5.42965    -5.43419  0.00020364
        1835    -5.42941    -5.43419 0.000203545
        1836    -5.42917    -5.43418 0.000203453
        1837    -5.42893    -5.43418 0.000203362
        1838     -5.4287    -5.43418 0.000203273
        1839    -5.42879    -5.43417 0.000203184
        1840     -5.4292    -5.43417 0.000203091
        1841     -5.4293    -5.43417 0.000202998
        1842    -5.42842    -5.43417 0.000202912
        1843    -5.42948    -5.43416 0.000202818
        1844    -5.42926    -5.43416 0.000202725
        1845    -5.42935    -5.43416 0.000202632
        1846    -5.42945    -5.43416 0.000202539
        1847    -5.42987    -5.43415 0.000202442
        1848    -5.43028    -5.43415 0.000202343
        1849    -5.43038    -5.43415 0.000202244
        1850    -5.43079    -5.43415 0.000202143
        1851    -5.43056    -5.43414 0.000202043
        1852    -5.43098    -5.43414 0.000201941
        1853    -5.43172    -5.43414 0.000201837
        1854    -5.43181    -5.43414 0.000201732
        1855    -5.43255    -5.43414 0.000201625
        1856    -5.43231    -5.43414 0.000201518
        1857    -5.43272    -5.43414 0.000201411
        1858    -5.43248    -5.43414 0.000201305
        1859    -5.43257    -5.43414 0.000201198
        1860      -5.432    -5.43414 0.000201094
        1861    -5.43176    -5.43413  0.00020099
        1862    -5.43151    -5.43413 0.000200887
        1863    -5.43126    -5.43413 0.000200785
        1864    -5.43133    -5.43413 0.000200683
        1865    -5.43108    -5.43413 0.000200582
        1866    -5.43082    -5.43413 0.000200482
        1867     -5.4312    -5.43412 0.000200381
        1868    -5.43159    -5.43412 0.000200278
        1869    -5.43197    -5.43412 0.000200174
        1870    -5.43202    -5.43412  0.00020007
        1871    -5.43142    -5.43412 0.000199969
        1872    -5.43147    -5.43412 0.000199867
        1873    -5.43216    -5.43412 0.000199763
        1874    -5.43188    -5.43412  0.00019966
        1875    -5.43224    -5.43411 0.000199556
        1876    -5.43259    -5.43411 0.000199451
        1877     -5.4323    -5.43411 0.000199347
        1878    -5.43264    -5.43411 0.000199243
        1879    -5.43234    -5.43411 0.000199139
        1880    -5.43333    -5.43411 0.000199033
        1881    -5.43334    -5.43411 0.000198928
        1882    -5.43271    -5.43411 0.000198824
        1883    -5.43336    -5.43411 0.000198718
        1884    -5.43304    -5.43411 0.000198614
        1885    -5.43304    -5.43411 0.000198509
        1886    -5.43304    -5.43411 0.000198405
        1887    -5.43335    -5.43411   0.0001983
        1888    -5.43366    -5.43411 0.000198195
        1889    -5.43365    -5.43411  0.00019809
        1890    -5.43395    -5.43411 0.000197985
        1891    -5.43393    -5.43411 0.000197881
        1892     -5.4339    -5.43411 0.000197776
        1893    -5.43323    -5.43411 0.000197672
        1894     -5.4332    -5.43411 0.000197568
        1895    -5.43316     -5.4341 0.000197465
        1896    -5.43313     -5.4341 0.000197361
        1897    -5.43309     -5.4341 0.000197258
        1898    -5.43305     -5.4341 0.000197155
        1899      -5.433     -5.4341 0.000197052
        1900    -5.43296     -5.4341 0.000196949
        1901    -5.43194     -5.4341 0.000196849
        1902    -5.43221     -5.4341 0.000196748
        1903    -5.43378     -5.4341 0.000196645
        1904    -5.43373     -5.4341 0.000196541
        1905    -5.43335     -5.4341 0.000196439
        1906     -5.4333     -5.4341 0.000196336
        1907    -5.43324     -5.4341 0.000196234
        1908    -5.43286     -5.4341 0.000196132
        1909     -5.4328     -5.4341  0.00019603
        1910    -5.43371     -5.4341 0.000195928
        1911    -5.43398     -5.4341 0.000195825
        1912    -5.43359     -5.4341 0.000195723
        1913    -5.43418     -5.4341 0.000195621
        1914    -5.43412     -5.4341 0.000195518
        1915    -5.43438     -5.4341 0.000195416
        1916    -5.43335     -5.4341 0.000195315
        1917    -5.43296     -5.4341 0.000195214
        1918    -5.43258    -5.43409 0.000195114
        1919     -5.4322    -5.43409 0.000195014
        1920    -5.43149    -5.43409 0.000194918
        1921    -5.43144    -5.43409 0.000194821
        1922    -5.43203    -5.43409 0.000194723
        1923      -5.431    -5.43409 0.000194628
        1924    -5.43159    -5.43409 0.000194531
        1925    -5.43121    -5.43409 0.000194436
        1926    -5.43116    -5.43408 0.000194341
        1927    -5.43111    -5.43408 0.000194246
        1928    -5.43106    -5.43408 0.000194152
        1929    -5.43101    -5.43408 0.000194057
        1930    -5.43097    -5.43408 0.000193964
        1931    -5.43092    -5.43408  0.00019387
        1932     -5.4312    -5.43407 0.000193775
        1933    -5.43116    -5.43407 0.000193681
        1934    -5.43144    -5.43407 0.000193586
        1935    -5.43043    -5.43407 0.000193495
        1936     -5.4304    -5.43407 0.000193404
        1937    -5.43036    -5.43407 0.000193314
        1938    -5.43033    -5.43406 0.000193224
        1939    -5.43029    -5.43406 0.000193134
        1940    -5.42962    -5.43406 0.000193048
        1941    -5.43024    -5.43406 0.000192958
        1942    -5.43021    -5.43406 0.000192869
        1943    -5.42986    -5.43405 0.000192782
        1944    -5.43049    -5.43405 0.000192692
