#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
        2269         0.9     2.86834   0.0240796
        2270        0.98     2.86751   0.0240834
        2271         2.5     2.86734   0.0240733
        2272        3.38     2.86757   0.0240638
        2273        3.94     2.86804   0.0240578
        2274        2.74     2.86799   0.0240473
        2275         1.7     2.86747   0.0240422
        2276        3.46     2.86773   0.0240331
        2277        2.74     2.86768   0.0240226
        2278        3.94     2.86815   0.0240167
        2279        4.42     2.86883   0.0240158
        2280        4.58     2.86958    0.024017
        2281         2.9     2.86959   0.0240064
        2282        2.18     2.86929   0.0239978
        2283        3.38     2.86951   0.0239883
        2284         1.7       2.869   0.0239833
        2285         2.9     2.86902   0.0239728
        2286        3.94     2.86948   0.0239669
        2287        5.78     2.87076   0.0239902
        2288         2.9     2.87077   0.0239797
        2289        4.58     2.87152   0.0239809
        2290         2.5     2.87135   0.0239709
        2291         2.5     2.87119    0.023961
        2292        2.02     2.87082   0.0239534
        2293         4.5     2.87153   0.0239535
        2294        5.14     2.87252   0.0239635
        2295         2.9     2.87253   0.0239531
        2296        3.46     2.87279    0.023944
        2297        2.74     2.87273   0.0239336
        2298        3.38     2.87295   0.0239242
        2299        2.18     2.87265   0.0239157
        2300        2.42     2.87245   0.0239061
        2301        2.02     2.87208   0.0238986
        2302         2.5     2.87192   0.0238888
        2303        1.94     2.87152   0.0238818
        2304        5.14      2.8725   0.0238918
        2305        2.74     2.87244   0.0238815
        2306         2.9     2.87245   0.0238711
        2307         4.1     2.87299   0.0238667
        2308        0.98     2.87217   0.0238704
        2309        2.42     2.87197   0.0238609
        2310         1.7     2.87146    0.023856
        2311        3.94     2.87193   0.0238501
        2312        3.46     2.87218   0.0238412
        2313        2.18     2.87188   0.0238327
        2314         0.9     2.87103   0.0238377
        2315        1.62     2.87049   0.0238335
        2316         2.9      2.8705   0.0238232
        2317         4.5      2.8712   0.0238233
        2318        2.42     2.87101   0.0238138
        2319         1.7      2.8705   0.0238089
        2320        4.58     2.87124     0.02381
        2321         2.9     2.87125   0.0237998
        2322         4.1     2.87178   0.0237954
        2323         2.5     2.87162   0.0237857
        2324         1.7     2.87112   0.0237808
        2325        2.02     2.87075   0.0237734
        2326        3.38     2.87097   0.0237642
        2327        3.46     2.87122   0.0237553
        2328         2.9     2.87124   0.0237451
        2329        2.18     2.87094   0.0237368
        2330        2.74     2.87088   0.0237267
        2331         4.1     2.87141   0.0237224
        2332        2.02     2.87105    0.023715
        2333        3.94      2.8715   0.0237092
        2334         4.5      2.8722   0.0237094
        2335         2.5     2.87204   0.0236997
        2336        0.74     2.87113   0.0237072
        2337        1.06     2.87036   0.0237097
        2338        1.46     2.86975   0.0237072
        2339        2.18     2.86946   0.0236989
        2340        5.14     2.87043   0.0237086
        2341         1.3     2.86976    0.023708
        2342        3.46     2.87001   0.0236992
        2343        0.98      2.8692   0.0237028
        2344        2.42     2.86901   0.0236935
        2345         2.9     2.86902   0.0236834
        2346         2.9     2.86904   0.0236733
        2347        5.14        2.87    0.023683
        2348        2.74     2.86995    0.023673
        2349        5.78     2.87119   0.0236953
        2350         2.9      2.8712   0.0236852
        2351        2.42     2.87101   0.0236759
        2352         4.5      2.8717    0.023676
        2353         2.5     2.87154   0.0236664
        2354        2.74     2.87149   0.0236564
        2355        0.98     2.87068     0.02366
        2356        2.42     2.87049   0.0236507
        2357        2.42      2.8703   0.0236415
        2358        3.94     2.87075   0.0236358
        2359         2.9     2.87077   0.0236258
        2360        2.74     2.87071   0.0236158
        2361         2.5     2.87055   0.0236064
        2362        1.46     2.86996   0.0236039
        2363        2.02      2.8696   0.0235967
        2364        1.22      2.8689    0.023597
        2365        2.42     2.86871   0.0235878
        2366        1.94     2.86832   0.0235811
        2367        2.18     2.86803   0.0235729
        2368        0.58     2.86706   0.0235828
        2369         1.7     2.86657    0.023578
        2370        3.94     2.86702   0.0235724
        2371        5.14     2.86798   0.0235819
        2372         2.9     2.86799    0.023572
        2373         2.5     2.86784   0.0235625
        2374        3.94     2.86829   0.0235569
        2375        3.94     2.86874   0.0235513
        2376        3.46     2.86899   0.0235427
        2377        2.02     2.86863   0.0235356
        2378        3.06     2.86871   0.0235258
        2379        2.02     2.86836   0.0235186
        2380        2.42     2.86817   0.0235095
        2381        3.94     2.86862   0.0235039
        2382        5.14     2.86957   0.0235134
        2383        2.18     2.86928   0.0235053
        2384        3.38      2.8695   0.0234964
        2385         2.5     2.86934   0.0234871
        2386         2.5     2.86919   0.0234777
        2387        5.14     2.87014   0.0234872
        2388        3.46     2.87039   0.0234786
        2389         4.1      2.8709   0.0234744
        2390        2.02     2.87054   0.0234673
        2391        4.58     2.87126   0.0234684
        2392        3.06     2.87134   0.0234587
        2393        3.38     2.87155   0.0234499
        2394         3.7      2.8719   0.0234426
        2395        3.38     2.87211   0.0234338
        2396        2.02     2.87175   0.0234267
        2397         2.9     2.87176    0.023417
        2398         0.9     2.87094   0.0234216
        2399        2.02     2.87059   0.0234145
        2400        2.42      2.8704   0.0234055
        2401        2.18     2.87011   0.0233976
        2402        2.18     2.86983   0.0233896
        2403        3.06      2.8699     0.02338
        2404        3.46     2.87015   0.0233715
        2405        3.94     2.87059   0.0233661
        2406        3.38     2.87081   0.0233573
        2407         4.5     2.87148   0.0233574
        2408        2.42      2.8713   0.0233485
        2409        3.46     2.87154     0.02334
        2410        2.02     2.87119    0.023333
        2411        3.14      2.8713   0.0233236
        2412         1.7     2.87081    0.023319
        2413        0.74     2.86993   0.0233261
        2414        3.94     2.87037   0.0233206
        2415        0.58     2.86942   0.0233302
        2416        0.58     2.86848   0.0233398
        2417        4.58     2.86918   0.0233409
        2418        3.46     2.86943   0.0233325
        2419        2.42     2.86924   0.0233236
        2420        2.02     2.86889   0.0233166
        2421         2.9     2.86891    0.023307
        2422        2.34     2.86869   0.0232984
        2423        2.74     2.86863   0.0232888
        2424         4.1     2.86914   0.0232848
        2425        0.98     2.86836   0.0232882
        2426         2.5     2.86821   0.0232791
        2427        2.18     2.86793   0.0232712
        2428        0.98     2.86715   0.0232746
        2429         2.5       2.867   0.0232655
        2430         2.9     2.86701    0.023256
        2431         2.5     2.86686   0.0232469
        2432         2.9     2.86687   0.0232373
        2433        3.94     2.86732    0.023232
        2434        2.02     2.86697    0.023225
        2435        3.46     2.86721   0.0232168
        2436        3.46     2.86745   0.0232085
        2437        3.06     2.86753   0.0231991
        2438        2.18     2.86725   0.0231913
        2439        4.58     2.86795   0.0231924
        2440         4.5     2.86862   0.0231926
        2441        3.38     2.86883    0.023184
        2442         4.1     2.86934     0.02318
        2443         4.1     2.86984    0.023176
        2444        4.82     2.87064   0.0231802
        2445         4.5      2.8713   0.0231803
        2446         1.7     2.87083   0.0231758
        2447        2.02     2.87048    0.023169
        2448        2.02     2.87013   0.0231621
        2449        3.38     2.87034   0.0231536
        2450         1.7     2.86986    0.023149
        2451        0.74     2.86899   0.0231559
        2452        1.62     2.86848   0.0231521
        2453        3.46     2.86872   0.0231439
        2454        3.94     2.86916   0.0231386
        2455        5.14     2.87009   0.0231476
        2456         2.5     2.86993   0.0231387
        2457        3.94     2.87037   0.0231334
        2458        3.46     2.87061   0.0231252
        2459        5.14     2.87153   0.0231342
        2460        5.86     2.87275   0.0231567
        2461         2.9     2.87276   0.0231473
        2462        4.58     2.87345   0.0231483
        2463         4.5     2.87411   0.0231483
        2464         4.1     2.87461   0.0231442
        2465        5.86     2.87582   0.0231665
        2466        5.14     2.87674   0.0231753
        2467        3.38     2.87694   0.0231668
        2468        3.46     2.87718   0.0231586
        2469        3.94     2.87761   0.0231532
        2470        2.42     2.87743   0.0231446
        2471        2.02     2.87708   0.0231378
        2472        2.42     2.87689   0.0231292
        2473         2.9      2.8769   0.0231199
        2474        3.06     2.87698   0.0231106
        2475        3.46     2.87721   0.0231025
        2476        5.78     2.87838   0.0231229
        2477         2.5     2.87823   0.0231141
        2478        2.02     2.87789   0.0231073
        2479         2.5     2.87773   0.0230985
        2480        3.94     2.87816   0.0230932
        2481        5.14     2.87907   0.0231019
        2482        1.62     2.87857   0.0230981
        2483         1.3     2.87793   0.0230976
        2484         2.9     2.87794   0.0230883
        2485        3.46     2.87817   0.0230802
        2486        2.42     2.87799   0.0230716
        2487         2.9       2.878   0.0230623
        2488         2.9     2.87801   0.0230531
        2489        3.94     2.87843   0.0230478
        2490         2.9     2.87844   0.0230385
        2491        5.14     2.87935   0.0230471
        2492        2.02       2.879   0.0230405
        2493         1.7     2.87853   0.0230361
        2494        1.94     2.87816   0.0230299
        2495        2.18     2.87788   0.0230224
        2496         4.1     2.87837   0.0230184
        2497        2.18     2.87809   0.0230108
        2498         2.9     2.87809   0.0230016
        2499        4.58     2.87878   0.0230025
        2500        3.46     2.87901   0.0229945
