#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
        2286        0.68     1.31889   0.0315122
        2287        5.44     1.32069   0.0315499
        2288        5.54     1.32253     0.03159
        2289        3.24     1.32337   0.0315873
        2290         5.2     1.32507   0.0316188
        2291        0.58     1.32474   0.0316067
        2292        0.18     1.32424   0.0315969
        2293         3.4     1.32515   0.0315961
        2294        9.04     1.32851   0.0317608
        2295         0.8     1.32828   0.0317478
        2296        0.26     1.32781   0.0317373
        2297         4.5     1.32919   0.0317535
        2298        3.28     1.33004   0.0317511
        2299        0.26     1.32958   0.0317407
        2300        0.26     1.32911   0.0317303
        2301        0.52     1.32876   0.0317184
        2302         0.1     1.32823   0.0317092
        2303        0.18     1.32773   0.0316993
        2304         0.2     1.32724   0.0316893
        2305        0.18     1.32674   0.0316795
        2306        1.22      1.3267   0.0316658
        2307         2.9     1.32738   0.0316594
        2308        0.08     1.32684   0.0316503
        2309        0.16     1.32633   0.0316406
        2310        0.02     1.32577    0.031632
        2311         0.1     1.32524   0.0316227
        2312        0.26     1.32478   0.0316124
        2313        0.32     1.32434   0.0316017
        2314         0.2     1.32385   0.0315918
        2315        0.34     1.32343    0.031581
        2316        0.82     1.32321   0.0315681
        2317        3.86     1.32431   0.0315735
        2318         3.4      1.3252   0.0315726
        2319           1     1.32506   0.0315593
        2320        4.42      1.3264   0.0315738
        2321         2.6     1.32695    0.031565
        2322        4.66     1.32838    0.031584
        2323           0     1.32781   0.0315756
        2324        0.08     1.32727   0.0315666
        2325         0.8     1.32705   0.0315538
        2326        4.42     1.32837   0.0315683
        2327        0.68      1.3281   0.0315559
        2328        0.16     1.32759   0.0315464
        2329           1     1.32745   0.0315331
        2330        1.22     1.32741   0.0315196
        2331        2.12     1.32775   0.0315079
        2332        2.12     1.32809   0.0314963
        2333        0.68     1.32781    0.031484
        2334        0.16     1.32731   0.0314745
        2335         0.2     1.32683   0.0314647
        2336         1.3     1.32682   0.0314512
        2337        0.04     1.32626   0.0314426
        2338        0.82     1.32605   0.0314299
        2339         0.4     1.32565   0.0314189
        2340        2.08     1.32597   0.0314072
        2341        1.48     1.32604   0.0313938
        2342        0.08     1.32551   0.0313849
        2343         0.4     1.32511    0.031374
        2344        0.58      1.3248   0.0313622
        2345         2.6     1.32534   0.0313536
        2346        0.58     1.32502   0.0313418
        2347         1.8     1.32522   0.0313291
        2348        0.68     1.32495    0.031317
        2349         0.2     1.32447   0.0313073
        2350        0.68      1.3242   0.0312952
        2351        0.82     1.32398   0.0312826
        2352        0.58     1.32366   0.0312709
        2353        1.04     1.32354   0.0312579
        2354        0.58     1.32323   0.0312462
        2355         0.5     1.32288   0.0312349
        2356         0.5     1.32253   0.0312236
        2357         0.1     1.32201   0.0312146
        2358         1.6     1.32213   0.0312016
        2359        0.04     1.32159   0.0311931
        2360        0.26     1.32114   0.0311831
        2361        0.34     1.32072   0.0311727
        2362        0.82     1.32051   0.0311602
        2363        0.04     1.31997   0.0311518
        2364        0.18     1.31948   0.0311423
        2365        0.04     1.31894   0.0311338
        2366        0.68     1.31867   0.0311219
        2367        1.46     1.31873   0.0311088
        2368        0.32     1.31831   0.0310985
        2369         0.8     1.31809   0.0310861
        2370        2.72     1.31868   0.0310786
        2371        0.26     1.31824   0.0310687
        2372        1.22      1.3182   0.0310557
        2373        0.32     1.31777   0.0310454
        2374        0.64     1.31749   0.0310337
        2375        6.34      1.3196   0.0310926
        2376         3.6     1.32056   0.0310943
        2377           2     1.32085   0.0310825
        2378        1.16     1.32078   0.0310695
        2379         0.8     1.32056   0.0310572
        2380        0.98     1.32042   0.0310445
        2381        2.12     1.32076   0.0310333
        2382           2     1.32104   0.0310216
        2383           2     1.32133   0.0310099
        2384        0.58     1.32102   0.0309984
        2385         0.5     1.32067   0.0309873
        2386         0.4     1.32028   0.0309767
        2387        0.04     1.31975   0.0309684
        2388         0.1     1.31924   0.0309597
        2389        3.38      1.3201   0.0309587
        2390         0.8     1.31988   0.0309465
        2391        4.88     1.32137   0.0309694
        2392        0.68      1.3211   0.0309576
        2393         0.2     1.32064   0.0309482
        2394         0.4     1.32025   0.0309377
        2395        0.74     1.32001   0.0309257
        2396        0.02     1.31947   0.0309175
        2397         0.2       1.319   0.0309082
        2398        0.34     1.31859    0.030898
        2399        1.16     1.31852   0.0308852
        2400         0.4     1.31814   0.0308747
        2401        0.04     1.31761   0.0308664
        2402        0.72     1.31736   0.0308546
        2403        0.98     1.31722    0.030842
        2404        3.28     1.31804     0.03084
        2405         1.6     1.31815   0.0308274
        2406        0.08     1.31764   0.0308189
        2407        0.04     1.31711   0.0308107
        2408        0.02     1.31657   0.0308026
        2409         0.2     1.31611   0.0307933
        2410         2.6     1.31664   0.0307851
        2411         3.7     1.31763   0.0307882
        2412        0.74     1.31739   0.0307764
        2413         0.1     1.31688   0.0307678
        2414        0.32     1.31647   0.0307578
        2415        0.26     1.31603   0.0307482
        2416           2     1.31632   0.0307367
        2417        2.34     1.31674   0.0307269
        2418        1.16     1.31667   0.0307143
        2419        0.26     1.31624   0.0307047
        2420        2.32     1.31665   0.0306948
        2421        0.52     1.31632   0.0306839
        2422         2.5     1.31681   0.0306751
        2423         0.1     1.31631   0.0306666
        2424        2.98       1.317   0.0306616
        2425         3.4     1.31786    0.030661
        2426        1.22     1.31782   0.0306484
        2427         3.7      1.3188   0.0306515
        2428        0.52     1.31847   0.0306406
        2429        0.32     1.31806   0.0306307
        2430        0.04     1.31753   0.0306227
        2431        0.02       1.317   0.0306147
        2432         0.5     1.31666    0.030604
        2433        1.04     1.31655   0.0305916
        2434        1.46     1.31661   0.0305791
        2435        2.72     1.31718    0.030572
        2436         0.1     1.31668   0.0305635
        2437        0.58     1.31638   0.0305524
        2438        1.96     1.31664    0.030541
        2439        0.74     1.31641   0.0305294
        2440        6.26     1.31843   0.0305841
        2441        9.04      1.3216   0.0307347
        2442        9.22     1.32483   0.0308918
        2443        8.42     1.32774   0.0310154
        2444        2.98     1.32841   0.0310101
        2445         2.9     1.32906   0.0310041
        2446        0.02     1.32852    0.030996
        2447         0.1     1.32802   0.0309874
        2448        0.32     1.32761   0.0309775
        2449        0.26     1.32717   0.0309679
        2450         0.5     1.32683   0.0309571
        2451         0.2     1.32637   0.0309479
        2452         0.8     1.32616    0.030936
        2453        2.18     1.32651   0.0309254
        2454        4.42     1.32777   0.0309384
        2455        0.68      1.3275    0.030927
        2456        1.06     1.32739   0.0309146
        2457        3.62     1.32833   0.0309161
        2458         2.5      1.3288   0.0309072
        2459         5.8     1.33062    0.030948
        2460        5.92     1.33249   0.0309916
        2461         2.9     1.33312   0.0309856
        2462        2.08     1.33343   0.0309745
        2463         5.3     1.33504   0.0310037
        2464           8     1.33774   0.0311089
        2465        7.84     1.34038   0.0312079
        2466        1.16     1.34031   0.0311954
        2467        0.58        1.34   0.0311843
        2468         0.4     1.33962   0.0311739
        2469        0.26     1.33918   0.0311644
        2470         0.8     1.33896   0.0311525
        2471        4.04     1.34006   0.0311591
        2472         2.9     1.34069   0.0311529
        2473        1.64     1.34081   0.0311405
        2474        0.68     1.34054   0.0311291
        2475        4.82     1.34195   0.0311482
        2476        4.88     1.34338   0.0311684
        2477        0.16      1.3429   0.0311595
        2478        0.26     1.34246     0.03115
        2479        0.74     1.34222   0.0311384
        2480         1.6     1.34232    0.031126
        2481        1.96     1.34257   0.0311144
        2482        0.26     1.34214   0.0311049
        2483         0.5      1.3418   0.0310943
        2484        0.26     1.34136   0.0310848
        2485           0     1.34082    0.031077
        2486         0.4     1.34044   0.0310668
        2487         0.8     1.34023   0.0310551
        2488        5.92     1.34207   0.0310971
        2489        4.88     1.34349   0.0311171
        2490        1.04     1.34337   0.0311048
        2491         0.5     1.34303   0.0310941
        2492         2.5     1.34349   0.0310851
        2493        1.44     1.34353   0.0310727
        2494        0.74     1.34329   0.0310612
        2495         0.1     1.34279   0.0310527
        2496        0.26     1.34236   0.0310433
        2497         0.1     1.34186   0.0310349
        2498         0.1     1.34136   0.0310264
        2499        0.52     1.34103   0.0310157
        2500        0.58     1.34073   0.0310048
