#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        8886    0.855739    0.870433 0.000873018
        8887    0.855663    0.870431 0.000872921
        8888    0.855565    0.870429 0.000872824
        8889    0.855446    0.870428 0.000872728
        8890     0.85531    0.870426 0.000872631
        8891    0.855156    0.870424 0.000872535
        8892    0.854987    0.870422 0.000872438
        8893    0.854806    0.870421 0.000872342
        8894    0.854615    0.870419 0.000872246
        8895    0.854416    0.870417  0.00087215
        8896    0.854211    0.870415 0.000872053
        8897    0.854003    0.870413 0.000871957
        8898    0.853793    0.870412 0.000871861
        8899    0.853584     0.87041 0.000871766
        8900    0.853379    0.870408  0.00087167
        8901     0.85318    0.870406 0.000871574
        8902    0.852989    0.870404 0.000871478
        8903    0.852808    0.870402 0.000871383
        8904    0.852639      0.8704 0.000871287
        8905    0.852483    0.870398 0.000871191
        8906    0.852344    0.870396 0.000871096
        8907    0.852221    0.870394 0.000871001
        8908    0.852118    0.870392 0.000870905
        8909    0.852035     0.87039  0.00087081
        8910    0.851973    0.870388 0.000870715
        8911    0.851934    0.870386 0.000870619
        8912    0.851919    0.870383 0.000870524
        8913    0.851929    0.870381 0.000870429
        8914    0.851964    0.870379 0.000870334
        8915    0.852025    0.870377 0.000870239
        8916    0.852112    0.870375 0.000870143
        8917    0.852225    0.870373 0.000870048
        8918    0.852365    0.870371 0.000869953
        8919     0.85253    0.870369 0.000869858
        8920    0.852721    0.870367 0.000869762
        8921    0.852938    0.870365 0.000869667
        8922     0.85318    0.870363 0.000869572
        8923    0.853446    0.870361 0.000869476
        8924    0.853737     0.87036 0.000869381
        8925     0.85405    0.870358 0.000869285
        8926    0.854386    0.870356  0.00086919
        8927    0.854743    0.870354 0.000869094
        8928     0.85512    0.870352 0.000868999
        8929    0.855516    0.870351 0.000868903
        8930    0.855931    0.870349 0.000868807
        8931    0.856363    0.870348 0.000868711
        8932    0.856811    0.870346 0.000868615
        8933    0.857274    0.870345 0.000868519
        8934    0.857752    0.870343 0.000868423
        8935    0.858243    0.870342 0.000868327
        8936    0.858747    0.870341 0.000868231
        8937    0.859261    0.870339 0.000868135
        8938    0.859785    0.870338 0.000868038
        8939    0.860318    0.870337 0.000867942
        8940    0.860859    0.870336 0.000867845
        8941    0.861406    0.870335 0.000867749
        8942     0.86196    0.870334 0.000867652
        8943    0.862519    0.870333 0.000867556
        8944    0.863083    0.870332 0.000867459
        8945     0.86365    0.870332 0.000867363
        8946     0.86422    0.870331 0.000867266
        8947    0.864792     0.87033 0.000867169
        8948    0.865365     0.87033 0.000867072
        8949    0.865938    0.870329 0.000866976
        8950    0.866512    0.870329 0.000866879
        8951    0.867085    0.870329 0.000866782
        8952    0.867656    0.870328 0.000866685
        8953    0.868226    0.870328 0.000866589
        8954    0.868792    0.870328 0.000866492
        8955    0.869354    0.870328 0.000866395
        8956    0.869913    0.870328 0.000866298
        8957    0.870467    0.870328 0.000866202
        8958    0.871016    0.870328 0.000866105
        8959    0.871559    0.870328 0.000866008
        8960    0.872095    0.870328 0.000865912
        8961    0.872625    0.870328 0.000865815
        8962    0.873147    0.870329 0.000865719
        8963    0.873661    0.870329 0.000865622
        8964    0.874166    0.870329 0.000865526
        8965    0.874663     0.87033 0.000865429
        8966    0.875151     0.87033 0.000865333
        8967    0.875629    0.870331 0.000865236
        8968    0.876096    0.870332  0.00086514
        8969    0.876552    0.870332 0.000865044
        8970    0.876998    0.870333 0.000864948
        8971     0.87743    0.870334 0.000864852
        8972    0.877851    0.870335 0.000864756
        8973    0.878258    0.870336  0.00086466
        8974    0.878652    0.870337 0.000864564
        8975    0.879033    0.870338 0.000864468
        8976    0.879401    0.870339 0.000864373
        8977    0.879755     0.87034 0.000864277
        8978    0.880094    0.870341 0.000864181
        8979    0.880418    0.870342 0.000864086
        8980    0.880727    0.870343  0.00086399
        8981    0.881021    0.870344 0.000863895
        8982    0.881299    0.870345   0.0008638
        8983    0.881563    0.870347 0.000863704
        8984    0.881811    0.870348 0.000863609
        8985    0.882044    0.870349 0.000863514
        8986    0.882262    0.870351 0.000863419
        8987    0.882465    0.870352 0.000863324
        8988    0.882653    0.870353 0.000863229
        8989    0.882827    0.870355 0.000863134
        8990    0.882985    0.870356 0.000863039
        8991     0.88313    0.870357 0.000862944
        8992    0.883261    0.870359  0.00086285
        8993    0.883378     0.87036 0.000862755
        8994    0.883483    0.870362  0.00086266
        8995    0.883576    0.870363 0.000862566
        8996    0.883658    0.870365 0.000862471
        8997    0.883729    0.870366 0.000862376
        8998     0.88379    0.870368 0.000862282
        8999    0.883842    0.870369 0.000862187
        9000    0.883885    0.870371 0.000862093
        9001    0.883921    0.870372 0.000861998
        9002     0.88395    0.870374 0.000861904
        9003    0.883972    0.870375  0.00086181
        9004     0.88399    0.870377 0.000861715
        9005    0.884003    0.870378 0.000861621
        9006    0.884013     0.87038 0.000861526
        9007    0.884022    0.870381 0.000861432
        9008    0.884029    0.870383 0.000861338
        9009    0.884036    0.870384 0.000861244
        9010    0.884044    0.870386 0.000861149
        9011    0.884055    0.870387 0.000861055
        9012    0.884068    0.870389 0.000860961
        9013    0.884086     0.87039 0.000860867
        9014     0.88411    0.870392 0.000860773
        9015     0.88414    0.870393 0.000860678
        9016    0.884177    0.870395 0.000860584
        9017    0.884223    0.870397  0.00086049
        9018    0.884278    0.870398 0.000860396
        9019    0.884342      0.8704 0.000860302
        9020    0.884418    0.870401 0.000860208
        9021    0.884505    0.870403 0.000860114
        9022    0.884605    0.870404  0.00086002
        9023    0.884719    0.870406 0.000859926
        9024    0.884847    0.870407 0.000859833
        9025    0.884989    0.870409 0.000859739
        9026    0.885147    0.870411 0.000859645
        9027     0.88532    0.870412 0.000859552
        9028    0.885509    0.870414 0.000859458
        9029    0.885715    0.870416 0.000859364
        9030    0.885936    0.870417 0.000859271
        9031    0.886175    0.870419 0.000859178
        9032    0.886431    0.870421 0.000859084
        9033    0.886703    0.870423 0.000858991
        9034    0.886993    0.870425 0.000858898
        9035    0.887299    0.870426 0.000858805
        9036    0.887621    0.870428 0.000858712
        9037    0.887958     0.87043 0.000858619
        9038    0.888311    0.870432 0.000858527
        9039    0.888678    0.870434 0.000858434
        9040    0.889059    0.870436 0.000858341
        9041    0.889454    0.870438 0.000858249
        9042    0.889861    0.870441 0.000858157
        9043    0.890279    0.870443 0.000858065
        9044    0.890707    0.870445 0.000857973
        9045    0.891144    0.870447 0.000857881
        9046    0.891589     0.87045 0.000857789
        9047    0.892041    0.870452 0.000857698
        9048    0.892498    0.870455 0.000857606
        9049    0.892959    0.870457 0.000857515
        9050    0.893422     0.87046 0.000857424
        9051    0.893887    0.870462 0.000857333
        9052    0.894351    0.870465 0.000857243
        9053    0.894813    0.870467 0.000857152
        9054     0.89527     0.87047 0.000857062
        9055    0.895721    0.870473 0.000856972
        9056    0.896166    0.870476 0.000856882
        9057    0.896601    0.870479 0.000856792
        9058    0.897025    0.870482 0.000856703
        9059    0.897436    0.870485 0.000856613
        9060    0.897833    0.870488 0.000856524
        9061    0.898214    0.870491 0.000856435
        9062    0.898578    0.870494 0.000856346
        9063    0.898922    0.870497 0.000856257
        9064    0.899245      0.8705 0.000856169
        9065    0.899545    0.870503  0.00085608
        9066    0.899821    0.870507 0.000855992
        9067    0.900071     0.87051 0.000855904
        9068    0.900294    0.870513 0.000855816
        9069    0.900488    0.870516 0.000855728
        9070    0.900652     0.87052  0.00085564
        9071    0.900785    0.870523 0.000855552
        9072    0.900886    0.870526 0.000855464
        9073    0.900953     0.87053 0.000855377
        9074    0.900986    0.870533 0.000855289
        9075    0.900983    0.870536 0.000855201
        9076    0.900945     0.87054 0.000855114
        9077    0.900869    0.870543 0.000855026
        9078    0.900757    0.870546 0.000854938
        9079    0.900606     0.87055  0.00085485
        9080    0.900417    0.870553 0.000854763
        9081     0.90019    0.870556 0.000854675
        9082    0.899924     0.87056 0.000854587
        9083     0.89962    0.870563 0.000854499
        9084    0.899278    0.870566  0.00085441
        9085    0.898898    0.870569 0.000854322
        9086     0.89848    0.870572 0.000854234
        9087    0.898025    0.870575 0.000854145
        9088    0.897532    0.870578 0.000854056
        9089    0.897002    0.870581 0.000853967
        9090    0.896437    0.870584 0.000853878
        9091    0.895837    0.870587 0.000853788
        9092    0.895202    0.870589 0.000853699
        9093    0.894533    0.870592 0.000853609
        9094    0.893832    0.870595 0.000853519
        9095    0.893099    0.870597 0.000853429
        9096    0.892336    0.870599 0.000853338
        9097    0.891544    0.870602 0.000853247
        9098    0.890724    0.870604 0.000853157
        9099    0.889877    0.870606 0.000853065
        9100    0.889005    0.870608 0.000852974
        9101    0.888108     0.87061 0.000852883
        9102    0.887189    0.870612 0.000852791
        9103    0.886248    0.870614 0.000852699
        9104    0.885287    0.870615 0.000852607
        9105    0.884308    0.870617 0.000852514
        9106    0.883311    0.870618 0.000852422
        9107    0.882299    0.870619 0.000852329
        9108    0.881272     0.87062 0.000852236
        9109    0.880232    0.870622 0.000852144
        9110     0.87918    0.870622 0.000852051
        9111    0.878118    0.870623 0.000851957
        9112    0.877048    0.870624 0.000851864
        9113     0.87597    0.870625 0.000851771
        9114    0.874887    0.870625 0.000851678
        9115    0.873799    0.870625 0.000851584
        9116    0.872708    0.870626 0.000851491
        9117    0.871615    0.870626 0.000851397
        9118    0.870522    0.870626 0.000851304
        9119     0.86943    0.870626 0.000851211
        9120     0.86834    0.870625 0.000851117
        9121    0.867253    0.870625 0.000851024
        9122    0.866171    0.870624 0.000850931
        9123    0.865094    0.870624 0.000850838
        9124    0.864025    0.870623 0.000850745
        9125    0.862963    0.870622 0.000850652
        9126     0.86191    0.870621  0.00085056
        9127    0.860867     0.87062 0.000850467
        9128    0.859836    0.870619 0.000850375
        9129    0.858816    0.870618 0.000850283
        9130    0.857809    0.870616 0.000850191
        9131    0.856817    0.870615 0.000850099
        9132    0.855839    0.870613 0.000850007
        9133    0.854877    0.870612 0.000849916
        9134    0.853931     0.87061 0.000849825
        9135    0.853002    0.870608 0.000849734
        9136    0.852091    0.870606 0.000849643
        9137    0.851198    0.870604 0.000849553
        9138    0.850324    0.870601 0.000849463
        9139     0.84947    0.870599 0.000849373
        9140    0.848637    0.870597 0.000849284
        9141    0.847825    0.870594 0.000849194
        9142    0.847035    0.870592 0.000849105
        9143    0.846267    0.870589 0.000849017
        9144    0.845523    0.870586 0.000848928
        9145    0.844804    0.870583  0.00084884
        9146    0.844109    0.870581 0.000848752
        9147    0.843439    0.870578 0.000848665
        9148    0.842794    0.870575 0.000848577
        9149    0.842176    0.870571  0.00084849
        9150    0.841585    0.870568 0.000848403
        9151    0.841021    0.870565 0.000848317
        9152    0.840485    0.870562 0.000848231
        9153    0.839979    0.870558 0.000848144
        9154    0.839502    0.870555 0.000848059
        9155    0.839055    0.870552 0.000847973
        9156    0.838639    0.870548 0.000847887
        9157    0.838255    0.870545 0.000847802
        9158    0.837903    0.870541 0.000847717
        9159    0.837584    0.870537 0.000847632
        9160    0.837298    0.870534 0.000847547
        9161    0.837047     0.87053 0.000847463
        9162    0.836831    0.870526 0.000847378
        9163     0.83665    0.870523 0.000847294
        9164    0.836505    0.870519  0.00084721
        9165    0.836397    0.870515 0.000847125
        9166    0.836327    0.870512 0.000847041
        9167    0.836294    0.870508 0.000846957
        9168    0.836301    0.870504 0.000846873
        9169    0.836346      0.8705 0.000846789
        9170    0.836431    0.870497 0.000846704
        9171    0.836555    0.870493  0.00084662
        9172     0.83672    0.870489 0.000846536
        9173    0.836925    0.870486 0.000846451
        9174    0.837172    0.870482 0.000846367
        9175    0.837459    0.870478 0.000846282
        9176    0.837787    0.870475 0.000846198
        9177    0.838157    0.870471 0.000846113
        9178    0.838566    0.870468 0.000846028
        9179    0.839017    0.870464 0.000845942
        9180    0.839507    0.870461 0.000845857
        9181    0.840038    0.870458 0.000845771
        9182    0.840608    0.870454 0.000845686
        9183    0.841217    0.870451 0.000845599
        9184    0.841864    0.870448 0.000845513
        9185    0.842549    0.870445 0.000845427
        9186    0.843269    0.870442  0.00084534
        9187    0.844025    0.870439 0.000845253
        9188    0.844814    0.870437 0.000845165
        9189    0.845637    0.870434 0.000845077
        9190    0.846491    0.870431  0.00084499
        9191    0.847375    0.870429 0.000844901
        9192    0.848288    0.870426 0.000844813
        9193    0.849229    0.870424 0.000844724
        9194    0.850195    0.870422 0.000844635
        9195    0.851185     0.87042 0.000844546
        9196    0.852196    0.870418 0.000844456
        9197    0.853227    0.870416 0.000844367
        9198    0.854275    0.870414 0.000844277
        9199    0.855339    0.870412 0.000844186
        9200    0.856417    0.870411 0.000844096
        9201    0.857505     0.87041 0.000844005
        9202    0.858603    0.870408 0.000843915
        9203    0.859708    0.870407 0.000843824
        9204    0.860818    0.870406 0.000843733
        9205     0.86193    0.870405 0.000843642
        9206    0.863042    0.870404  0.00084355
        9207    0.864153    0.870404 0.000843459
        9208     0.86526    0.870403 0.000843368
        9209     0.86636    0.870403 0.000843276
        9210    0.867452    0.870402 0.000843185
        9211    0.868533    0.870402 0.000843093
        9212    0.869602    0.870402 0.000843002
        9213    0.870656    0.870402  0.00084291
        9214    0.871693    0.870402 0.000842819
        9215    0.872712    0.870402 0.000842727
        9216     0.87371    0.870403 0.000842636
        9217    0.874686    0.870403 0.000842545
        9218    0.875639    0.870404 0.000842453
        9219    0.876566    0.870405 0.000842362
        9220    0.877466    0.870405 0.000842271
        9221    0.878338    0.870406  0.00084218
        9222     0.87918    0.870407 0.000842089
        9223    0.879991    0.870408 0.000841999
        9224     0.88077    0.870409 0.000841908
        9225    0.881515     0.87041 0.000841818
        9226    0.882227    0.870412 0.000841728
        9227    0.882903    0.870413 0.000841637
        9228    0.883544    0.870415 0.000841547
        9229    0.884148    0.870416 0.000841458
        9230    0.884715    0.870418 0.000841368
        9231    0.885245    0.870419 0.000841278
        9232    0.885737    0.870421 0.000841189
        9233     0.88619    0.870423 0.000841099
        9234    0.886606    0.870424  0.00084101
        9235    0.886983    0.870426 0.000840921
        9236    0.887322    0.870428 0.000840832
        9237    0.887623     0.87043 0.000840743
        9238    0.887886    0.870432 0.000840654
        9239    0.888112    0.870434 0.000840565
        9240    0.888301    0.870436 0.000840476
        9241    0.888455    0.870437 0.000840388
        9242    0.888573    0.870439 0.000840299
        9243    0.888656    0.870441 0.000840211
        9244    0.888704    0.870443 0.000840122
        9245    0.888719    0.870445 0.000840033
        9246    0.888702    0.870447 0.000839945
        9247    0.888654    0.870449 0.000839856
        9248    0.888576    0.870451 0.000839768
        9249    0.888469    0.870453 0.000839679
        9250    0.888335    0.870455 0.000839591
        9251    0.888175    0.870457 0.000839502
        9252    0.887989    0.870459 0.000839414
        9253    0.887781    0.870461 0.000839325
        9254     0.88755    0.870463 0.000839236
        9255      0.8873    0.870464 0.000839148
        9256    0.887031    0.870466 0.000839059
        9257    0.886744    0.870468  0.00083897
        9258    0.886443     0.87047 0.000838881
        9259    0.886127    0.870471 0.000838792
        9260    0.885799    0.870473 0.000838703
        9261    0.885462    0.870475 0.000838614
        9262    0.885116    0.870476 0.000838525
        9263    0.884763    0.870478 0.000838436
        9264    0.884406    0.870479 0.000838347
        9265    0.884046    0.870481 0.000838258
        9266    0.883684    0.870482 0.000838169
        9267    0.883322    0.870484 0.000838079
        9268    0.882962    0.870485  0.00083799
        9269    0.882605    0.870486 0.000837901
        9270    0.882253    0.870488 0.000837811
        9271    0.881907    0.870489 0.000837722
        9272    0.881568     0.87049 0.000837632
        9273    0.881239    0.870491 0.000837543
        9274     0.88092    0.870492 0.000837453
        9275    0.880612    0.870493 0.000837363
        9276    0.880318    0.870494 0.000837274
        9277    0.880038    0.870495 0.000837184
        9278    0.879773    0.870496 0.000837095
        9279    0.879524    0.870497 0.000837005
        9280    0.879292    0.870498 0.000836915
        9281    0.879077    0.870499 0.000836826
        9282    0.878881      0.8705 0.000836736
        9283    0.878705    0.870501 0.000836646
        9284    0.878547    0.870502 0.000836557
        9285     0.87841    0.870503 0.000836467
        9286    0.878294    0.870504 0.000836377
        9287    0.878199    0.870504 0.000836288
        9288    0.878125    0.870505 0.000836198
        9289    0.878073    0.870506 0.000836108
        9290    0.878043    0.870507 0.000836019
        9291    0.878035    0.870508 0.000835929
        9292     0.87805    0.870509  0.00083584
        9293    0.878087    0.870509  0.00083575
        9294    0.878147     0.87051 0.000835661
        9295     0.87823    0.870511 0.000835571
        9296    0.878337    0.870512 0.000835482
        9297    0.878466    0.870513 0.000835392
        9298    0.878619    0.870514 0.000835303
        9299    0.878794    0.870514 0.000835213
        9300    0.878993    0.870515 0.000835124
        9301    0.879216    0.870516 0.000835035
        9302    0.879463    0.870517 0.000834946
        9303    0.879733    0.870518 0.000834857
        9304    0.880026    0.870519 0.000834767
        9305    0.880344     0.87052 0.000834678
        9306    0.880684    0.870521 0.000834589
        9307    0.881049    0.870523   0.0008345
        9308    0.881437    0.870524 0.000834412
        9309    0.881849    0.870525 0.000834323
        9310    0.882286    0.870526 0.000834234
        9311    0.882746    0.870528 0.000834146
        9312     0.88323    0.870529 0.000834057
        9313    0.883738     0.87053 0.000833969
        9314     0.88427    0.870532 0.000833881
        9315    0.884826    0.870533 0.000833793
        9316    0.885404    0.870535 0.000833705
        9317    0.886006    0.870537 0.000833617
        9318    0.886631    0.870538 0.000833529
        9319    0.887278     0.87054 0.000833442
        9320    0.887947    0.870542 0.000833354
        9321    0.888636    0.870544 0.000833267
        9322    0.889347    0.870546  0.00083318
        9323    0.890076    0.870548 0.000833093
        9324    0.890825     0.87055 0.000833007
        9325    0.891592    0.870552 0.000832921
        9326    0.892375    0.870555 0.000832835
        9327    0.893175    0.870557 0.000832749
        9328    0.893989     0.87056 0.000832663
        9329    0.894815    0.870562 0.000832578
        9330    0.895654    0.870565 0.000832493
        9331    0.896502    0.870568 0.000832409
        9332    0.897358    0.870571 0.000832324
        9333    0.898221    0.870574  0.00083224
        9334    0.899087    0.870577 0.000832157
        9335    0.899956     0.87058 0.000832074
        9336    0.900826    0.870583 0.000831991
        9337    0.901695    0.870586 0.000831908
        9338     0.90256     0.87059 0.000831826
        9339     0.90342    0.870593 0.000831745
        9340    0.904273    0.870597 0.000831664
        9341    0.905115    0.870601 0.000831583
        9342    0.905946    0.870604 0.000831502
        9343    0.906762    0.870608 0.000831422
        9344    0.907563    0.870612 0.000831343
        9345    0.908346    0.870616 0.000831264
        9346    0.909109     0.87062 0.000831185
        9347     0.90985    0.870625 0.000831107
        9348    0.910567    0.870629 0.000831029
        9349    0.911259    0.870633 0.000830951
        9350    0.911923    0.870638 0.000830874
        9351    0.912559    0.870642 0.000830797
        9352    0.913164    0.870647 0.000830721
        9353    0.913736    0.870651 0.000830645
        9354    0.914276    0.870656 0.000830569
        9355     0.91478    0.870661 0.000830494
        9356    0.915249    0.870665 0.000830419
        9357     0.91568     0.87067 0.000830344
        9358    0.916075    0.870675 0.000830269
        9359    0.916431     0.87068 0.000830195
        9360    0.916747    0.870685 0.000830121
        9361    0.917024     0.87069 0.000830047
        9362     0.91726    0.870695 0.000829973
        9363    0.917454      0.8707 0.000829899
        9364    0.917608    0.870705 0.000829826
        9365     0.91772     0.87071 0.000829753
        9366    0.917791    0.870715 0.000829679
        9367     0.91782     0.87072 0.000829606
        9368    0.917807    0.870725 0.000829533
        9369    0.917752     0.87073 0.000829459
        9370    0.917656    0.870735 0.000829386
        9371    0.917518     0.87074 0.000829312
        9372     0.91734    0.870745 0.000829239
        9373    0.917121     0.87075 0.000829165
        9374    0.916862    0.870755 0.000829091
        9375    0.916564     0.87076 0.000829017
        9376    0.916228    0.870765 0.000828943
        9377    0.915854    0.870769 0.000828868
        9378    0.915444    0.870774 0.000828794
        9379    0.914997    0.870779 0.000828719
        9380    0.914515    0.870783 0.000828644
        9381    0.913998    0.870788 0.000828568
        9382    0.913448    0.870793 0.000828492
        9383    0.912865    0.870797 0.000828416
        9384    0.912251    0.870802 0.000828339
        9385    0.911607    0.870806 0.000828263
        9386    0.910934     0.87081 0.000828185
        9387    0.910233    0.870814 0.000828108
        9388    0.909505    0.870818  0.00082803
        9389    0.908751    0.870822 0.000827952
        9390    0.907972    0.870826 0.000827873
        9391    0.907169     0.87083 0.000827794
        9392    0.906344    0.870834 0.000827714
        9393    0.905497    0.870838 0.000827634
        9394     0.90463    0.870841 0.000827554
        9395    0.903744    0.870845 0.000827473
        9396    0.902841    0.870848 0.000827392
        9397     0.90192    0.870852 0.000827311
        9398    0.900983    0.870855 0.000827229
        9399    0.900031    0.870858 0.000827147
        9400    0.899066    0.870861 0.000827064
        9401    0.898088    0.870864 0.000826981
        9402    0.897098    0.870867 0.000826898
        9403    0.896099    0.870869 0.000826815
        9404    0.895091    0.870872 0.000826731
        9405    0.894076    0.870874 0.000826646
        9406    0.893054    0.870877 0.000826562
        9407    0.892027    0.870879 0.000826477
        9408    0.890996    0.870881 0.000826392
        9409    0.889962    0.870883 0.000826307
        9410    0.888927    0.870885 0.000826221
        9411    0.887891    0.870887 0.000826135
        9412    0.886856    0.870889 0.000826049
        9413    0.885824     0.87089 0.000825963
        9414    0.884796    0.870892 0.000825877
        9415    0.883773    0.870893  0.00082579
        9416    0.882757    0.870894 0.000825703
        9417     0.88175    0.870895 0.000825616
        9418    0.880752    0.870896 0.000825529
        9419    0.879767    0.870897 0.000825442
        9420    0.878796    0.870898 0.000825355
        9421     0.87784    0.870899 0.000825268
        9422    0.876903      0.8709  0.00082518
        9423    0.875985      0.8709 0.000825093
        9424    0.875089    0.870901 0.000825006
        9425    0.874216    0.870901 0.000824918
        9426    0.873369    0.870901 0.000824831
        9427     0.87255    0.870901 0.000824743
        9428    0.871761    0.870901 0.000824656
        9429    0.871003    0.870901 0.000824568
        9430    0.870279    0.870901 0.000824481
        9431    0.869592    0.870901 0.000824393
        9432    0.868943    0.870901 0.000824306
        9433    0.868334    0.870901 0.000824219
        9434    0.867766      0.8709 0.000824131
        9435    0.867243      0.8709 0.000824044
        9436    0.866764      0.8709 0.000823957
        9437    0.866333    0.870899  0.00082387
        9438    0.865951    0.870899 0.000823783
        9439    0.865618    0.870898 0.000823696
        9440    0.865337    0.870897 0.000823609
        9441    0.865108    0.870897 0.000823522
        9442    0.864932    0.870896 0.000823435
        9443    0.864809    0.870896 0.000823348
        9444    0.864739    0.870895 0.000823261
        9445    0.864724    0.870894 0.000823174
        9446    0.864764    0.870894 0.000823087
        9447    0.864857    0.870893    0.000823
        9448    0.865005    0.870892 0.000822913
        9449    0.865205    0.870892 0.000822826
        9450    0.865458    0.870891 0.000822739
        9451    0.865761    0.870891 0.000822653
        9452    0.866115     0.87089 0.000822566
        9453    0.866517     0.87089 0.000822479
        9454    0.866967    0.870889 0.000822392
        9455    0.867462    0.870889 0.000822305
        9456    0.868001    0.870889 0.000822218
        9457    0.868582    0.870888 0.000822131
        9458    0.869202    0.870888 0.000822044
        9459    0.869861    0.870888 0.000821957
        9460    0.870555    0.870888  0.00082187
        9461    0.871283    0.870888 0.000821784
        9462    0.872041    0.870888 0.000821697
        9463    0.872829    0.870888  0.00082161
        9464    0.873643    0.870889 0.000821523
        9465    0.874481    0.870889 0.000821436
        9466     0.87534     0.87089  0.00082135
        9467    0.876219     0.87089 0.000821263
        9468    0.877115    0.870891 0.000821177
        9469    0.878025    0.870891  0.00082109
        9470    0.878947    0.870892 0.000821004
        9471    0.879879    0.870893 0.000820918
        9472    0.880817    0.870894 0.000820832
        9473    0.881761    0.870895 0.000820746
        9474    0.882707    0.870897  0.00082066
        9475    0.883653    0.870898 0.000820575
        9476    0.884597      0.8709  0.00082049
        9477    0.885539    0.870901 0.000820405
        9478    0.886474    0.870903  0.00082032
        9479    0.887401    0.870904 0.000820235
        9480    0.888318    0.870906  0.00082015
        9481    0.889224    0.870908 0.000820066
        9482    0.890116     0.87091 0.000819982
        9483    0.890993    0.870912 0.000819898
        9484    0.891853    0.870915 0.000819815
        9485    0.892694    0.870917 0.000819732
        9486    0.893514    0.870919 0.000819649
        9487    0.894311    0.870922 0.000819566
        9488    0.895084    0.870924 0.000819484
        9489    0.895832    0.870927 0.000819402
        9490    0.896552     0.87093  0.00081932
        9491    0.897245    0.870932 0.000819238
        9492    0.897908    0.870935 0.000819157
        9493     0.89854    0.870938 0.000819076
        9494     0.89914    0.870941 0.000818995
        9495    0.899706    0.870944 0.000818914
        9496    0.900237    0.870947 0.000818834
        9497    0.900732     0.87095 0.000818753
        9498     0.90119    0.870954 0.000818673
        9499     0.90161    0.870957 0.000818594
        9500    0.901992     0.87096 0.000818514
        9501    0.902333    0.870963 0.000818434
        9502    0.902633    0.870967 0.000818355
        9503    0.902893     0.87097 0.000818276
        9504    0.903111    0.870973 0.000818197
        9505    0.903286    0.870977 0.000818118
        9506    0.903419     0.87098 0.000818039
        9507    0.903507    0.870984  0.00081796
        9508    0.903552    0.870987 0.000817881
        9509    0.903553     0.87099 0.000817802
        9510    0.903509    0.870994 0.000817723
        9511    0.903421    0.870997 0.000817644
        9512    0.903288    0.871001 0.000817566
        9513     0.90311    0.871004 0.000817487
        9514    0.902888    0.871007 0.000817408
        9515    0.902622    0.871011 0.000817328
        9516    0.902313    0.871014 0.000817249
        9517     0.90196    0.871017  0.00081717
        9518    0.901564     0.87102  0.00081709
        9519    0.901126    0.871024  0.00081701
        9520    0.900647    0.871027 0.000816931
        9521    0.900126     0.87103  0.00081685
        9522    0.899566    0.871033  0.00081677
        9523    0.898967    0.871036  0.00081669
        9524     0.89833    0.871039 0.000816609
        9525    0.897656    0.871041 0.000816528
        9526    0.896946    0.871044 0.000816447
        9527    0.896202    0.871047 0.000816365
        9528    0.895425    0.871049 0.000816284
        9529    0.894616    0.871052 0.000816202
        9530    0.893778    0.871054  0.00081612
        9531     0.89291    0.871056 0.000816037
        9532    0.892016    0.871059 0.000815955
        9533    0.891098    0.871061 0.000815872
        9534    0.890156    0.871063 0.000815789
        9535    0.889194    0.871065 0.000815705
        9536    0.888212    0.871066 0.000815622
        9537    0.887213    0.871068 0.000815538
        9538    0.886199     0.87107 0.000815454
        9539    0.885172    0.871071  0.00081537
        9540    0.884134    0.871073 0.000815285
        9541    0.883087    0.871074 0.000815201
        9542    0.882034    0.871075 0.000815116
        9543    0.880977    0.871076 0.000815032
        9544    0.879918    0.871077 0.000814947
        9545    0.878859    0.871078 0.000814862
        9546    0.877802    0.871079 0.000814777
        9547    0.876751    0.871079 0.000814692
        9548    0.875706     0.87108 0.000814606
        9549    0.874671     0.87108 0.000814521
        9550    0.873647     0.87108 0.000814436
        9551    0.872637     0.87108 0.000814351
        9552    0.871643     0.87108 0.000814265
        9553    0.870667     0.87108  0.00081418
        9554    0.869711     0.87108 0.000814095
        9555    0.868777     0.87108  0.00081401
        9556    0.867868     0.87108 0.000813925
        9557    0.866984    0.871079  0.00081384
        9558    0.866128    0.871079 0.000813755
        9559    0.865302    0.871078  0.00081367
        9560    0.864506    0.871077 0.000813585
        9561    0.863742    0.871077   0.0008135
        9562    0.863013    0.871076 0.000813416
        9563    0.862319    0.871075 0.000813331
        9564    0.861661    0.871074 0.000813247
        9565     0.86104    0.871073 0.000813162
        9566    0.860457    0.871072 0.000813078
        9567    0.859913    0.871071 0.000812994
        9568    0.859408    0.871069  0.00081291
        9569    0.858943    0.871068 0.000812826
        9570    0.858518    0.871067 0.000812742
        9571    0.858133    0.871065 0.000812658
        9572    0.857787    0.871064 0.000812574
        9573    0.857482    0.871063 0.000812491
        9574    0.857215    0.871061 0.000812407
        9575    0.856987     0.87106 0.000812324
        9576    0.856797    0.871058  0.00081224
        9577    0.856644    0.871057 0.000812157
        9578    0.856527    0.871055 0.000812073
        9579    0.856445    0.871054  0.00081199
        9580    0.856396    0.871052 0.000811907
        9581    0.856377    0.871051 0.000811823
        9582    0.856389    0.871049  0.00081174
        9583    0.856428    0.871048 0.000811657
