#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
        2269        1.62     2.84591   0.0245715
        2270         4.5     2.84664   0.0245715
        2271         6.5     2.84825   0.0246133
        2272        3.94     2.84873   0.0246071
        2273         2.9     2.84875   0.0245963
        2274        3.94     2.84923   0.0245902
        2275        2.42     2.84905   0.0245801
        2276        3.46     2.84931   0.0245708
        2277        5.86     2.85064   0.0245955
        2278        2.42     2.85045   0.0245855
        2279        2.18     2.85015   0.0245764
        2280        1.94     2.84975   0.0245689
        2281        5.14     2.85076   0.0245786
        2282        3.94     2.85124   0.0245725
        2283        5.14     2.85224   0.0245822
        2284         2.9     2.85226   0.0245714
        2285         1.3     2.85158     0.02457
        2286        1.62     2.85104   0.0245652
        2287        2.42     2.85085   0.0245552
        2288         2.9     2.85087   0.0245445
        2289        5.78     2.85215   0.0245671
        2290        4.58     2.85291   0.0245679
        2291         2.5     2.85275   0.0245577
        2292        0.74     2.85183   0.0245643
        2293        0.74     2.85091   0.0245708
        2294         2.5     2.85076   0.0245606
        2295         2.5     2.85061   0.0245504
        2296         1.7      2.8501   0.0245448
        2297        2.02     2.84974   0.0245368
        2298        1.62     2.84921   0.0245319
        2299        3.94     2.84968   0.0245258
        2300        2.42      2.8495   0.0245159
        2301        3.94     2.84997   0.0245098
        2302         1.3      2.8493   0.0245084
        2303        3.06     2.84939   0.0244979
        2304         6.1      2.8508   0.0245279
        2305         2.5     2.85065   0.0245177
        2306        2.02     2.85029   0.0245097
        2307         2.5     2.85013   0.0244996
        2308        1.06     2.84936   0.0245012
        2309        2.74     2.84931   0.0244907
        2310        2.42     2.84913   0.0244808
        2311         2.9     2.84915   0.0244702
        2312        2.02     2.84879   0.0244622
        2313        1.62     2.84826   0.0244574
        2314        2.18     2.84797   0.0244486
        2315        2.02     2.84761   0.0244406
        2316        2.74     2.84756   0.0244301
        2317         2.5     2.84741     0.02442
        2318         2.9     2.84744   0.0244095
        2319        3.38     2.84767   0.0244001
        2320        3.38      2.8479   0.0243906
        2321         1.7      2.8474   0.0243851
        2322         3.7     2.84777   0.0243774
        2323        2.74     2.84772   0.0243669
        2324         2.5     2.84757   0.0243569
        2325         3.7     2.84794   0.0243492
        2326        2.18     2.84765   0.0243404
        2327        3.06     2.84774   0.0243301
        2328         4.5     2.84845     0.02433
        2329         2.9     2.84848   0.0243196
        2330         2.9      2.8485   0.0243092
        2331         2.5     2.84835   0.0242992
        2332        1.94     2.84796   0.0242919
        2333        5.78     2.84922    0.024314
        2334         4.5     2.84992   0.0243138
        2335        4.58     2.85066   0.0243147
        2336         5.3     2.85171   0.0243269
        2337        3.38     2.85194   0.0243175
        2338         2.9     2.85196   0.0243072
        2339        3.38     2.85218   0.0242978
        2340        4.58     2.85292   0.0242986
        2341        1.62      2.8524    0.024294
        2342        2.02     2.85204   0.0242862
        2343        2.02     2.85169   0.0242784
        2344         1.3     2.85102   0.0242771
        2345         0.9     2.85019    0.024281
        2346         2.5     2.85004   0.0242711
        2347         2.5     2.84989   0.0242612
        2348         1.7      2.8494   0.0242558
        2349        3.38     2.84963   0.0242466
        2350         2.9     2.84965   0.0242362
        2351        2.02      2.8493   0.0242285
        2352        3.94     2.84976   0.0242226
        2353        2.02     2.84941   0.0242149
        2354        3.38     2.84963   0.0242057
        2355         2.9     2.84966   0.0241954
        2356        2.02      2.8493   0.0241877
        2357         2.9     2.84933   0.0241774
        2358        2.02     2.84897   0.0241698
        2359         2.5     2.84883     0.02416
        2360        2.42     2.84864   0.0241504
        2361        2.02     2.84829   0.0241427
        2362         1.3     2.84764   0.0241414
        2363         0.9     2.84681   0.0241453
        2364         1.7     2.84633   0.0241399
        2365        2.02     2.84598   0.0241322
        2366        3.38      2.8462   0.0241231
        2367        2.42     2.84602   0.0241136
        2368        2.02     2.84568   0.0241059
        2369        2.74     2.84563   0.0240958
        2370        3.38     2.84586   0.0240867
        2371        3.46     2.84612   0.0240779
        2372         1.3     2.84546   0.0240766
        2373         0.9     2.84464   0.0240804
        2374         1.7     2.84416   0.0240751
        2375         2.9     2.84419   0.0240649
        2376        3.38     2.84441   0.0240559
        2377        1.62      2.8439   0.0240513
        2378        3.94     2.84436   0.0240456
        2379        2.42     2.84418   0.0240361
        2380        2.42       2.844   0.0240267
        2381        2.42     2.84382   0.0240172
        2382         2.9     2.84385   0.0240072
        2383         4.5     2.84454   0.0240072
        2384         6.5     2.84607    0.024046
        2385         4.5     2.84677   0.0240459
        2386        5.14     2.84773    0.024055
        2387         2.9     2.84775    0.024045
        2388        3.06     2.84784   0.0240351
        2389        0.74     2.84696   0.0240412
        2390        4.58     2.84768   0.0240421
        2391        5.14     2.84864   0.0240511
        2392         2.5     2.84849   0.0240415
        2393         2.5     2.84835   0.0240319
        2394         1.3      2.8477   0.0240306
        2395         1.7     2.84722   0.0240253
        2396        1.62     2.84671   0.0240207
        2397         2.5     2.84657   0.0240112
        2398        3.06     2.84666   0.0240013
        2399         4.5     2.84734   0.0240012
        2400         2.9     2.84737   0.0239912
        2401        3.06     2.84746   0.0239814
        2402        5.14     2.84841   0.0239904
        2403        3.94     2.84886   0.0239847
        2404        5.14     2.84982   0.0239936
        2405        2.18     2.84954   0.0239853
        2406        3.38     2.84976   0.0239763
        2407         1.7     2.84928   0.0239711
        2408        1.62     2.84877   0.0239666
        2409        1.06     2.84803   0.0239682
        2410        0.34     2.84699   0.0239808
        2411         1.3     2.84635   0.0239794
        2412        3.38     2.84657   0.0239705
        2413        2.02     2.84622    0.023963
        2414        1.46     2.84565     0.02396
        2415        1.06     2.84491   0.0239615
        2416        4.58     2.84563   0.0239623
        2417        5.14     2.84658   0.0239712
        2418         2.5     2.84644   0.0239617
        2419         2.9     2.84646   0.0239518
        2420        3.94     2.84691   0.0239462
        2421         2.5     2.84677   0.0239367
        2422         1.7     2.84629   0.0239315
        2423        2.18     2.84602   0.0239232
        2424         2.9     2.84604   0.0239133
        2425        0.98     2.84527   0.0239159
        2426        1.62     2.84477   0.0239113
        2427         1.3     2.84413     0.02391
        2428        3.46     2.84438   0.0239015
        2429         2.9     2.84441   0.0238916
        2430         1.7     2.84393   0.0238864
        2431        3.06     2.84402   0.0238768
        2432        3.94     2.84447   0.0238712
        2433        3.46     2.84473   0.0238627
        2434        3.94     2.84518   0.0238572
        2435        3.94     2.84563   0.0238516
        2436         4.5     2.84631   0.0238515
        2437         2.5     2.84616   0.0238421
        2438        4.58     2.84687    0.023843
        2439         2.5     2.84673   0.0238336
        2440        3.94     2.84718    0.023828
        2441        3.06     2.84727   0.0238184
        2442        3.94     2.84771   0.0238129
        2443        4.82     2.84852   0.0238168
        2444        3.06     2.84861   0.0238072
        2445         1.3     2.84798   0.0238059
        2446         2.5     2.84783   0.0237966
        2447        1.62     2.84733   0.0237922
        2448        3.38     2.84755   0.0237835
        2449         2.9     2.84757   0.0237738
        2450        3.38     2.84779    0.023765
        2451         2.9     2.84781   0.0237554
        2452         2.9     2.84783   0.0237457
        2453        1.62     2.84733   0.0237413
        2454        2.18     2.84706   0.0237332
        2455        2.02     2.84672   0.0237259
        2456        1.06     2.84599   0.0237274
        2457         2.5     2.84585   0.0237181
        2458         1.3     2.84522   0.0237168
        2459        2.42     2.84505   0.0237078
        2460        2.18     2.84478   0.0236997
        2461        3.38       2.845   0.0236911
        2462         1.3     2.84437   0.0236898
        2463         4.5     2.84504   0.0236897
        2464        4.58     2.84575   0.0236905
        2465         5.3     2.84674   0.0237018
        2466         4.1     2.84725   0.0236977
        2467         4.1     2.84776   0.0236935
        2468         2.5     2.84762   0.0236843
        2469        2.42     2.84744   0.0236754
        2470        3.06     2.84753   0.0236659
        2471        2.02      2.8472   0.0236587
        2472        3.38     2.84741   0.0236501
        2473        1.62     2.84691   0.0236458
        2474         1.7     2.84645   0.0236408
        2475         1.7     2.84599   0.0236358
        2476        1.06     2.84527   0.0236372
        2477        3.46     2.84551    0.023629
        2478        3.06      2.8456   0.0236196
        2479        2.42     2.84543   0.0236107
        2480         2.9     2.84545   0.0236012
        2481         2.5     2.84531   0.0235921
        2482        3.94     2.84575   0.0235867
        2483        3.06     2.84584   0.0235774
        2484        2.02     2.84551   0.0235702
        2485        2.42     2.84534   0.0235613
        2486        2.42     2.84516   0.0235525
        2487        2.02     2.84483   0.0235454
        2488        2.02      2.8445   0.0235382
        2489        1.62     2.84401   0.0235339
        2490        0.74     2.84316   0.0235396
        2491         2.9     2.84319   0.0235302
        2492         1.3     2.84257   0.0235289
        2493         2.5     2.84243   0.0235198
        2494        3.38     2.84265   0.0235114
        2495        0.58     2.84174   0.0235195
        2496        2.42     2.84157   0.0235106
        2497        1.06     2.84086   0.0235121
        2498        3.94      2.8413   0.0235068
        2499        3.46     2.84154   0.0234987
        2500         2.5     2.84141   0.0234897
