#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
        2283         8.5      1.3309   0.0345918
        2284        5.78     1.33285   0.0346315
        2285         5.3     1.33458   0.0346598
        2286        1.64     1.33472   0.0346449
        2287         1.3      1.3347   0.0346298
        2288         0.1     1.33416   0.0346189
        2289        0.52     1.33381   0.0346056
        2290         0.2     1.33331    0.034594
        2291        0.64     1.33301   0.0345802
        2292        0.68     1.33272   0.0345663
        2293        1.22     1.33267   0.0345513
        2294        0.34     1.33224   0.0345389
        2295         0.1      1.3317    0.034528
        2296        0.64      1.3314   0.0345143
        2297        0.52     1.33105   0.0345011
        2298        2.72     1.33165   0.0344914
        2299        1.78     1.33185   0.0344769
        2300         1.6     1.33197   0.0344621
        2301           5     1.33356    0.034484
        2302         2.6     1.33411   0.0344734
        2303        2.34     1.33455   0.0344612
        2304         2.9     1.33523   0.0344529
        2305         1.3     1.33521    0.034438
        2306         0.5     1.33485    0.034425
        2307        0.52      1.3345   0.0344119
        2308        2.26      1.3349   0.0343993
        2309        0.64      1.3346   0.0343857
        2310         0.8     1.33436   0.0343716
        2311        0.04      1.3338   0.0343613
        2312        0.18      1.3333     0.03435
        2313        0.26     1.33284   0.0343383
        2314         0.2     1.33235    0.034327
        2315        0.02     1.33178   0.0343168
        2316        0.08     1.33124   0.0343063
        2317         0.1     1.33071   0.0342956
        2318         0.5     1.33035   0.0342827
        2319        0.26     1.32989    0.034271
        2320        0.34     1.32947   0.0342589
        2321        2.12     1.32981   0.0342458
        2322        3.86      1.3309   0.0342484
        2323         0.8     1.33067   0.0342344
        2324           1     1.33052     0.03422
        2325        2.56     1.33105   0.0342093
        2326        1.22     1.33101   0.0341947
        2327         0.1     1.33048   0.0341841
        2328        0.18     1.32998   0.0341729
        2329        0.08     1.32945   0.0341625
        2330         0.2     1.32896   0.0341513
        2331        1.04     1.32884   0.0341368
        2332         2.9     1.32951   0.0341288
        2333         4.5     1.33087   0.0341413
        2334         6.5     1.33308   0.0341984
        2335         6.4     1.33525   0.0342525
        2336        3.24     1.33607   0.0342476
        2337         0.8     1.33584   0.0342337
        2338        0.08      1.3353   0.0342233
        2339         0.5     1.33495   0.0342105
        2340        1.22      1.3349   0.0341959
        2341         0.5     1.33454   0.0341831
        2342        1.48      1.3346   0.0341686
        2343        3.28     1.33543   0.0341641
        2344        1.28     1.33541   0.0341495
        2345        0.26     1.33495   0.0341381
        2346        0.04      1.3344    0.034128
        2347        0.68     1.33412   0.0341146
        2348        0.82      1.3339   0.0341007
        2349        1.78     1.33409   0.0340868
        2350           2     1.33437   0.0340734
        2351        0.34     1.33395   0.0340616
        2352        3.62     1.33492   0.0340609
        2353        1.16     1.33485   0.0340465
        2354        1.04     1.33472   0.0340323
        2355           1     1.33458   0.0340182
        2356           1     1.33444    0.034004
        2357        1.04     1.33431   0.0339898
        2358        0.34     1.33389    0.033978
        2359        0.08     1.33336   0.0339678
        2360        0.26     1.33291   0.0339564
        2361        0.18     1.33242   0.0339456
        2362        0.58      1.3321   0.0339327
        2363           1     1.33196   0.0339186
        2364        1.36     1.33197   0.0339043
        2365        0.98     1.33182   0.0338903
        2366        1.78     1.33201   0.0338765
        2367         0.2     1.33153   0.0338655
        2368        0.26     1.33108   0.0338542
        2369        0.82     1.33087   0.0338406
        2370        0.58     1.33055   0.0338278
        2371        0.02        1.33   0.0338181
        2372        0.58     1.32968   0.0338053
        2373        1.16     1.32961   0.0337911
        2374        0.68     1.32933    0.033778
        2375         0.1     1.32882   0.0337678
        2376        0.26     1.32837   0.0337565
        2377        0.58     1.32805   0.0337438
        2378        7.84     1.33079   0.0338406
        2379           2     1.33107   0.0338275
        2380        3.28     1.33189   0.0338232
        2381         5.3     1.33356     0.03385
        2382        2.72     1.33414   0.0338408
        2383        2.98     1.33483   0.0338337
        2384        2.26     1.33522   0.0338217
        2385        6.74     1.33748   0.0338834
        2386         4.5     1.33881   0.0338951
        2387           2     1.33909    0.033882
        2388        5.54     1.34085   0.0339135
        2389         1.7       1.341   0.0338996
        2390         6.5     1.34315   0.0339541
        2391       10.28     1.34689    0.034145
        2392         2.9     1.34754   0.0341369
        2393        1.06     1.34742   0.0341228
        2394         0.1      1.3469   0.0341125
        2395        0.52     1.34656      0.0341
        2396        2.08     1.34686   0.0340872
        2397         0.1     1.34634   0.0340769
        2398        0.08     1.34581   0.0340668
        2399        1.22     1.34576   0.0340526
        2400         0.8     1.34553   0.0340392
        2401         2.9     1.34618   0.0340312
        2402         3.6     1.34712     0.03403
        2403        2.12     1.34744   0.0340173
        2404        1.78     1.34762   0.0340036
        2405        1.48     1.34768   0.0339896
        2406         0.5     1.34732   0.0339773
        2407        0.32      1.3469   0.0339658
        2408        0.68     1.34662   0.0339528
        2409         0.1      1.3461   0.0339427
        2410         1.3     1.34608   0.0339286
        2411         0.4     1.34569   0.0339168
        2412           0     1.34513   0.0339073
        2413         0.1     1.34462   0.0338972
        2414        0.16     1.34413   0.0338867
        2415        0.26     1.34368   0.0338757
        2416        2.08     1.34398    0.033863
        2417        3.24     1.34477   0.0338581
        2418        0.52     1.34443   0.0338458
        2419        0.16     1.34394   0.0338353
        2420        1.22     1.34388   0.0338214
        2421         0.9      1.3437   0.0338079
        2422        1.16     1.34363   0.0337941
        2423         0.9     1.34344   0.0337806
        2424        0.02      1.3429   0.0337711
        2425        0.74     1.34265   0.0337581
        2426        2.26     1.34303   0.0337463
        2427        1.48     1.34308   0.0337324
        2428         0.8     1.34286   0.0337193
        2429        0.68     1.34259   0.0337065
        2430        0.02     1.34204    0.033697
        2431         0.4     1.34165   0.0336854
        2432         0.1     1.34114   0.0336754
        2433        0.68     1.34087   0.0336627
        2434        5.38     1.34253   0.0336897
        2435        0.82     1.34232   0.0336765
        2436        3.62     1.34325   0.0336757
        2437        1.22      1.3432   0.0336619
        2438        0.26     1.34276    0.033651
        2439        0.82     1.34254   0.0336379
        2440         0.4     1.34216   0.0336264
        2441        0.26     1.34171   0.0336155
        2442        0.52     1.34138   0.0336034
        2443        0.34     1.34097   0.0335922
        2444         0.8     1.34074   0.0335792
        2445        0.74      1.3405   0.0335663
        2446        1.96     1.34075   0.0335536
        2447        6.26     1.34276      0.0336
        2448        4.36       1.344   0.0336089
        2449        3.28     1.34479   0.0336045
        2450         4.5     1.34607   0.0336154
        2451        0.68      1.3458   0.0336028
        2452        3.28     1.34659   0.0335983
        2453        1.06     1.34647   0.0335849
        2454         0.1     1.34597    0.033575
        2455         0.5     1.34562   0.0335631
        2456         2.9     1.34625   0.0335554
        2457        1.04     1.34613    0.033542
        2458        1.04       1.346   0.0335286
        2459         0.5     1.34566   0.0335167
        2460        1.36     1.34567   0.0335031
        2461         0.5     1.34532   0.0334912
        2462         0.9     1.34514   0.0334781
        2463        4.88     1.34658   0.0334953
        2464        4.84       1.348   0.0335117
        2465        7.38     1.35044   0.0335873
        2466         5.3     1.35204   0.0336118
        2467         4.5     1.35332   0.0336224
        2468        2.56     1.35381   0.0336123
        2469         0.1      1.3533   0.0336026
        2470         0.5     1.35296   0.0335907
        2471        0.32     1.35254   0.0335797
        2472         0.5     1.35219   0.0335679
        2473         0.1     1.35169   0.0335582
        2474        0.02     1.35115   0.0335489
        2475        0.08     1.35063   0.0335393
        2476        0.34     1.35023   0.0335282
        2477        1.44     1.35026   0.0335147
        2478         2.5     1.35073   0.0335044
        2479         2.6     1.35123   0.0334947
        2480        4.88     1.35265   0.0335114
        2481        2.96      1.3533   0.0335041
        2482        0.02     1.35276    0.033495
        2483         0.1     1.35226   0.0334853
        2484         0.5     1.35192   0.0334735
        2485         0.5     1.35157   0.0334618
        2486         0.4     1.35119   0.0334506
        2487         0.1     1.35069   0.0334409
        2488        0.52     1.35035   0.0334291
        2489         0.9     1.35017   0.0334162
        2490         0.1     1.34967   0.0334065
        2491        0.34     1.34927   0.0333956
        2492        0.02     1.34873   0.0333864
        2493        1.04     1.34861   0.0333733
        2494        5.48     1.35026    0.033401
        2495        0.02     1.34973   0.0333918
        2496        0.26     1.34929   0.0333813
        2497        0.98     1.34915   0.0333683
        2498        0.02     1.34861   0.0333592
        2499         0.5     1.34828   0.0333475
        2500        0.02     1.34774   0.0333384
